Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
Front End Developer (UI/ UX),3728763587,EPS CONSULTANTS PTE LTD,"Singapore, Singapore (On-site)",19,Entry level,Full-time,Engineering:Information Technology,,"Job Description
Create artful and functional interfaces, helping users who uses our product by improving user experienceDevelop and implement processes and guidelines for User Experience together with UX designers whilst demonstrating a user mindsetConduct product inception with product owners to understand the product requirementsConduct focus group discussions and usability testing with users to enhance the productDevelop a sense of empathy with the users and create usable products through the understanding of design principles, colour theory and typographyPresent the UI visually so that information is easy to read and findProduce animation / motion solutions and demosCreate overall branding and style guides to supplement prototypes for product developmentWork very closely with development teams to ensure design specs are implemented
Job Requirements
Diploma/ Bachelor Degree In Software Systems/Computer Engineering or equivalent with min. of 2 years of relevant working experiencePropose design decisions that are practical, functional whilst not compromising with aestheticsAble to convey ideas through variety of methods, such as storytelling, storyboards and mood boardsProficient at using typography, iconography, color, space and texture for your designsTo keep up with trends so that designs are fresh and relevantFront end development/web development technologies such as HTML/HTML5, CSS, SCSS JavaScript, and Responsive Web Design will be an added advantage
Interested applicants, please submit your updated resume in MS WORD format via Apply Now for immediate processing. Do include your availability, last drawn & expected salary.
We regret that only shortlisted candidates will be notified. Thank you.
Ashlynn | R21100397",27-Sep-2023,
Application Developer,3726549339,Samsung SDS Asia Pacific Pte Ltd,"Singapore, Singapore (On-site)",161,Associate,Full-time,Engineering:Information Technology,IT Services and IT Consulting,"Responsibilities:Backend web and API development using C# .Net Core, connecting to MS-SQL on-prem database for data storage.Frontend Single-Page-App and mobile web development using React.js, React Native, mithril.js.Work in a team of 9 developers to ensure timely and quality delivery of solution.Communicate clearly with users, team members, management, and all stakeholders. Daily operation support – VOC, customers enquiry, batch job monitoring, etc. Project development.Cloud development.
Requirements:Diploma/Degree in information technology or equivalent knowledge to IT. At least 6 to 8 years of relevant working experiences. Good working knowledge of ASP.Net in C#, Web API, CSS3, HTML5, javascript. Good working knowledge of MS-SQL 2019 and above (Store Procedure, Complex Reporting Query). Good working knowledge of single-page-app development in either Angular, React, Vue.js or mithril.js. Java programming knowledge - for software exam pre-requisite.Experience in Retail and Marketing system.Strong in SQL Stored Procedure and good in SQL Performance Tuning is an added advantage.Working location: Mapletree Business City, Pasir Panjang.",29-Sep-2023,ASP.NET:Angular:C#:Cascading Style Sheets (CSS):HTML5:Java:JavaScript:Microsoft SQL Server:SQL:Web Services API
System Developer,3713687442,QCP Capital,"Singapore, Singapore (On-site)",164,Mid-Senior level,Full-time,Engineering:Information Technology,Financial Services,"Established in 2017, QCP Capital is a full suite crypto trading firm and global market leader in options, headquartered in Singapore.
With deep multi-cycle experience, QCP Capital unlocks new opportunities for clients at the forefront of crypto markets through providing institutional-grade liquidity, infrastructure and research.
Our market insights regularly cover macro views, trading updates and web3 developments.
An active early-stage crypto and blockchain investor, QCP Capital’s portfolio includes core trading infrastructure, exchanges, data and token ecosystems.
QCP Capital is supported by over 70 professionals in trading, business development, operations, risk and compliance teams.
The Systems Developer is responsible for the design, development, and maintenance of software systems. This includes working with stakeholders to gather requirements, designing and implementing solutions, and testing and deploying software. The Systems Developer must be proficient in a variety of programming languages and technologies, and must be able to work independently and as part of a team.
ROLE
To design, and develop high-quality, scalable and maintainable applicationsWork closely with stakeholders and other developers to deliver high quality software on timeWrite well-designed, testable and efficient code using best practices.Ability to work under time constraints to push out urgent bug fixes and functionality. Maintain and update the software.
REQUIREMENTS / QUALIFICATIONS
Ability to communicate in English with international teams is important. Experience working in an agile team and methodologiesStrong computer science fundamentals Programming Language: strong java skills (Spring Boot framework) and one other systems programming language like Rust or c++ will be an advantage. Python for scriptingDatabase: Postgres and AWS RDSStrong understanding of unit/integration testing and functional testing towards the SDLC processBachelor’s or Msc from a renowned University in a related field.At least 3 years of relevant experienceWe value the ability of candidates to learn new skills (for example but not limited to programming language, open-source toolkits, design practices etc) extremely quickly. 
THE ENVIRONMENT WE OFFER: As a growing firm with a tightly knitted team, we respect and listen to all our employees. You will get the chance to make an impact by having your voice heard by everyone, including the management.
Our employees enjoy a high level of autonomy at work. We focus on substance, not form - you will be recognized and rewarded for what you deliver. We are also dedicated to supporting our staff and ensuring they develop holistically to maximize their potential in the long-term.
We also provide flexible working arrangement as required and a casual and fun work environment to boot!",06-Sep-2023,Amazon Web Services (AWS):C++:Computer Science:English:Java:PostgreSQL:Python (Programming Language):Software Development Life Cycle (SDLC):Spring Boot:Spring Framework
Web and Mobile App Developer,3728055076,Intellect Minds,"Singapore, Singapore (On-site)",25,Entry level,Full-time,Engineering:Information Technology,IT Services and IT Consulting,"Web and Mobile Applications Developer (Android /Kotlin)
Design, develop, test and maintain web and mobile solutions to meet the requirements.Research, analyse and evaluate requirements for existing or new web and mobile applications.Evaluate programming codes to ensure that they are properly structured, meet industry standards and are compatible with browsers and devices.Develop website infrastructure and integrate websites with other computer applications.Must have 06+ years of working experience in Android /Kotlin application development and implementation, particularly in ecommerce, internet banking and mobile banking projects.Experience in Android with Java/Kotlin is must (3+ years).Experience in Android development with Java/Kotlin- MUSTProficient understanding of client-side scripting and Javascript frameworksGood understanding and experience in of Software Development Life Cycle (SDLC) are necessary.",26-Sep-2023,Android:Android Development:Defining Requirements:Financial Technology:Internet Banking:Java:Kotlin:Mobile Payments:Scripting:Skill Development
Senior Software Engineer (Web Developer),3668611427,Singtel,"Singapore, Singapore (On-site)",248,Mid-Senior level,Full-time,Engineering:Information Technology,Telecommunications,"At Singtel, our mission is to Empower Every Generation. We are dedicated to fostering an equitable and forward-thinking work environment where our employees experience a strong sense of Belonging, to make meaningful Impact and Grow both personally and professionally. By joining Singtel, you will be part of a caring, inclusive and diverse workforce that creates positive impact and a sustainable future for all.

 Be a Part of Something BIG! 

Group Network is looking for software engineers to Build-Run teams across grades. The Software Engineers are placed in a multi-disciplinary team to achieve business goals. The Software engineer will be part of the developmental practices specialised in areas such a HTML/CSS, JavaScript frameworks, Typescript etc.

As a Software Engineer within the Network team, one is to have a growth mindset with key interest in the continuous learning of best practices and design patters to improve application quality.

 Make an Impact by 
 Analysis and interpretation of business requirements to functional and development specification  Develop, enhance, and maintain web applications and websites using modern web technologies.  Contribute to Singtel's Build-Run team from design to go-live and beyond.  Write clean, efficient, and well-documented code while adhering to best practices and coding standards.  Drive components contribution and reusability across platforms  Inspiring and mentoring developers by being a role-model as you work together in the Build-Run team  Perform code reviews and provide constructive feedback to ensure high-quality deliverables.  Work with in-house and external stakeholders 

Skills For Success
 Bachelors’ Degree in Computer Science  Minimum 7 years of experience  Knowledge of the following, ReactJs, Object Oriented Programming, Angular, Vue  Understanding of server-side programming languages (PHP, Python, Node.js) and web application frameworks  Experience with relational databases (MySQL, PostgreSQL) and proficiency in writing SQL queries  Knowledgeable in responsive web design principles  Experience in Git, HTTP/REST, and security fundamentals  Good communication skills with strong hands-on coding application  Keen learner understating business rational and requirements 

 Rewards that Go Beyond 
 Hybrid work arrangements  Full suite of health and wellness benefits  Ongoing training and development programs  Internal mobility opportunities 

 Your Career Growth Starts Here. Apply Now! 

We are committed to a safe and healthy environment for our employees & customers and will require all prospective employees to be fully vaccinated.",21-Sep-2023,Business Requirements:Constructive Feedback:Git:Hypertext Transfer Protocol (HTTP):Object-Oriented Programming (OOP):Programming:React.js:Relational Databases:Server Side:Specifications
Information Technology - Full Stack Developer (E-Commerce),3669370576,Singapore Airlines,Singapore (Hybrid),328,Entry level,Full-time,Information Technology,Airlines and Aviation,"Job Description
Develop modern web development and DevOps practices to develop, test, debug and deploy.Develop responsive and mobile friendly web design.Develop robust solutions with consideration to security, performance, internationalization, and browser-compatibility.Use the business process requirements to drive the detailed design of the application and technical architecture components.Configure, build, and test the application or technical architecture components.Work with other developers, designers, and architects to make sure that the configuration and custom components meet application requirements and performance goals.Plan and execute all required process steps as defined in our methodologies.Anticipate, identify, track, and resolve issues and risks affecting the delivery.Any relevant ad-hoc duties.This is an individual contributor role.
Requirements
Bachelor's Degree in Computer Science or relevant fieldAt least 4 years' experience in full stack development frameworkAbility to gain an understanding of customer process and issuesAbility to work in teams and individually when neededAbility to demonstrate excellence in communicating and presenting complex information to technical and non-technical stakeholders, both verbally and in written formFamiliar with the following technologies:Script: JavaScript, jQuery, TypeScript, ES6, jQueryDesign & Style: HTML5, Responsive/Adaptive Design, Design Thinking, Usability Design, CSS3, LESS, SASS, BootstrapFrameworks: (At least one of the following) ReactJS, AngularJS, Vue.jsWeb DevOps & Test: Git, Grunt, Bower, npm, Jasmine, SeleniumBackend: REST API with Spring, SpringBoot, Node.js",16-Sep-2023,Adaptive Design:AngularJS:Design Thinking:Detailed Design:Full-Stack Development:Spring Boot:Stack:Technical Architecture:Usability Design:Vue.js
Full Stack Developer Lead,3729178399,SAGL CONSULTING PTE. LTD.,"Singapore, Singapore (On-site)",10,Mid-Senior level,Full-time,Engineering:Information Technology,,"Role
This is a permanent full-time role with one of the Fortune 500 client.
Job Description
As a Full Stack Developer Lead, you will be responsible for the full software development lifecycle, leading a team of full stack product developers and leading in the technical design specification, architecture, research, development, integration, testing, deployment, and implementation of state of the art Blockchain based enterprise-grade product.
Qualifications
8+ years of software engineering experience in developing enterprise-grade products.5+ years leading end-to-end full-stack design, development and implementation.8+ years’ software engineering experience in any 2-3 programming languages.Strong experience in building Restful API and integration of services.Strong experience handling front-end, backend, and integration layers.Excellent working technical knowledge and understanding of Blockchain, Web 3.0 technology.Excellent working knowledge and understanding of DevOps toolchain.Excellent working knowledge and understanding of product management tools.Strong experience in the Agile model of delivery to Coordinate release and sprint planning & conduct daily scrum meetings.",28-Sep-2023,Back-End Web Development:Blockchain:Front-End Development:Knowledge Acquisition:Software Development:Sprint Planning:Stack:Team Leadership:Technical Design:Web3
Java Developer,3727670075,Zone IT Solutions,"Singapore, Singapore (Remote)",136,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,"We are looking for a number of Java Developers for projects based in Singapore. You will be working on a large-scale project with plenty of growth opportunities.

Requirements

Commercial experience as a Java DeveloperMust have Microservices Architecture experienceExperience with Spring bootCloud experience is crucial AWS or AzureExperience with any UI technologies: React, Angular or VueExperience with RESTful APIsExperience with relational databases such as SQLAgile development experience is crucial 

Benefits

About Us Zone IT Solutions is Australia based Recruitment Company. We specialize in Digital, ERP and larger IT Services. We offer flexible, efficient and collaborative solutions to any organization that requires IT, experts. Our agile, agnostic and flexible solutions will help you source the IT Expertise you need. Our delivery Offices are in Melbourne, Sydney and India. If you are looking for new opportunities your profile at Careers@zoneitsolutions.com or contact us at 0434189909 Also follow our LinkedIn page for new job opportunities and more.  Zone IT Solutions is an equal opportunity employer and our recruitment process focuses on essential skills and abilities. We welcome applicants from a diverse range of backgrounds, including Aboriginal and Torres Strait Islander peoples, people from culturally and linguistically diverse (CALD) backgrounds and people with disabilities.",25-Sep-2023,Architecture:Java:Microservices
Junior Java Developer,3729511242,DXC Technology,"Singapore, Singapore (On-site)",55,Entry level,Full-time,Engineering:Information Technology,IT Services and IT Consulting,"Job Description

Posting Title: Application Developer (Java)

Job Summary

We are looking for experienced and enthusiastic Java developers who can collaborate well with both internal and external stakeholders to design, develop and maintain software solutions to join us as part of the team.

As a successful Java Developer, you should demonstrate good knowledge of industry best practices and proficiency with passion in Java technologies; as well as delivering fully functional software that meet the schedule and requirements.

Roles And Responsibilities
Support continuous improvement throughout the development life cycle of enterprise level software solutions. This includes enhancing / maintaining of software applicationsPerform system integration testing and troubleshooting of software application issuesConducts unit testing using unit test frameworksCreate and maintain documentation for software design specifications
Requirements
Candidate must possess at least a Diploma/Degree in Computing/Information Technology or related fieldPossess good analytical, problem-solving skillsShould have at least 2 years of development experience in JavaExperience in Spring/Spring Boot frameworkExperience in relational databases such as Oracle and MySQLExperience in implementing web services such as SOAP and RESTful web servicesExperience in frontend frameworks such as Angular, Struts, jQuery and BootstrapAble to adapt to a fast-paced work environmentAbility to learn new technologies quicklyGood verbal and written communication skillsGood understanding of modern software development methodologiesGood understanding of software testing methodologies, scripting and toolsExperience in one or more full SDLC for enterprise projectsAbility to work effectively independently as well as in a team
Good To Have
Experience in Agile development environmentsExperience in DevOps toolchainsExperience in container platforms such as Docker and KubernetesExperience in messaging platforms such as Kafka and IBM MQ
",28-Sep-2023,Angular:Computing:Information Technology:Java:JavaScript:Relational Databases:Skill Development:Spring Boot:Struts:jQuery
Engineer (Web3 Full Stack),3726642723,Menyala,Singapore (Hybrid),44,Entry level,Full-time,Engineering:Information Technology,Venture Capital and Private Equity Principals,"What is Menyala?
Menyala is a venture builder founded by Temasek, a global investment firm headquartered in Singapore. We empower builders to drive technological shifts.
Engineering is the team responsible for building solutions to the problems that Menyala targets to solve. Engineering will build concept to prototypes as well as early support of product builds.
In this role you will:
Design and define solution architecture and key flows to deliver product and design requirementsBuild key technical components for MVP (full stack) to support build-measure-learn cyclesEstimate technical complexity and sizing of development effortsManage technical debt throughout product testing and definition phaseDesign and setup of initial DevOps pipeline
You should have:
A genuine interest in web3 and/or decentralized technologies (i.e. have written smart contracts)Start-up experience, with the ability to operate autonomously and adapt quickly to changing priorities with a cross-functional teamDevelopment experience in building our MVPsA passion for building products and solving big problemsA 0 to 1 mentality and experience for a venture building journeyBonus: experience building and demoing in hackathons",25-Sep-2023,Building Performance:Data Architecture:Defining Requirements:Full-Stack Development:Model-View-Presenter (MVP):Product Service:Sizing:Solution Architecture:Stack:Web3
Frontend Developer - ReactJS (J42050),3722448690,ScienTec Consulting Pte. Ltd.,"Singapore, Singapore (Hybrid)",246,Associate,Full-time,Information Technology:Consulting,Information Services:IT Services and IT Consulting,"We are looking for Reactjs Developer to join a fast growing IT software company!Working Hours: Mon-Fri office hoursWorking Location: Tanjong PagarSalary up to $6,500 + AWS + 2-3 months bonus (Attractive package)Permanent position, great working culture and environment!2 headcounts needed
Responsibilities:Responsible for building user interface components and implementing them following React.js workflowsParticipate in all aspects of the software development process (SDLC)Work closely with design team to improve overall UI/UX experiencesProvide vision, design and develop in keeping up to date and cutting-edge web technologies in building interactive web applicationsBuilding reusable components and front-end libraries for future useTranslating designs into high quality code using HTML5, CSS3 and WebSocketOptimizing components for maximum performance across a vast array of web-capable devices and browsersAPI Integration with Restful services
Requirements:Singaporean onlyMin 3 years of technical hands on experience in frontend development using React.jsProficient in frontend technologies: React.js, HTML, CSS, JavaScript, Typescript, Angular, Vue.js and etcExperience with WebSocket and knowledge of UI/UX design principles
""By submitting your resume or by disclosing your personal data in connection with your job application, you are deemed to have consented to the collection, use and disclosure of your personal data for use in accordance with our Privacy Policy (https://www.scientecconsulting.com/privacy-policy).Your submission will be considered for positions other than what you have applied for. You consent to us retaining and using the personal data according to the Privacy Notice so that you can be contacted with regards to such other job opportunities.
If you wish to withdraw your consent, please write to dpo@scientecconsulting.com.
We request that you do not provide sensitive personal data such as government identification numbers (e.g., NRIC number, passport number) or any other sensitive personal data that is not required during job application stage. Please note that such data may be deleted accordingly.
Interested candidate may apply via email to spvl@scientecpersonnel.com (indicating Job ID J42050 for faster processing). All job applications will be processed with strict confidence and only shortlisted candidate will be contacted.
Liew Chien Hui - R2090138ScienTec Consulting Pte Ltd - 11C5781",24-Sep-2023,Agile Methodologies:Front-End Design:Front-End Development:HTML:React Native:React.js:TypeScript:User Experience (UX):Vue.js:Web Applications
Software Engineer (Full Stack Web),3731341445,Anacle Systems Limited,"Singapore, Singapore (On-site)",11,Entry level,Full-time,Engineering:Information Technology,Software Development,"Duties And Responsibilities
Develop web application prototypes, new technologies and products.Build highly responsive and scalable web applications.Build fully functional web applications with interfaces to backend database, writing clean and maintainable code.Build fully functional, clear, testable backend RESTful/SOAP APIs with interfaces to backend database.Resolve defects, and generally ensure accuracy, integrity, interoperability and completeness of system.Build regularly automated tasks to perform functions specific to the project requirements.Build interfaces to exchange data between various third-party systems.Resolve defects, and generally ensure accuracy, integrity, inter-operability and completeness of system.Troubleshoot and debug to optimize performance.Prepare and deliver software related documentation.Provide timely updates to the web and backend application.Provide support and maintenance of existing software web application projects.Respond to users in a timely manner.Work with fellow software engineers to coordinate the development effort and ensure overall consistency in the coding and the interfacing between various components and sub-systems in order to achieve a full functioning solution.Work with consultants to craft user stories, assess feasibility and build demonstration showcases.Work with consultants and senior engineers to develop test scenarios to ensure full functionality of system before user acceptance test.Work with customers and partners, both internal and external where there will be collaboration for knowledge transfer.
Essential Skills And Experience
At least a Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma or Professional Degree in Engineering (Computer/Telecommunication), Computer Science/Information Technology or equivalent.Fresh graduate, or up to 2 years of relevant working experienceTech Stack Requirements: ASP.NET Framework 4.5 or .NET Core, C#, HTML, CSS, Javascript, SQL ServerGood problem solving, logical reasoning, planning and time management skillsEffective communication and technical writing skillsStrong interest in software engineeringWillingness to learn on the job, and constantly eager to learn new skills on one’s ownAbility to work well in teams and also independently in a fast-paced environmentFamiliarity with mobile application development (with Xamarin) is a plus.Familiarity with backend API development (with .NET technologies) is a plus.Domain knowledge in accounting, or procurement, or inventory management, or leasing, or computerized maintenance management, or billing, or resource booking, or Enterprise Resource Planning is a plus
Only shortlisted candidates will be notified",02-Oct-2023,ASP.NET:Defining Requirements:Framework Design:Interfaces:Interoperability:Job Skills:Logical Reasoning:Scenario Testing:Showcases:User Acceptance Testing
"Full Stack Developer (Java, ReactJS)",3276824649,OCBC,Singapore (On-site),346,,Full-time,Information Technology,Banking:Capital Markets:Financial Services,"Description
Introduction:
You will be part of the Engineering team working with your peers to ensure best practices are adopted by all teams and developing a delivery strategy to refine and improve the methods in which solutions and services are delivered.
Working with the relevant Project Manager, Lead Solutions Designer, or Technology Partner you will be responsible for ensuring that the outcomes delivered by projects are consistent with the original solution objectives.
What will you be doing?
Participate in requirements gathering with Product owners, business users and subject matter experts and come up with an elegant solution design adhering to best design patterns.Write clean, self-documenting code following best practices on coding incorporating unit testing.Collaborate with the Senior Application Architects and other technical contributors at all levels during the application development and resolve application defects identified during System Integration and User Acceptance Testing PhasesBe a self-starter providing creative and innovative ideas or solutions continuously improving the technological offering.Collaborate with other developers via code reviews and occasional pair programming.Advice Quality Assurance team on systems impacted by changes and the extent of such changes in the support of establishing the necessary test scope; and provide clarifications to any queries during the System Integration Testing ( SIT ) phase to the Quality Assurance team.Lead in the setup of the necessary testing environments and support Test Manager to ensure these environments are stable to minimize disruptions and downtime during testing cycles.Provide guidance and leadership to the development team in the rectification of defects by supporting them to identify root cause and propose solutions to fix issues.LI - Kit
Requirements
Job Qualifications
At least 7 years’ experience in application development/software engineering, and troubleshooting enterprise quality web application in Java/J2EEExperience in front end Java script technologies - ReactJSExperience in core java fundamentals, Java 8+, Spring, Springboot, testing framework Junit, CucumberStrong hands on in Microservices (Springboot) and Restful API, ideally on Openshift platformExperience with MSSQL, PostgreSQL, data modelling, query development and performance optimizationExperience with middleware/messaging technologies such as MQ, JMS, Kafka and exposure to event-driven design patternsExperience with SCM and CI tools such as Jenkins, Bitbucket, SonarQube, Maven, JiraExperience in deploying and troubleshooting web applications on Websphere and WebLogic java servers.Experience in, and passionate about, quality and engineering fundamentals (performance/scalability, reliability, diagnosis, deployment, manageability, security, compatibility)Experience with ELK stack (advantageous But Not Must)Experience in Trading or Order management system (advantageous But Not Must)Experience in Fix Message (advantageous But Not Must)Agile/Scrum methodology experience is required (advantageous But Not Must)
Professional Skills
Strong organizational and communication skills Strong sense of ownership and drive with customer focus Strong analytical and problem solving, interpersonal skills Agile mindset to be reactive to changes Self-motivated with a positive can-do attitude
Primary Location
Singapore
Job
Information Technology
Organization
Group Operations & Technology Division
Schedule
Permanent
Full-time
Job Posting
11-Jan-2023, 4:51:58 PM",21-Sep-2023,Core Java:Cucumber:Framework Design:JUnit:Java:OpenShift:Spring Boot:Spring Framework:WebLogic:WebSphere
Junior Frontend Developer,3695777161,LiquidX Studio,Singapore (Remote),2130,Associate,Full-time,Engineering:Information Technology,"Technology, Information and Internet","About Us
“At LiquidX we invest in the greatest NFT projects, helping founders to deliver the highest utilities to their communities, backing the projects' success with strong financials and the right team.
We are based in Singapore and Malaysia with many of our team collaborating remotely from countries like New Zealand, Indonesia, and Brazil. Having recently raised a large amount in funding, we aim to create long term value for NFT holders, by building unique gaming and community experiences, combining superior graphics and storylines with top notch blockchain technologies.”
What You Can Expect To Work On
Deliver product people want with great UX and iterate with first hand user feedbackDevelop Design Systems, and well maintained frontend codebase for SaaS applications, progressive web app and marketing sitesWith Tech Lead, work closely with project co founders, experts in the field, product and marketing team to deliver projects from inception to productionBootstrap applications such as DAO platforms, workflow engine and generative AI technologies to explore business opportunities in legal, gaming, finance, education or other industriesIntegrate a wide range of services and low code tools such as Webflow, Retool, n8n to build prototypes rapidly so as to check on feasibility and identify business values
Requirements
0-2 years of experience with a Bachelor's degree in Computer Science or a related fieldDemonstrable experience of shipping a product with strong alignment in impact and businessTake ownership of entire features from specification to delivery as an individual contributorSelf-motivated and work effectively remotely and with a high degree of autonomy, within a collaboratively minded teamKeen interest in Web3 from NFT, De-FI to DAOs, be curious and learn quickly to navigate across different industries and projects in this rapidly evolving spaceProficient in English and business communications
Benefits
We Listen. Your voice, ideas, and suggestions matters to us, as we continuously evolve Our People. You’ll be working with a diverse, multicultural, international, talented, fun, supportive, and innovative people and teams. We are people you can be proud to work withOn The Edge of Innovation. Working on the latest technological, social and financial trends that is web3 and blockchainFlat Organisation. our team is a community, we work together as a team from all levels in true decentralised spirit",16-Aug-2023,
Software Developer (ReactJS+Python),3727998986,Temus,"Singapore, Singapore (On-site)",83,Mid-Senior level,Full-time,Information Technology,Business Consulting and Services,"The creation of Temus was catalysed by the need for sophisticated digital capabilities to drive transformation across the public and private sector, in Singapore and broader region.Our approach seeks to drive transformation ""holistically"", which looks beyond the use of technology and covers all aspects of people, process, change management and policy, which is critical to driving successful transformation outcomes.Everything we do is geared towards helping transform people's lives through technology.We seek to achieve simplicity in everything we do, in the way people embrace technology, the way we serve our clients and the way we run internally.We offer end-to-end transformation that starts with a design for value orientation and ""walks"" the path with strong IT service and delivery capabilities, centered in Singapore.We are committed to offering a strong talent value proposition, where we stand for purposeful and impactful work, and at the centre of Singapore's technology ecosystem.
Position SummaryWe are looking for a dynamic Software Developer with expertise in ReactJS and Python to join our organization. As a Software Developer, you will be a crucial part of our team dedicated to providing top-tier IT solutions and support to our clients. Your role will involve designing, developing, and maintaining applications that meet our clients' needs and deliver exceptional user experiences.
Role and ResponsibilitiesCollaborate closely with our clients, product managers, and designers to fully understand project requirements and client objectives.Lead the development of applications using ReactJS, ensuring that the user interface is intuitive, responsive, and visually appealing.Develop and maintain server-side applications and APIs using Python, integrating them seamlessly with the front-end components.Implement and oversee software features, enhancements, and bug fixes, adhering to industry best practices and coding standards.Actively participate in code reviews, fostering a collaborative environment to ensure code quality and maintainability.Troubleshoot and resolve software defects promptly, maintaining system stability and reliability.Optimize web applications for peak performance, scalability, and responsiveness.Work in close coordination with cross-functional teams to deliver high-quality software solutions on time and within scope.Stay updated with the latest trends and technologies in web development, bringing innovative solutions to our clients.Contribute to the architectural and design decisions of software systems, aligning them with client requirements.Provide technical guidance and mentorship to junior developers as needed, promoting skill development and growth.
Requirements / QualificationsBachelor's degree in Computer Science or a related field (preferred).Minimum of 3 years of professional software development experience.Proficiency in ReactJS, including state management libraries (e.g., Redux) and contemporary front-end development practices.Strong expertise in Python for server-side development, including experience with web frameworks (e.g., Django or Flask).Solid understanding of web development concepts, including HTML5, CSS3, and responsive design principles.Knowledge of database systems (e.g., SQL, PostgreSQL, or MongoDB).Familiarity with version control systems, particularly Git.Experience in designing and integrating RESTful APIs.Proficiency in software testing and debugging techniques.Exceptional problem-solving skills and meticulous attention to detail.Effective communication skills and the ability to collaborate within a team environment.Self-driven, adaptable, and committed to continuous learning and staying current with industry advancements.Previous experience in full stack development is advantageous.
(By applying for this role, you have read and acknowledge the data privacy statement via this link - https://www.temus.com/policy/)",28-Sep-2023,Cascading Style Sheets (CSS):Django:Git:HTML5:MongoDB:PostgreSQL:Python (Programming Language):REST APIs:Redux.js:Software Development
Python Developer  (Internship),3728725909,CMA CGM,"Singapore, Singapore (On-site)",207,Internship,Internship,Information Technology,Maritime Transportation,"SummaryWe are looking for a Python Developer to join our team and help us develop and maintain various creative solutions based on AI and Machine learning. 
Through this internship, you will gain valuable professional experience in a Global company and learn about how IT solutions are built to support the Shipping Business and first-hand experience working on projects that looks to resolve real world business problems! Your main job responsibilities include, but not limited to: Write effective, scalable codeDevelop back-end components to improve responsiveness and overall performance. Integrate user-facing elements into applicationsTest and debug programs Improve functionality of existing systems Implement security and data protection solutionsAssess and prioritize feature requestsCoordinate with internal teams to understand user requirements and provide technical solutions Skills and QualificationsComputer Science graduates preferredAble to commit at least 12 – 16 weeks for proper training and learning experienceMaintain a high level of professionalism in the workplace Familiar with software developmentGood problem-solving skillsTeam spiritExcellent verbal and written communication skills Your takeawayGain brief knowledge on how IT department function within an OrganizationDevelop hard skills (coding and testing) and soft skills (communication and planning)To work as a Team to achieve common IT goalsWork on various creative projects involving AI and Machine Learning We will only consider applicants who have received, or are willing to receive by the date of recruitment, the full regimen of a WHO EUL vaccine (examples include Pfizer-BioNTech/COMIRNATY, Moderna, Sinovac-CoronaVac, and AstraZeneca). Proof of vaccination will be required. **Kindly note that only short-listed applicants will be contacted.
** By applying for this role, you hereby consent to the CMA CGM Group collecting, processing and using any personal information you submit, for the following purposes: (i) To process the application for the role being applied for; (ii) To process the application for other open positions within the CMA CGM Group which may be suitable to you; (iii) To conduct necessary reference checks; and (iv) Any other purpose related to one or more of the above.You further consent to the CMA CGM Group retaining such personal information for a period of two years following your submission thereof, so that we may consider you for other open positions within the CMA CGM Group which may be suitable to you in the event that you are not selected for this role.",27-Sep-2023,Communication:Computer Science:IT Solutions:Problem Solving:Professional Skills:Python (Programming Language):Skill Development:Software Development:Teamwork
