Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
Android Mobile Application Developer,3501265697,Scoot,"Singapore, Singapore (On-site)",545,Entry level,Full-time,Engineering:Information Technology,Airlines and Aviation,"Summary

We are searching for an Android Developer!

You will be part of the mobile application team developing and delivering Android applications.

Job Description

As an Android Mobile Application Developer, you will be responsible for the following:
Developing and deliver Android applications and its features using Kotlin and MVVM architecture design patternManaging 3rd party open source libraries and versioning using GradleMaintaining quality of current code base through unit testing and assisting in regression testingFacilitate the troubleshooting and resolving of pre- and post-production issues such as provide hotfixes whenever bugs are discoveredMaintaining technical documentations of Android developmentMaintaining integrity of current git flow of current git reposAssist and advise on UI/UX design capabilities and improvements, feasibility of new functionalities through capabilities of current Android technologyParticipating in Sprint meetings such as planning and review meetingsKeep abreast of the latest in mobile technology and conduct research and prototyping using such technologiesThis is a hands-on software development position in which you will be a senior developer working in a small team and collaborating with remote teamsThe ideal candidate is flexible, self-motivated, a great collaborator and works effectively with all disciplines of the teamWe value passion, creativity, responsibility, accountability, and top-notch engineering practices

Requirements

Experience/ Skills & Knowledge in
Kotlin language and Android Standard LibraryMVC/MVVM architectureUnit testingAndroid Studio, Editor Layout, and programmatic UIGradleGit Flow and Agile methodologyAgile development (e.g. SCRUM, Lean Start-up)Handling Google Developer account, Google Play Store Console and creating builds for submission to Play StoreBasic understanding in Big O notation and their respective time-space complexityFamilar with CI/CD and Fastlane will be an added advantageFamiliar with Postman, basic AWS services and using bundler for managing ruby gems will be an added advantageExcellent analytical skills with a good problem-solving attitudeAbility to perform in a team environment
",13-Sep-2023,Android:Android Development:Android Studio:Design Patterns:Mobile Applications:Model-view-viewmodel (MVVM):Notation:User Interface Design
Native Mobile Developer (Android/ Kotlin),3680126314,OCBC,Singapore (Hybrid),118,,Full-time,Information Technology,Banking:Capital Markets:Financial Services,"Description
We are looking for a motivated and talented native mobile developer who is proficient in developing Android/Kotlin applications.
The ideal candidate will be keen to learn and grow in a fast-paced environment. We’re looking for someone with the ability to provide advice, support, design, and implement technical solutions to business stakeholder(s). He/she must be at ease working in a self-driven environment with little supervision. This person should embody a passion for continuous improvement.
Responsibilities
Develop native mobile application with current best-practicesParticipate in and contribute to all phases of the application development life cycleTranslating designs and wireframes into high quality codeWorking with agile squad(s) to conceptualize and build mobile application.Suggesting improvements to Mobile Application Architecture and design patternsMaintain and enhance the app security and performance where needed
Job Qualifications
Years of Experience:
Possess a degree in Computer Science or related fields.Minimum 2-4 years of hands-on IT experience in Android/Kotlin native mobile application developmentExperience working in agile squads, and an appreciation of the issues that agile solves
Core Technical Expertise
Experience in Kotlin/Java, Swift/Objective-CSolid understanding of Android Applications life cycle.Familiarity with DevOps (CI/CD), GIT, Confluence, Bitbucket, etc
Other Requirements
A knack for benchmarking and optimizationGood level understanding of object-oriented programming, unit testing, and modern architectural design.Familiarity with RESTful APIs.Code-debugging skills are requiredExperience in iOS development, will be a plusExperience in ReactJS development, will be a plusA problem-solver with the ability to work effectively in small teamsAble to manage one's time effectively and to prioritize tasks in the face of competing demandsStrong analytical and problem-solving skills
Primary Location
Singapore
Job
Information Technology
Organization
Group Operations & Technology Division
Schedule
Permanent
Full-time
Job Posting
13-Jul-2023, 2:48:39 PM",02-Oct-2023,Android:Application Development:Debugging:Kotlin:Mobile Application Development:Mobile Applications:Objective-C:Swift (Programming Language):Unit Testing:iOS Development
"Mobile Application Developer (iOS, Swift), gt.school (Remote) - $100,000/year USD",3723011882,Crossover,"Singapore, Singapore (Remote)",45,Mid-Senior level,Full-time,Business Development:Engineering:Information Technology,"Software Development:IT Services and IT Consulting:Technology, Information and Internet","Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, gt.school. Have you got what it takes?
gt.school is pioneering the delivery of 100% computer-based education to K-12 students through the use of generative AI!
We are looking for a senior mobile developer to help us build a learning app that's as easy to use as TikTok and knows what the student knows and doesn't know when it comes to serving learning content, as well as TikTok knows what its users like or don't like when it comes to serving videos.
Join us in what is likely the next revolution in education - a school where kids learn on their own, at their own pace, using adaptive learning apps, without having to be in a physical classroom that's going either too fast or too slow for them.
What You Will Be Doing
Architect and implement features as per detailed product specs and high-fidelity designs
What You Won’t Be Doing
Fussing over UI/UX design details; these are handled by a dedicated design team.Endlessly debating functional requirements or feature priorities; these are well defined, in small increments
Mobile Application Developer (iOS, Swift) Key Responsibilities
Delivering clean, well-designed code in small functional increments.Making key implementation decisions, and describing your rationale.Contributing to continuous process improvementDetecting and correcting creeping technical debt
Basic Requirements
Minimum 5 years of experience developing mobile applicationsMinimum 2 years in a leadership role, making technical design decisions for mobile applicationsExperience with the following cross-platform app development frameworks: React Native.
About Gt.school
gt.school is a stealth EdTech startup in Austin, Texas, the center of educational innovation in the US. Our unique approach leverages 50+ years of learning science, cutting-edge data analytics and high-performance life skills coaching. In doing so, we can help students learn 5x faster and unlock their full potential in both academics and in life. We are a remote-first company that hires globally via Crossover.
There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!
Working with Crossover
This is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.
What to expect next:
You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us:
First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply. Crossover Job Code: LJ-4581-SG-Singapor-MobileApplicat.019
",02-Oct-2023,Continuous Process Improvement:Defining Requirements:Functional Requirements:Microsoft App-V:Mobile Application Development:Mobile Applications:Specs:Swift (Programming Language):Technical Design:iOS
Full Stack Developer (Junior),3717738439,Decision Science Agency Pte Ltd,"Singapore, Singapore",75,Entry level,Full-time,Engineering:Information Technology,IT Services and IT Consulting,"The Full-stack Developer will be part of our development team that has strong experience in agile development and in-depth knowledge of digital solutions. You will work in a highly productive and collaborative team where your ideas will be listened to and put into action. This exciting opportunity would suit a Full-stack Developer  who is looking to move upwards and onwards and is eager to work closely with senior management on interesting and super cool ideas. You will be collaborating with the Product, Design and Business teams to develop and maintain digital solutions for our prestigious clients in public sector and large commercial enterprises.
Responsibilities
 Join project teams to work on full life-cycle web/mobile application projects from requirement gathering to solutioning, development, releasing and post-launch maintenance Work with agile cross functional, cross countries teams to design, develop, maintain web/app application base on specifications and ensure successful releases Support Project Manager/Scrum Master to provide consultation and direction to stakeholders for managing and delivering their expectations Be a self-starter, proactively recognise and solve issues as they arise Be motivated in continuous learning and improvement to enhance your skills in an ever changing environment
Qualifications And Requirements
 Bachelor’s Degree in Computer Science, Information Technology or other relevant qualifications We are hiring all levels of experiences of Full-stack developer:1-2 years of programming experience : Junior3-5 years of programming experience : MidMinimum 6 years of programming experience: SeniorMinimum 10 years of programming experience: Technical Lead Proficient in both front-end and back-end development, including the database and deployment process to different environment (SIT/UAT/Production) with excellent knowledge in some main programming languages Solid understanding of object-oriented programming and fundamental design principles behind a scalable application on the cloud (AWS/Azure) Comprehensive experience and knowledge of modern development tools and technologies: Redis, Docker, Kubernetes, Infrastructure-as-code Hands-on experience on server setup and maintenance, DevOps, and experience working with Cloud Infrastructure (AWS/Azure) will be an advantage Hands-on experience with CMS platforms (ex: Adobe Experience Manager, Jahia, Sitefinity, Sitecore, Sharepoint, etc.) will be an advantage Following certifications will be highly considered: Azure Developer (Associate), Azure Solutions Architect (Expert), Azure DevOps Engineer (Expert), AWS Developer (Associate), AWS Solutions Architect (Professional), AWS DevOps Engineer (Professional) English-speaking with good communication and teamwork skills Ability to work within a fast-paced agile development environment Candidates with extensive experience, excellent communications skills and good certifications will be considered for Team Lead/Technical Architect role
Required Technology Stack: familiar with at least 1-2 technologies on each area
 Front-end: React JS, Angular, HTML/CSS Back-end: Java Spring framework, .NET framework, .NET core Middleware: NodeJS, Nginx, Tomcat, WebLogic, IIS Database: MS SQL Server, PostgreSQL, MySQL, Azure SQL Database, Azure Database for PostgreSQL, Azure Database for MySQL, Amazon RDS (MS SQL/PostgreSQL/MySQL), Amazon Aurora (PostgreSQL/MySQL) OS: Windows Server, Linux Server IDE/CLI: Visual Studio 2019, npm, maven, nuget CI/CD: Bitbucket/Gitlab, Bamboo/Jenkins, SonarQube (code quality inspection), Robot Framework (test automation) Cloud Infrastructure: AWS, Azure Infrastructure-as-Code: Terraform, Puppet, Ansible CMS Platform: AEM, Jahia, Sitecore, Sitefinity SharePoint
NOTICE
We regret to inform you that only shortlisted candidates will be notified. All applications will be treated with the strictest confidence.
By submitting any application or resume to us, you will be deemed to have read and agreed to the terms of our Privacy Policy, and consented to us collecting, using, retaining, and disclosing your personal information to prospective employers for their consideration.
Consequences of Not Providing Personal Data for Transaction/Service/Application
Please be noted that should you not consent and provide us with the relevant personal data to fulfil the “Purposes” of collection, use and disclosure of your personal data by Decision Science Agency Pte Ltd, it may hinder our ability to continue to interact with you. We may not be able to make a decision on your recruitment and employment or comply with the law and therefore, we may not be able to make an offer of employment.
You may refer to and access our website https://www.decision-science.com/#privacy-policy for more information.",11-Sep-2023,.NET Framework:Amazon Web Services (AWS):Back-End Web Development:Front-End Development:Java:Nuget:Programming:Spring Framework:Stack:User Acceptance Testing
Android Developer,3720943377,SOURCEO PTE. LTD.,"Singapore, Singapore (Hybrid)",45,Entry level,Full-time,Engineering:Information Technology,,"Revolutionizing the Gaming Industry with a gamers' paradise.
Overview
We have created a groundbreaking gaming and media platform that addresses key challenges in the industry. By providing a complete gaming ecosystem, including communities, esports, tournaments, rewards, wallet, and gaming stores, We engages gamers at scale. Together it represents the most innovative and user-centric gaming ecosystem available - painstakingly developed to attract, engage, retain, and monetize gamers of all levels.
With an extensive industry network, We directly connect to millions of gamers worldwide and operate fully-integrated gaming and esports platforms in Oceana, Southeast Asia, North America, and India. Headquartered in Singapore with a dedicated development center in Kuala Lumpur, they are at the forefront of the global gaming phenomenon. Partnering with top game publishers & studios, voucher stores, payment providers and related services, We provides its partners with the industry's most
Requirement
3-5 years Kotlin experienceWell versed in third party library integration & MVVM architecture designExperience in payment gateway integration (UPI)Able to explain implementation on each application with distinct examples of design patterns/architecture designGood communication skills, able to communicate clearly and in a timely manner",15-Sep-2023,
Application Software Developer (Mobile Robot / Smart Factory),3715315190,Adecco,"Singapore, Singapore (On-site)",16,Entry level,Full-time,Engineering:Information Technology,Staffing and Recruiting,"Join the software team to develop software applications in the context of car manufacturing, focusing on mobile robots!
As a Full Stack Developer, you will spearhead the development, testing, and operation of software applications crucial for overseeing a fleet of mobile robots within a car manufacturing environment. This role offers an exciting opportunity to contribute to cutting-edge technology in the automotive industry.
Duties And Responsibilities
Craft captivating UIs for mobile robot control systems and data dashboards as part of frontend development.Drive backend development, encompassing data manipulation, task scheduling, mobile robot path planning, and PLC control.Oversee database evaluation and design.Demonstrate foundational knowledge of networking principles.Contribute to code review and comprehensive testing processes.Collaborate closely with mobile robot vendors to grasp the constraints and capabilities of these robots.Conduct live testing and software operation in tandem with car production processes.
Requirements
Minimum of 3 years of relevant experience, including research exposure.Proficiency in C#, .NET framework, and SQL for application development, with a focus on writing scalable code.Strong command of at least one fundamental programming language (e.g., C#, C/C++, Python, Java, JavaScript, Go).Solid understanding of data structures and algorithms.Experience with version control systems, such as Git.Knowledge of ROS-based software and embedded systems is a valuable bonus.Proficiency in mobile robot path planning is advantageous.Familiarity with Windows and UNIX operating systems, along with scripting skills, is advantageous.Adaptability to thrive in a dynamic agile work environment.
Next Steps
Interested applicants, please send your resume to amanda.goh@adecco.com with your current and expected salary.Only shortlisted candidates will be contacted.
Amanda Goh
Direct Line: +65 6697 7975
EA License No: 91C2918
Personnel Registration Number: R23116352",09-Sep-2023,Algorithms:C#:Data Structures:Defining Requirements:Java:JavaScript:Knowledge Acquisition:Networking:Path Planning:Python (Programming Language)
Full Stack Developer Lead,3729178399,SAGL CONSULTING PTE. LTD.,"Singapore, Singapore (On-site)",10,Mid-Senior level,Full-time,Engineering:Information Technology,,"Role
This is a permanent full-time role with one of the Fortune 500 client.
Job Description
As a Full Stack Developer Lead, you will be responsible for the full software development lifecycle, leading a team of full stack product developers and leading in the technical design specification, architecture, research, development, integration, testing, deployment, and implementation of state of the art Blockchain based enterprise-grade product.
Qualifications
8+ years of software engineering experience in developing enterprise-grade products.5+ years leading end-to-end full-stack design, development and implementation.8+ years’ software engineering experience in any 2-3 programming languages.Strong experience in building Restful API and integration of services.Strong experience handling front-end, backend, and integration layers.Excellent working technical knowledge and understanding of Blockchain, Web 3.0 technology.Excellent working knowledge and understanding of DevOps toolchain.Excellent working knowledge and understanding of product management tools.Strong experience in the Agile model of delivery to Coordinate release and sprint planning & conduct daily scrum meetings.",28-Sep-2023,Back-End Web Development:Blockchain:Front-End Development:Knowledge Acquisition:Software Development:Sprint Planning:Stack:Team Leadership:Technical Design:Web3
Contract Android App Developer (12 months),3713663665,Happy Ice Singapore,"Singapore, Singapore (On-site)",28,Entry level,Contract,Engineering:Information Technology,Machinery Manufacturing,"Develop Android App to be used to control vending machineProficient in Java language and Android API.Good understanding of C/C++ library to interace with hardware with serial portFamiliar with MQTT protocols.Familiar with PHP (Laravel framework) in order to debug backend server issues.Good understanding of Dynamic QR payment system to integrate QR payment into vending machine.Need to work with other hardware and backend server developers from other country.Proficient in Mandarin in order to liase with Mandarin Speaking only clients.Both Junior or Seniors (3 years above) developers are welcomed.This is a 12-month contract job role, extendable.",06-Sep-2023,Android:Application Programming Interfaces (API):Doctrine (PHP):Java:PHP
Software Engineer (Full Stack Developer) GovTech 050822,3729161256,ACP COMPUTER TRAINING SCHOOL PTE. LTD.,"Singapore, Singapore (Hybrid)",22,Entry level,Full-time,Engineering:Information Technology,,"Seeking a highly motivated Software Engineer who loves challenging the status-quo and solving problems to improve people's lives. Join us if you want to work in an open, learning and fast-paced environment while contributing to the public good.
Collaborate with a cross-functional team of developers and designers to create services for the public sector.Participate in Scrum ceremonies, such as Sprint Planning, Review and RetrospectiveWork across the frontend and backend to develop solutions that focus on the distribution of physical and virtual goods.Iterate and collaborate closely with other team members to craft elegant solutions.Deliver high-quality, secure, maintainable and testable code.Be an independent and impactful contributor to the team.Build and maintain high performance and secure APIs accessible through mobile applications, web portals and partner services.Develop user experiences for citizens, partners and members of the team.Maintain continuous integration and deployment pipelines to bring value to our users iteratively.Monitor the health of deployed services and provide support when disruptions occur.
Job Specifications
You enjoy collaborating closely with a passionate and high-performing team.You thrive working in a fast-paced environment.You enjoy coming up with numerous solutions for a wide range of technical problems.You have a strong foundation in software architecture and design patterns.You place a keen emphasis on testing across the entire stack — unit, integration and e2e (end to end).You are experienced with Javascript, preferably Typescript.Experience with DynamoDBExperience with Serverless tools, iOS/Android/React Native or AWS (Amazon Web Services) is a bonus
You hereby freely give ACP Computer Training & Consultancy consent to use and process your personal data relating to my job application and have read and understood ACP Computer Training & Consultancy Data Protection Notice for Job Applicants. (Link: https://www.acpcomputer.com/data-protection-notice/) You may withdraw your consent at any time with future effect in line with the said Notice as well.",28-Sep-2023,
"Senior iOS Developer, Gigster Network",3685482646,Gigster,"Singapore, Singapore (Remote)",72,Mid-Senior level,Full-time,Information Technology:Engineering,Software Development:IT Services and IT Consulting:Computer Games,"Do you want to work on cutting-edge projects with the world’s best developers? Do you wish you could control which projects to work on and choose your own pay rate? Are you interested in the future of work and how the cloud will form teams? If so - the Gigster Talent Network is for you.
At Gigster, whether working with entrepreneurs to realize 'the next great vision' or with Fortune 500 companies to deliver a big product launch, we build really cool solutions that make a difference! From blockchain to AI/ML to VR and more, Gigster builds enterprise software on cutting-edge technology.
We are seeking highly skilled Senior iOS Developers to join our Talent Network. As a Senior iOS Developer, you will be responsible for developing and maintaining high-quality mobile applications for iOS devices. You will work closely with cross-functional teams including product managers, designers, and backend engineers to build user-friendly and scalable iOS applications that meet the needs of our customers.
ResponsibilitiesLeading the end-to-end development cycle of complex and scalable iOS applications, from concept to deployment.Designing innovative solutions while collaborating on strategic technical decision-making for performance, security, and maintainability.Working with third-party APIs and iOS SDKs to integrate with other systems and services.Implementing and managing automation tools and frameworks ensures consistent and repeatable deployments across environments.Writing clean, well-documented, and maintainable code that follows software engineering best practices.Conducting code reviews, ensuring adherence to best practices, and driving continuous improvement.Mentoring teammates while sharing your expertise and empowering growth.Working closely and collaborating with product managers, designers, and backend engineers to identify and define application requirements.
RequirementsAt least 5 years of experience in developing and maintaining iOS applications.Expert-level proficiency in Swift and Objective-C programming languages.Extensive experience with Xcode, Interface Builder, and iOS SDKs.Extensive experience with third-party libraries and APIs such as Alamofire, AFNetworking, and Google Maps SDK.Deep understanding of iOS UI/UX design principles and Human Interface Guidelines.Experience with Git version control and Agile software development methodologies.Ability to lead and mentor a team, fostering a collaborative and innovative environment.Strong communication and collaboration skills, with the ability to work effectively in cross-functional teams.
Benefits - We don’t call them perks, they’re just part of what makes working at Gigster great.World-class network. Be part of a network with the most talented people in the world.Amazing cutting-edge projects. Pick the projects from F500 companies that you’re interested in.100% remote and global. Live your best life, wherever that may be, and never lose out on career opportunities because of it.Flexible work hours. There is a time to overlap with the customer’s timezone, but most of the time, we work asynchronously and don’t care when you’re online, just that you deliver great results.Flexible offerings. Choose how many hours you want to work and how much you want to earn.Swag! Because who doesn’t love swag?
The Gigster Talent Network is a highly curated set of the best software developers in the world. It’s not easy to become part of this select network - but when you do - you will work amongst the best from Silicon Valley and around the world.
Our model is unique in the software development industry. We do the hard work of finding the US clients and scoping their projects - and you get to choose from a large variety of ‘Gigs’. You can choose Gigs that fit your schedule - from 10, 20, or 40 hours a week. You also get to choose your pay rate. All projects are staffed with a project manager, full stack team, QA, and DevOps.
All of our projects are for top-tier US companies and are delivered with the highest quality. Projects range from developing NFT marketplaces to VR imaging for medical use to large AI/ML projects. We even produce a case study for every project delivered - so you can take that with you as part of your portfolio.
In parallel - you will have access to an exclusive and energized network of the world’s most skilled experts. Community members collaborate inside and outside of Gigs - as well as at local community events, online hackathons, competitions, etc. The Gigster Talent Network is more than a simple marketplace - it’s truly an exclusive club.
Are you talented enough to be in the club?",08-Sep-2023,Git:Interface Builder:Objective-C:Programming Languages:Teamwork:User Experience Design (UED):Version Control:Xcode:iOS:iOS Development
SAS Developer,3689203133,Luxoft,"Singapore, Singapore",75,Mid-Senior level,Full-time,Engineering:Consulting:Information Technology,IT Services and IT Consulting,"Project DescriptionOur Client a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America are looking for Consultants to be part of the project
The Technology and Operations function is comprised of five teams of specialists with distinct capabilities: business partnership, technology, operations, risk governance and planning support and services. They work closely together to harness the power of technology to support our physical and digital banking services and operations. This includes developing, centralising and standardising technology systems as well as banking operations in Malaysia and overseas branches.
The client has more than 80 years of history in the banking industry and is expanding its footprint in Malaysia.The selected resource will be working in a newly setup technology centre located in Kuala Lumpur as part of Technology and Operations to deliver innovative financial technology solutions that enable business growth and technology transformation.
Responsibilities• Working with risk users to understand the business requirements for reporting of Interest Rate Risk in Banking Book(IRRBB) and Liquidity Risk.• Working with Technology to participate in system design, build, user acceptance test, troubleshooting and ensuring that risk user needs are being met in any implementation• Working with other upstream systems to create seamless end to end processes• Working with Change Request Committee to provide plan, status update, and documentation• Providing regular communication with teams on implementation activities• Investigating and resolving issues raised by risk management users• Meeting the tight deadlines and schedules
Must have Skills• 1-9 years of Base SAS programming is essential.• 1-9 years of work experience in project implementations.
• Strong analytical and problem-solving skills• Proactive to work in a fast-paced environment to deliver and meet the deadlines• Highly resourceful, self-motivated, and conscientious with excellent verbal and written communication skills• End-user focused and empathetic
Nice-to-Have Skills:• Knowledge of Treasury Products and Core Banking Products is an advantage.• Knowledge of Intraday liquidity reporting using SWIFT messages is an advantage.• Working experience in BMC control-M Enterprise batch job scheduling software is essential.• Linux shell scripting",28-Sep-2023,Aldon:BMC Control-M:Banking Operations:Jira:Linux:Microsoft Excel:SAS (Programming Language):Shell Scripting
Senior Web Developer (Android / IOS),3722064818,WPH Digital Pte Ltd,"Singapore, Singapore (On-site)",3,Mid-Senior level,Full-time,Engineering:Information Technology,IT Services and IT Consulting,"Job Duties
Design, develop and test applications from scratchDrive requirement analysis, conceptive design, and formulation of architecture, implementation, system integration, testing, documentation and deployment of mobile applications.Create Android / IOS user interface which could work in both mobile and tablet devices.Provide technical leadership in the planning, designing, development, testing, implementation and maintenance of Android and mobile/tablet web applications.Innovate and brainstorm new features for applicationsDevelop and deploy mobile web based applicationsContinuously monitor industry trends, technologies, and standards and be able to research, recommend, and apply new technologies as they emerge.Perform any other ad-hoc tasks given by the Project Manager / Project Director
Skills & Requirements
Diploma or Degree in Computer Science, Information Technology or relevant courses.Experience in Mobile Application Development (iOS (Objective C), HTML5, jQuery & Javascript, Java).Technical knowledge and understanding of a key mobile development platform (Android / iOS)Experience with end to end development for mobile applications (DB, SOA/Middleware and Frontend)Candidate should be keenly interested in exploring new technologies, frameworks and agile to quickly and independently turn around prototypesSelf learner and ability to work independently with limited supervisionExcellent oral, communication and presentation skills.
Note: Proceeding to apply on this job post means you have read, understand and agreed to WPH DATA PROTECTION NOTICE FOR JOB APPLICANTS in the link below.
https://www.wphdigital.com/notices",22-Aug-2023,Android:HTML5:JavaScript:Middleware:Mobile Application Development:Mobile Applications:Objective-C:Service-Oriented Architecture (SOA):iOS:jQuery
Information Technology - Full Stack Developer (KrisPay),3669371303,Singapore Airlines,Singapore (Hybrid),174,Entry level,Full-time,Information Technology,Airlines and Aviation,"Job Description

The successful candidate will join the Application Services (Loyalty Marketing) department in SIA Information Technology Division. As a developer with Kris+/Krispay (world’s first blockchain based airline loyalty digital wallet), you will be working with our team of developers, UX designers and product specialists to enhance our platform, web and mobile channel offering.

Key Responsibilities
Develop and maintain highly reliable, efficient, secure, and scalable API and web application. Work with our CI/CD and release management tools and processes to quickly deliver high quality code. Facilitate the detection, troubleshooting and resolution of pre and post-production issues. Assist with various stages of the API & Web application development lifecycle such as requirements gathering, user interface design and usability testing. Keep abreast of the latest technology and conduct research and prototyping using such technologies. Any relevant ad-hoc duties. This is an individual contributor role. 
Requirements
Possess a degree in Information Technology or related fields At least 5 year of hands-on experience developing API and web applications. Experience and up-to-date knowledge on Modern client server architecture on top of frameworks and technologies (NodeJs, Angular, NoSQL, Mocha, etc.). Experience in test frameworks such as Mocha, Chai, etc. Experience in working with small to medium development teams using Agile methodologies. Knowledge of the mobile technologies. Ability to communicate effectively in English. 
Preferred Skills
Experience in Agile environments, Extreme Programming, Test-Driven Development, Paired Programming, Automation, CI/CD, and git-based source tools. An understanding of various software architectural principles such as MVVM, MVP, SOLID or similar. Experience in mobile backend development on cloud and serverless platforms. Experience in microservice architecture. Knowledge in Android and iOS development. Knowledge of blockchain would be beneficial.",16-Sep-2023,Application Programming Interfaces (API):Blockchain:Extreme Programming:Microservices:Pair Programming:Requirements Gathering:Test-Driven Development:Usability:Usability Testing:Web Applications
"Android Developer, Audio Creation Tools",3725579187,BandLab Technologies,"Singapore, Singapore (Remote)",14,,Full-time,Engineering:Information Technology,"Technology, Information and Internet","Department: Android
Employment Type: Full Time
Location: Singapore
Description
We are looking for a strong middle/senior level Android developer who has experience developing native Android applications with Android SDK. We use cutting-edge technologies and are constantly searching for the best approaches to build our Android application. If you are passionate about Android development and ready to grow fast as a developer, you will fit perfectly within our team.
About The Role
You will work on the development of our musical editor (DAW) which is an application inside of the application with a ton of custom rendering and a native audio engine as a backend. This includes the creation of UI for the editor and work with the native audio engine using JNI and integration with our server API.
Skills, Knowledge And Expertise
Good knowledge of Android FrameworkExperience with complex layouts, animationsYou know how to create the architecture of a new feature and work independently on itGood understanding of multithreading, asynchronous programming, disc, and network IOsYou worked with custom views and renderingWe do not require knowledge of particular technologies but experience with Kotlin, Dagger, RxJava/Coroutines, SQL would be helpful
Optional, but would be a big plus:
You are familiar with music creation, audio recording, processing, sound design or have knowledge of music-making toolsExperience in native development is not necessary but is nice to haveYou don't need to be an expert in DSP but being acquainted with the music-making field would be a plus
Benefits
Healthcare, dental insuranceAttractive paid annual leave, sick leave, childcare leave, volunteer leave and maternity leaveBandLab Technologies staff discountQuarterly bonus",27-Sep-2023,Android:Android Development:Android Framework:Android SDK:Dagger (Software):Framework Design:Multithreading:Parallel Computing:SDKs:iOS
