Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
Devops Engineer - (AWS / Azure / Google Cloud),3720780289,Randstad Singapore,"Singapore, Singapore",21,Entry level,Temporary,Engineering:Information Technology,Information Technology & Services,"Attractive Salary PackageStable Organization
About The Company

Our client is a Global MNC within the healthcare / healthtech industry. They have a well established regional presence of more than 20 years. With rapid expansion plans, they are now looking for a Devops Engineer to be a part of their team.

About The Job

As a Devops Engineer, Your job responsibility involves:
Collaborating with cross functional teams to enable application delivery teams to adopt contemporary application delivery practices.Leading the execution of the Application Development Modernisation initiative, you'll accelerate the acceptance of modern app delivery practices (such as CI/CD, DevSecOps, and ""Shift Left"" security testing) in a heavily outsourced application development scenario.Creating standardized technical solutions, such as reference CI/CD pipelines and reusable automation scripts, you'll facilitate swift and consistent adoption of modern app development practices by application delivery teams in 60 agencies.Crafting and providing valuable resources, guides/playbooks, and training, you'll empower involved officers with the necessary skills and knowledge to effectively implement sustainable modern app development practices.Designing pipelines and scripts for automating build, test, deployment, and release processes, you'll contribute to enhancing overall quality, security, and speed in app delivery.
Skills And Experience Required

As a successful candidate, you should have at least 3 years of working experience in a Devops Engineering role with a good experience in CI/CD for application development in either Java or .NET.

You should also have a good experience with Cloud platforms such as AWS/Azure/Google Cloud coupled with working experience in scripting (Bash/Powershell) and containerization tools (Docker/Kubernetes).

Whats on Offer

This is an exciting opportunity to join one of the market leaders within the Healthcare/Healthtech Industry as their Devops Engineer. You will get the opportunity to work on the latest technologies while being exposed towards a fully automated Devops operating model.

To apply online please use the 'apply' function, alternatively you can reach me at https://www.linkedin.com/in/RoystonLow. (EA: 94C3609 / R1871559)",24-Sep-2023,.NET Framework:Bash:CI:Certificates of Deposit (CD):Continuous Delivery (CD):Continuous Integration (CI):Continuous Integration and Continuous Delivery (CI/CD):DevOps:Knowledge Acquisition:Powershell
Devops Engineer - (AWS / Azure / Google Cloud),3716924578,Randstad Singapore,"Singapore, Singapore",26,Entry level,Temporary,Engineering:Information Technology,Information Technology & Services,"Attractive Salary PackageStable Organization
About The Company

Our client is a Global MNC within the healthcare / healthtech industry. They have a well established regional presence of more than 20 years. With rapid expansion plans, they are now looking for a Devops Engineer to be a part of their team.

About The Job

As a Devops Engineer, Your job responsibility involves:
Collaborating with cross functional teams to enable application delivery teams to adopt contemporary application delivery practices.Leading the execution of the Application Development Modernisation initiative, you'll accelerate the acceptance of modern app delivery practices (such as CI/CD, DevSecOps, and ""Shift Left"" security testing) in a heavily outsourced application development scenario.Creating standardized technical solutions, such as reference CI/CD pipelines and reusable automation scripts, you'll facilitate swift and consistent adoption of modern app development practices by application delivery teams in 60 agencies.Crafting and providing valuable resources, guides/playbooks, and training, you'll empower involved officers with the necessary skills and knowledge to effectively implement sustainable modern app development practices.Designing pipelines and scripts for automating build, test, deployment, and release processes, you'll contribute to enhancing overall quality, security, and speed in app delivery.
Skills And Experience Required

As a successful candidate, you should have at least 3 years of working experience in a Devops Engineering role with a good experience in CI/CD for application development in either Java or .NET.

You should also have a good experience with Cloud platforms such as AWS/Azure/Google Cloud coupled with working experience in scripting (Bash/Powershell) and containerization tools (Docker/Kubernetes).

Whats on Offer

This is an exciting opportunity to join one of the market leaders within the Healthcare/Healthtech Industry as their Devops Engineer. You will get the opportunity to work on the latest technologies while being exposed towards a fully automated Devops operating model.

To apply online please use the 'apply' function, alternatively you can reach me at https://www.linkedin.com/in/RoystonLow. (EA: 94C3609 / R1871559)",24-Sep-2023,.NET Framework:Bash:CI:Certificates of Deposit (CD):Continuous Delivery (CD):Continuous Integration (CI):Continuous Integration and Continuous Delivery (CI/CD):DevOps:Knowledge Acquisition:Powershell
Cloud DevOps Engineer - DSC/EZ,3705792458,ST Engineering,"Singapore, Singapore (On-site)",94,Associate,Full-time,Engineering:Information Technology:Project Management,"Defense and Space Manufacturing:Information Services:Technology, Information and Internet","Job Description Work with agile team in setting up continuous integration (CI) and continuous deployment (CD) process and tools.Develop and maintain CI scripts to automate build, software release, application deployment, and system and application managementTo install and upgrade DevOps tools like Jenkins/Gitlab Runners (CI/CD), Gitlab (Git source control), Nexus/JFrog (artifact repository), Atlassian (Jira, Confluence) for project management, collaboration and code review, SAST/DAST for code qualitySetting up DevSecOps process control for release management, setting up DevSecOps pipelines depending on individual application requirementsConduct regular tests to the platform for potential vulnerabilitiesHelp create the policies relating to platform operation and maintenance such as SLAs, Disaster Recovery Plans, Change Management, etc.Ability to review and analyze vulnerability data to identify security risks to the organization's network, infrastructure, and application's and determine any reported vulnerabilities that are false positives.Ability to work with APIs and Plugins to integrate security tools into established CI/CD pipelines. Job Requirements
Familiar with Cloud Services and DevOps methodologyInterest and experience Developing / Enhancing / Maintaining automated infrastructure orchestration and application deploymentsExperience coordinating and performing vulnerability assessments through the use of automated and manual tools (Tenable, NMAP, etc).Proficiency in C/C++ Programming, Javascript, Java, Bash, Python or other scripting languages.Comprehension in the security areas of Certificate Management, Encryption, Vulnerability Scanning, Security and Monitoring tools, etc.Experience configuring, implementing and leveraging computer security and networking diagnostic/monitoring tools.Knowledge of Windows and Linux patch management and related information security functions (authentication, encryption, iptables, SSL, Ciphers, etc)Experience or familiar with the following tools/services: kubernetes, docker, slack, openshiftExperience in securing and managing AWS Services: VPC, EKS, ECR, EC2, etc.Pro-active, dynamic and with good analytical/conceptual thinking Able to work independently as well as in a team and good interpersonal skills",07-Sep-2023,Amazon Web Services (AWS):Bash:DevOps:Docker Products:Java:JavaScript:Kubernetes:OpenShift:Python (Programming Language):Vulnerability Assessment
"Backend Software Engineer (Cloud Platform), Cloud Infrastructure",3495768406,TikTok,Singapore,53,,Full-time,Research:Information Technology:Engineering,Entertainment Providers,"Responsibilities

 TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa.

About TikTok
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. 

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make an impact happen with a career at TikTok.

Team Introduction
The Business Infrastructure team aims to provide unified access layer and architecture depth services for the organisation's internal business lines and products. Based on the internal infrastructure, Volcano Engine (or other public clouds) has two types of Infrastructure providers and is responsible for the organisation's architecture stability, architecture disaster recovery and service experience.

The Cloud Platform direction is mainly responsible for building a cloud management platform, providing unified platform access and product matrix for all business lines, shielding the underlying private cloud or public cloud usage differences, and maintaining a consistent experience at the end of the R&D process. Build cloud migration and multi-cloud disaster recovery systems, promote the evolution of the company's architecture, and accelerate the process of business cloud migration.

What you will be doing:
1. Build a cloud management system, which has a general multi-cloud adaptation layer and improves the ecological capabilities of the R&D process.
2. Build a billing system, which establishes the cost analysis dashboard and cost optimization on the public cloud.
3. Build a cloud migration system, which automatically migrates large-scale microservices and storage clusters to the public cloud.
4. Build a disaster recovery system, and improve the system's fault detection and automatic recovery capabilities for multi-AZ and multi-cloud scenarios. 

Qualifications

 What you should have:
- Bachelor’s Degree in Computer Science or related fields, with at least 3 years of relevant experience;
- Familiar with C++/Go/Java/Python program development (at least one), striving for high-quality code and focusing on the technical quality of the code.
- Familiar with Linux systems, with high proficiency in multi-threading and network programming.
- Familiar with large-scale distributed system or platform design and implementation.
- Good at independent thinking, able to take the initiative to identify problems, systematic problem analysis, and problem-solving skills.
- Have the ability to learn, explore and research in unfamiliar areas.

Preference will be given to those who have one of the following:
1. Familiar with microservice or distributed storage architecture.
2. Experience with private or public cloud management platform development.
3. Experience with cloud billing systems or disaster recovery systems design.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",13-Sep-2023,C++:Computer Science:Independent Thinking:Java:Multithreading:Problem Analysis:Problem Solving:Program Development:Python (Programming Language):Research and Development (R&D)
"Backend Software Engineer (Observability Platform), Cloud Infrastructure",3646525647,TikTok,Singapore,34,,Full-time,Information Technology:Engineering,Entertainment Providers,"Responsibilities

 About TikTok
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul, and Tokyo. 

Why Join Us
At TikTok, our people are humble, intelligent, compassionate, and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make an impact happen with a career at TikTok.

The Observability Infrastructure Team is responsible for (1) an in-house developed time-series database, time-series warehouse, distributed tracing, and logging systems (2) a one-stop observability platform including application monitoring, customized dashboard, intelligent alarm, problem diagnosis, and remediation, tracing topology analysis, in order to guarantee production service stability, capacity management, and service governance capabilities.

What you will be doing:
1. Design, build, and maintain scalable data infrastructures and pipelines.
2. Design data models and extract the information and signals from observability data for internal observability functionalities (e.g. reporting, root cause analysis).
3. Work closely with product managers to deliver industry-leading observability products.
4. Collaborate with cross-functional teams, including data scientists and software engineers, to understand data requirements and implement effective solutions. 

Qualifications

 What you should have:
1. Bachelor or Master's Degree in Computer Science or related technical field
2. At least 2 years in software engineering and 1 years of relevant experience in data engineering
3. Experience in Big Data technologies(Hadoop, M/R, Hive, Spark, Kafka, ClickHouse, Flink etc.)
4. Skilled in SQL and at least one programming language of Go, Java, Scala, Python
5. Experience in performing data analysis, data ingestion, and data integration 
6. Solid communication and collaboration skills

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",21-Sep-2023,Application Monitoring:Data Engineering:Data Integration:Java:Programming:Programming Languages:Python (Programming Language):SQL:Scala:Software Development
Senior DevOps Engineer,3509196341,Airwallex,Singapore (Hybrid),230,Mid-Senior level,Full-time,Information Technology:Engineering,"Financial Services:Banking:Technology, Information and Internet","Airwallex is the leading financial technology platform for modern businesses growing beyond borders. With one of the world’s most powerful payments and banking infrastructure, our technology empowers businesses of all sizes to accept payments, move money globally, and simplify their financial operations, all in one single platform.
Established in 2015, our purpose is to connect entrepreneurs, business builders, makers and creators with opportunities in every corner of the world. Today, Airwallex has a global footprint across Asia-Pacific, Europe, and North America.
Your work
As a cloud-native DevOps, you will work within a feature team to deliver business outcomes.
Your focus will be around building a globally distributed, PCI DSS compliant platform using GCP and Aliyun, whilst guiding and upskilling internal teams using best practices for building, deployment and scaling applications in the cloud. As we are a Financial Service company, security is at the core of our practices and automation.
You will bring to the team a level of expertise in operational platform management, developing observability and detection capabilities that will decrease time to discover problems and allow our teams to increase stability and not sacrifice agility or security.
A key aspect of this position will be building consensus amongst DevOps Engineers across geographies in different feature teams about the tools and practices we use, and evolving that consensus into agreed standards.
Who You Are
You are committed – You strive to produce, exceptional, risk free, fully tested solutions in all the platforms you build.You can think on your feet - with experience building platforms which resolve fast paced, ever changing success measures.You are team player– you enjoy working in a collaborative, innovative and customer first driven environmentYou are naturally curious– always asking why to better understand our customer needsYou are a passionate problem solver – You love digging deep and brainstorming with colleagues in order to come up with the best solution for a problem 
What You'll Bring
A strong passion for automation and repeatable processesHands-on experience leveraging containerization including Docker, Docker Swarm, Kubernetes (GKE)Deep exposure to at least one of the following cloud providers: AWS, GCP, Azure or Aliyun cloud Experience working with a mainstream programming language such as Java, go, Python or Rust.Broad experience with modern CI/CD pipelines ( Gitlab, Jenkins etc)Demonstrates innovative methods of declaratively automating cloud-based IaaS/PaaS deployments and applications using modern and innovative GitOps and DevOps techniques and technologies.A fervent enthusiasm for infrastructure-as-code ( we love Terraform)A love for operational metrics including MTTD & MTTR and the capabilities and practices that allow these to be continually improved uponExcellent understanding of OS, platform and network security practices, patterns and frameworksNetwork topology and infrastructure architectures on Linux based platforms.Observability tooling such as Splunk, NewRelic, Prometheus, GrafanaYou're about building software to help operations and support teams Experience optimizing on-call rotations and processes .The expertise to design, analyze and troubleshoot large-scale distributed systems.A love for debugging, optimizing code, and automating routine tasks. 
We value diverse skill-sets, and don’t necessarily require that you’re skilled with all of the above. If you feel you don't fit all the experience/skills listed above we still encourage you to apply or get in touch.
If this sounds like something you would be keen to hear more about, hit apply.
At Airwallex you’ll have the ability to make an impact in a rapidly growing, global fintech. We want you to share in our success, which is why you’ll be offered a competitive salary plus valuable equity (in the form of stock options). We also like to ensure we create the best environment for our people by providing a collaborative open office space with a fully stocked kitchen. We organise regular team building events, encourage flexible/remote working and we give our people the freedom to be creative.
At Airwallex you’ll have the ability to make an impact in a rapidly growing, global fintech. We want you to share in our success, which is why you’ll be offered a competitive salary plus valuable equity within Airwallex. We also like to ensure we create the best environment for our people by providing a collaborative open office space with a fully stocked kitchen. We organise regular team building events and we give our people the freedom to be creative.
Airwallex is proud to be an equal opportunity employer. We value diversity and anyone seeking employment at Airwallex is considered based on merit, qualifications, competence and talent. We don’t regard colour, religion, race, national origin, sexual orientation, ancestry, citizenship, sex, marital or family status, disability, gender, or any other legally protected status. If you have a disability or special need that requires accommodation, please let us know.
Airwallex does not accept unsolicited resumes from search firms/recruiters. Airwallex will not pay any fees to search firms/recruiters if a candidate is submitted by a search firm/recruiter unless an agreement has been entered into with respect to specific open position(s). Search firms/recruiters submitting resumes to Airwallex on an unsolicited basis shall be deemed to accept this condition, regardless of any other provision to the contrary.",17-Sep-2023,Alibaba Cloud:Amazon Web Services (AWS):Application Security:Cyber-security:Debugging:DevOps:GitOps:Good Clinical Practice (GCP):Google Cloud Platform (GCP):Payment Card Industry Data Security Standard (PCI DSS)
"Technical Support Engineer, Video Cloud",3701458523,TikTok,Singapore,43,,Full-time,Quality Assurance:Research:Information Technology,Entertainment Providers,"Responsibilities

 TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. 

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. 
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. 
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. 
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. 
Join us.

The Video Cloud department mainly provides quality assurance for all video services related to our video infrastructure. The main supported businesses include Douyin, Xigua, Toutiao, TikTok, Dali Education and other mainstream apps. Multimedia middle platform (Video Cloud) is one of the world's leading video platforms, providing media storage, transcoding and streaming services. We are committed to building the next generation video processing platform and the largest live broadcast network to provide an excellent experience for billions of users around the world. The role of solution engineer requires in-depth understanding of video cloud business architecture, helping internal/external business parties to deepen product awareness, promote product optimization, and output the best solution in combination with product capabilities. As a technical expert, you will be working closely with the Product R & D team to promote continuous optimization of products, tools, and processes.

Responsibilities:
1. Responsible for the design and development of video cloud based solutions;
2. Responsible for collaborating with developers and solving the problems encountered by developers during integration with video cloud services as well as the quality issues in the production service process;
3. Responsible for management of suppliers' demands, sorting out the issues in the integration with suppliers, promoting the development and optimization of technical specifications, and reducing service problems;
4. Have overall awareness, help establish a Quality Service (QS) evaluation system, improve the efficiency of problem handling, and effectively promote the resolution of quality and efficiency problems in the research and development process;
5. Organize structural learning points and consolidate developer handbook to form a common knowledge base for the solution team. 

Qualifications

 Qualifications:
1. Bachelor’s degree or above in Computer Science or other related majors, with solid fundamental computer science knowledge, strong logical thinking and learning abilities, and understanding of software design patterns;
2. Good professional accomplishment and self-drive, strong technical enthusiasm, able to continue learning and self-improvement;
3. Having excellent data analytical skills, issue identification ability, with prior experience in full-chain data collation and data-related tools;
4. Good knowledge of networking fundamentals and protocols (eg. TCP/IP, HTTP/HTTPS, etc.).

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",13-Sep-2023,Business Architecture:Cloud Computing:Critical Thinking:Fundamentals:Internet Protocol Suite (TCP/IP):Issue Identification:Networking:Optimization:Product R&D:Technical Specs
Site Reliability Engineer (AWS Cloud),3706687591,Randstad Singapore,"Singapore, Singapore",25,Entry level,Full-time,Engineering:Information Technology,Information Technology & Services,"APAC/Regional RoleOpportunity to work with the latest Cloud Software Development Strategies
About The Company

Our client is one of the market leaders in the innovative tech solutions industry, with an array of world class products. They have a well established presence of more than 20 years with more than 10,000 employees globally. With Rapid expansion plans, they are now looking for an Site Reliability Engineer (AWS), to be a part of their team.

About The Job

As a Site Reliability Engineer (AWS), your responsibility involves:
Facilitating Cloud CI/CD release process using tools and technologies such as Jenkins / Terraform.Performing cloud resources provisioning, this includes configuration through Command Line Interface or API.Performing monitoring activities while implementing metrics, this can include working with docker container technologies.Participating in service impact incidents and providing resolutions, this includes root cause analysis and post-mortem discussions.
Skills And Experience Required

As a successful candidate, you should have at least 3 years of working experience in a Devops / Cloud related role with working knowledge of AWS Serverless technologies, services, or infrastructure architecture.

You should also have a good experience with CI/CD release processes and container related technologies.

Whats on Offer

This is an exciting opportunity to join a Global MNC as their Site Reliability Engineer (AWS). Being part of the Global HQ IT team, you will get to work on CI/CD, Latest Cloud Software developments projects initiated from Singapore to be driven across global operations in the areas of Cloud and Automation.

To apply online please use the 'apply' function, alternatively you can reach me

at https://www.linkedin.com/in/RoystonLow. (EA: 94C3609 / R1871559)

Applicants must be fully vaccinated or have a valid exemption in accordance with MOM’s regulations to allow them to enter the workplace. Applicants may be required to share verifiable COVID-19 vaccination documents or proof of a valid exemption at the point of offer. Randstad Pte. Limited and/or the Client reserves the right to withdraw an offer if the applicant fails to provide verifiable COVID-19 vaccination and/or proof of exemption documents.",31-Aug-2023,Amazon Web Services (AWS):COVID-19:Certificates of Deposit (CD):Containerization:Continuous Delivery (CD):Continuous Integration (CI):Continuous Integration and Continuous Delivery (CI/CD):DevOps:Immunization:Job Skills
Cloud Engineer (DevOps) - Singapore,3719931916,Career Zoom Pte. Ltd.,"Singapore, Singapore (Hybrid)",40,Entry level,Full-time,Other,Business Consulting and Services,"Look for Below highlights –
AWS/ Devops / cloud /terraform/ coding.
At least 3-5 years of practitioner experience in DevOps/SRE and cloud technologies.
Proficient in cloud-native technology and tools, including Kubernetes, containers, and Terraform.
Experience with software engineering, including the ability to code and test in one or more programming languages, and debugging software
Detailed JD –
Cloud Engineer (DevOps)

Our mission is to be the trusted source of news on Singapore and Asia, to represent the communities that make up Singapore, and to connect them to the world.

It has several business segments in the media industry, including the publishing of newspapers, magazines, and books in both print and digital editions. It also owns and operates other businesses including radio stations and outdoor media.

In This Role, You Can Expect To
Design and implement cloud infrastructure to support both internal and external facing services and applications across multiple cloud service providers.Define and implement best practices around Cloud Service Provider configurations and security.Define and implement best practices around infrastructure and application monitoring, and responding to incidents.Work with automation extensively to manage infrastructure on the cloud using Infrastructure as Code tools such as Terraform and to automate internal processes such as GitHub CI/CD pipelines.Work with cloud native tools and technologies such as Kubernetes, containers, and Terraform among others.Contribute to both internal and external open source projects.
You May Be a Good Fit If
You hold a degree in Computer Science or Information Systems.You have at least 3-5 years of practitioner experience in DevOps/SRE and cloud technologies.You have deep knowledge of cloud service providers and best practices around implementation and configuration, preferably managing AWS.Good knowledge of and ability to make use of most of the AWS resources such as EC2, RDS, ALB, Code Pipeline, ElastiCache, Auto-scaling Group, S3, VPC, IAM, EKS, ECS, CloudFront, Route53, CloudWatch, LambdaYou have experience with and are passionate about Infrastructure as Code, automation, and developing solutions that help developers move quickly and safely.You are proficient in cloud-native technology and tools, including Kubernetes, containers, and Terraform.You are confident, proactive, organized, with strong communication ability and a willingness to work with a multidisciplinary team.You are prepared to go outside your comfort zone with a strong growth mind-set.You have prior experience with software engineering, including the ability to code and test in one or more programming languages, and debugging software
Cloud, AWS, DevOps",13-Sep-2023,
Cloud Delivery Engineer - (DSC/JN/11682),3726266626,ST Engineering,"Singapore, Singapore (On-site)",50,Entry level,Full-time,Information Technology:Engineering:Production,Industrial Machinery Manufacturing,"ST Engineering is a global technology, defence and engineering group with offices across Asia, Europe, the Middle East and the U.S., serving customers in more than 100 countries. The Group uses technology and innovation to solve real-world problems and improve lives through its diverse portfolio of businesses across the aerospace, smart city, defence and public security segments.
Cyber business area An industry leader in cybersecurity with over two decades of experience, we deliver a holistic suite of trusted cybersecurity solutions to empower cyber resilience for government and ministries, critical infrastructures, and commercial enterprises. Backed by our indigenous capabilities and deep domain expertise, we offer robust cyber-secure products and services in cryptography, cybersecurity engineering, digital authentication, SCADA protection, audit and compliance. We specialise in the design and build of security operations centres for cybersecurity professionals and provide managed security services to strengthen the cybersecurity posture of our government and enterprise customers. Committed to building up competencies of cybersecurity professionals to support the growing demand, our Cybersecurity Academy has certified and trained more than 2000 cybersecurity professionals in more than 150 organisations. We continue to innovate through our Research Lab, Strategic Technology Centre, and Engineering Centres and develop future-ready cybersecurity solutions that position us at the forefront of the dynamic digital economy.
Find out more: https://www.stengg.com/cybersecurity
Cloud Delivery Engineer - (DSC/JN/11682) Job DescriptionAs Cloud Delivery Engineer, you will be engaged in the post sales delivery of our Cloud-related products.The role will support the implementation and deployment of secure cloud applications of either AWS, Azure or GCP.Involve in secure software development lifecycle of the cloud applicationsThe role requires working actively in partnership with the wider project teamRespond to technical issues in a professional and timely manner
RequirementsDegree in Engineering with advanced knowledge on at least 2 years of working on Cloud; entry level are welcome to applyGood understanding of Cloud technology and servicesKnowledge of existing Cloud Computing/Governance Framework (e.g. NIST 800-145)Knowledge or hands-on experience with designing and implementing custom cloud security policiesKnowledge or hands-on experience provisioning cloudKnowledge or hands-on experience with SecDevOps that include SAST, OSS and vulnerability assessment.Knowledge of networking systems and architectures (DNS, TCP, UDP etc)(Good to have) Understand the terminology used by IT processes and the meaning of related statements/ documentation/ references. (eg: IT Service, SLA, Service Incident, Service Change, Service Request, User, etc.)Align, organize and plan activities and tasks in an Agile way for and with the worldwide teamSingaporean Only
Work Location: near Jurong East MRT",28-Sep-2023,Amazon Web Services (AWS):Cloud Applications:Cloud Computing:Cloud Security:DevOps:Google Cloud Platform (GCP):Microsoft Azure:NIST:Network Systems:Transmission Control Protocol (TCP)
Principal Site Reliability Engineer (Senior Cloud DevOps Engineer),3678594459,Schroders,"Singapore, Singapore (On-site)",76,Mid-Senior level,Full-time,Engineering:Information Technology,Financial Services,"Who We’re Looking For

We ‘re looking for a seasoned and technical cloud DevOps Engineer to be part of the Enterprise Cloud Infrastructure SRE Team and be part of the multi-year cloud transformation program that we have embarked upon. Specifically, the Engineer will design and drive a multi-year Platform Engineering Internal Developer Platform within the Database team. We require someone who has in-depth experience of engineering and integrating platforms and services on public cloud and has worked with development and business agile teams on successful, medium-large scale, cloud database migrations. We are looking for a passionate infrastructure and cloud advocate who understands infrastructure, development and cloud best practices, industry trends, modern technologies and new ways of working.

About Schroders

We’re a global investment manager. We help institutions, intermediaries and individuals around the world invest money to meet their goals, fulfil their ambitions, and prepare for the future. We have around 5,000 people on six continents. And we’ve been around for over 200 years but keep adapting as society and technology changes. What doesn’t change is our commitment to helping our clients, and society, prosper.

The base

This role will be based in Singapore from our central business district office in CapitaGreen.

The team

You will be part of the Global Database Team within the Enterprise Cloud Infrastructure SRE Team, which is responsible for managing both on-premises and cloud database infrastructure. You will be a Cloud DevOps Engineer within the Database Team who are subject matter experts for database technologies. You will engineer, build and support a new best-in-class cloud database platform and service offering, and work with multiple development and business teams to onboard and migrate applications to Azure from inception to production go live. You will join a highly technical team who are mainly focused on cloud, who are integral to a successful cloud adoption and migration programme over the coming years.

What You’ll Do
Engineer a best-in-class cloud Internal Developer Platform for databases Engineer and integrate cloud database solutions & services to industry best practice with scalability, fault tolerance, highly resilient, highly secure, observability, and simplicity in mind Run proof of concepts for new cloud database services or cloud third party tooling Work with InfoSec colleagues to review and enhance the Azure security postureDevise innovative ideas for solving hard technical problems involving distributed systems, scale and security and translate these ideas into designs and implementation Work with peers across the virtual cloud team to understand cloud service or enhancement priorities Work closely with development teams to help them through the cloud journey, evaluate and identify new cloud service requirements, and engineer and implement globally Identify, triage, and constantly automate and evolve the platform by pushing for change that improves reliability, operability and developer experience Every week solve exciting new challenges with an amazing team and technology stack Employ exceptional problem-solving skills, with the ability to see and solve issues before they affect business productivity Engineer solutions that are fully automated using infrastructure-as-code and integrated in the CI/CD toolchain 
The Knowledge, Experience And Qualifications You Need
Minimum 5 years’ experience in infrastructure and cloud devops engineeringCertified Microsoft Azure Administrator with minimum 2 years’ experience in Azure cloud database engineeringExperience using PowerShell or Python for scripting and database technologies including MS SQL and T-SQLKnowledge of several of the following devops tools: Azure DevOps, GIT, Jenkins, AWS CloudFormation, AWS Codestar, Puppet, Chef or Ansible Experience creating and using REST APIsKnowledge of system and platform security, and to taking a vulnerability-based approach to security hardeningExperience working with development/delivery stakeholders on cloud application migrations or large scale/complex infrastructure initiativesKnowledge of Virtualisation, Networks, Windows, Linux, StorageUnderstanding of PaaS, Infra-As-Code, Compliance-as-Code, and when to useExperience with modern engineering and agile practices as well as shift left CI/CD Proven ability to collaborate with multi-disciplinary teams of business analysts, developers, infrastructure engineers, data scientists, and subject matter expertsUnderstanding of broader cloud ecosystem including Cloud Computing Technologies, business drivers and leading-edge cloud emerging technologies and trends.
The Knowledge, Experience And Qualifications That Will Help
Working knowledge of any of the following database engine in Azure: SQL, Cosmos DB, MySQL Flexible, PostgreSQL Flexible Working knowledge of any of the following database engines: Oracle, MySQL/MariaDB, PostgreSQLWorking knowledge of any of the following database engine in AWS: Aurora, DynamoDBExperienced in designing, engineering, and implementing cloud solutions on Azure or AWSExperienced with technologies such as .NET, Nodejs, Ruby, JavaExperience working in regulated industries such as Financial Services, and those organisations with geographically disperse teamHands on experience of designing, engineering and supporting KubernetesExperience of cloud transformation and change programs across technology organizationsUnderstanding of Google Cloud Platform, Oracle Cloud Platform, Alibaba CloudUnderstanding Cloud Service capabilities and relative strengths (AWS, Azure, GCP, OCP, Ali)Experience in Power BI, Azure Power Platform
What You’ll Be Like
A great communicator, comfortable mentoring other engineers and steering technical projects Hungry to learn new technologies and embraces collaboration Passionate about engineering and technology to solve business problems An advocate of cloud, cloud adoption, and cloud transformation 
We Recognise Potential, Whoever You Are

Our purpose is to provide excellent investment performance to clients through active management. Diversity of thought facilitated by an inclusive culture will allow us to make better decisions and better achieve our purpose. This is why inclusion and diversity are a strategic priority for us and why we are an equal opportunities employer: you are welcome here regardless of your age, disability, gender identity, religious beliefs, sexual orientation, socio-economic background or any other protected characteristics
Salary expectations of candidates will be considered when assessing suitable candidates. Due to the high volume of applicants, only shortlisted candidates will be contacted.
Job Reference SIN01980",15-Sep-2023,Cloud Computing:Cloud Infrastructure:Cloud Security:Databases:DevOps:Emerging Technologies:Microsoft Azure:Oracle Certification Program (OCP):Site Reliability Engineering:Subject Matter Experts
