Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
Cyber Incident Response Analyst - GSO (Singapore),3697907004,TikTok,Singapore,57,,Full-time,Management:Other,Entertainment Providers,"Responsibilities

 TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. 

At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

The Global Security Organization provides industry-leading cyber-security and business protection services to TikTok globally. Our organization employs four principles that guide our strategic and tactical operations. Firstly, we Champion Transparency & Trust by leading the charge in organizational transparency, prioritizing customer trust, and placing user needs first. Secondly, we aim to maintain Best in Class Global Security by proactively identifying and reducing risks while enabling innovative product development. We constantly work towards a sustainable world-class security capability. Thirdly, we strive to be a Business Catalyst & Enabler by embodying the DNA of technical innovation and ensuring our Global Security operations are fast and agile. Finally, we Drive Empowered & Risk-Informed Decision Making by providing our leaders with the necessary information to make agile decisions based on risk.

As a Cyber Incident Response Analyst, you will be a member of TikTok’s enterprise Threat Detection and Response team. The Threat Detection and Response team is responsible for 24x7 monitoring of multiple security-related information sources to manage incidents related to cyber, privacy, and data protection for TikTok data, infrastructure, and products. The Threat Detection and Response team operates under a follow-the-sun model, with hubs located in Singapore, Dublin and US. The Threat Detection and Response team will regularly survey the TikTok networks for signs of a breach, malware, or unauthorized access. Additionally, the Threat Detection and Response team is responsible for developing and maintaining incident response plans, playbooks and procedures. Finally, the Threat Detection and Response team will be responsible for data collection and analysis of Incident Response data.

Responsibilities
- Triaging security alerts and events from various log sources accurately and responding expediently 
- Conduct technical analysis and assessments of security-related incidents, including malware analysis, packet-level analysis, and system-level forensic analysis
- Conduct analysis of network traffic and output from various network-centric technologies
- Develop Incident Response Playbooks, perform proactive threat hunts based on threat intelligence gathered
- Develop SOAR playbooks, automate routine processes, create or enhance detection and response capabilities 

Qualifications

 - At least 1-3 years of experience handling cybersecurity related incidents
- Technical proficiency in a minimum of at least one of the following domains: Malware Analysis, Digital Forensics, Log Analysis, Red Teaming/Penetration Testing or related domains
- Understanding of networking protocols, traffic analysis, and network security tools (e.g. WAF, NDR)
- Strong Linux fundamentals, experience operating and investigating incidents in *NIX environments
- Familiarity performing log analysis using SIEM tools (e.g. ELK)
- Experience with scripting languages (e.g. Python, Go and PowerShell) for automation and analysis
- Excellent communication skills (verbal and written), teamwork and collaboration skills
- Ability to communicate technical concepts to a broad range of technical and non-technical staff

Preferred Qualifications
- Bachelor's degree in Cybersecurity, Computer Science, or a technical field (or equivalent work experience in related field
- Professional certifications in Cybersecurity (OSCP, GCIH, GREM, GNFA or other relevant certifications)
- Experience in working and investigating incidents in Cloud environments (e.g. AWS, GCP)
- Familiarity with container technologies such as Docker and Kubernetes

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",08-Sep-2023,Computer Forensics:Cyber Threat Intelligence (CTI):Cybersecurity:Digital Forensics:Incident Response:Log Analysis:Malware Analysis:Penetration Testing:Red Teaming:Teaming
SOC Analyst,3718280066,Fujitsu,"Singapore, Singapore (Hybrid)",184,Associate,Full-time,Information Technology,IT Services and IT Consulting,"The incumbent will be required to support the 24×7 IT Security Operations Centre (SOC) to drive proactive identification of threats for our customers and provide rapid responses using security tools.
Key Responsibilities Fine-tune and triage of alerts generated from SIEM and other related tools maintenanceManage security incidents and reporting on a timely basisAnalyse and validate security threats and recommend appropriate countermeasures to minimise the associated risksAnalyse threat intelligence feeds and stay abreast of cyber security related risks that may affects customersMitigate, contain, hunt for threat and active defense for IT and OT environmentsImplement automation and orchestration using available toolsAssist with the integration of managed perimeter, EDR, cloud and/or identity security toolsWork with other teams to evaluate, implement and enhance security for infra, hybrid or cloud projects
Job RequirementsDiploma or Bachelor degree in Computer Science or related fieldExperience working in a SOC environment with a good grasp of the processesHands on experience in LogRhythm or Microsoft SentinelExperience implementing log collections architectures and/or parsersExposure to a wide range of infrastructure, network and cloud implementationsIndustry certifications such as CISM, CISA, CISSP, SANS, etc.",20-Sep-2023,CISA:Certified Information Security Manager (CISM):Computer Science:Cyber Threat Intelligence (CTI):Cybersecurity Tools:EDR:IT Security Operations:Information Security:LogRhythm:Security Operations
Associate Security Analyst,3693673283,Singtel,"Singapore, Singapore (On-site)",113,Entry level,Full-time,Information Technology,Telecommunications,"At Singtel, our mission is to Empower Every Generation. We are dedicated to fostering an equitable and forward-thinking work environment where our employees experience a strong sense of Belonging, to make meaningful Impact and Grow both personally and professionally. By joining Singtel, you will be part of a caring, inclusive and diverse workforce that creates positive impact and a sustainable future for all.

 Be a Part of Something BIG! 

In Group IT, we create great technology that can change the future, and we're looking for people to be part of our digital and 5G journey. If you like to work in a dynamic, leading communications technology group to deliver innovations and excellence across the region, come join our digital, software engineering, data and cyber security teams!

Apply now , and ignite our digital future together.

 Make an Impact by   24 x 7 triage, short-turn analysis of real-time security alerts & generate tickets, or escalation to L2 Security Analysts that are not in the Automation Runbook.  24 x 7 escalation to resolver upon receiving automated generated incident tickets on the health of SOCaS infrastructure, IT/OT managed security devices, or from the website defacement restorer activation alert.  24 x 7 manage problems till closure which include: Ensure that Service Level Agreements are met.  Liaising with customers with regards to information security incidents  Provision and performance of remedial actions to enhance customers' network security posture 
Skills For Success
 0 -1yrs of working experience in IT Infrastructure Operation and/or Support.  Willing to work with 24/7 shift pattern that includes weekend work.  Sound fundamental knowledge on Internet technologies, such as TCP/IP, HTTP, SSL, DNS, OWASP Top10 and web servers (e.g. Apache, IIS, Nginx, etc.).  Understanding of firewalls, endpoint detection and response (EDR), IDS/IPS, WAF, etc.  Bachelor’s degree / Polytechnic Diploma in Computer Science, Information Technology or Information System.  Experience in scripting (e.g. shell scripting, Macro, PHP, Perl, Java, etc.) and/or Regular Expression.  Experience with TCP/IP packet analysis / network debugging with tcp dump or similar.  Experience with web security concepts and technologies such as web application firewall, proxy.  Experience general security technologies, processes, and concepts.  Industry recognized security certifications (GCIA/GCIH, CISSP, CISA, CEH, etc.).  Experience writing/decoding exploit, vulnerability, and attack detection signatures.  Experience working with a SOC team is an advantage. 

 Rewards that Go Beyond 
 Hybrid work arrangements  Full suite of health and wellness benefits  Ongoing training and development programs  Internal mobility opportunities 

 Your Career Growth Starts Here. Apply Now! 

 We are committed to a safe and healthy environment for our employees & customers and will require all prospective employees to be fully vaccinated.",04-Sep-2023,Debugging:Firewalls:Internet Protocol Suite (TCP/IP):Internet Security:Network Security:Proxy Server:Service-Level Agreements (SLA):Sniffer:Vulnerability:Web Application Firewalls
Cyber Security Analyst (Weekend Coverage) - Singapore,3704119868,Bloomberg,"Singapore, Singapore (Hybrid)",89,,Full-time,Information Technology,Financial Services:Information Services:IT Services and IT Consulting,"Working hours: Saturdays & Sundays 8AM-9PM, Mondays & Tuesdays 8AM-6PM (4 days a week)
We protect Bloomberg.
There's no such thing as a 'safe system' - only safer systems. Our Security teams work to build and maintain the safest operating environment for Bloomberg's users. The Triage Analyst's function, within the Cyber Security Operations Center, is considered to be a key pillar in Bloomberg's security program design and strategy. Are you a motivated technical professional, who has a passion towards cyber security? And are accomplished in a systems- or applications-support role? In this entry level role, Bloomberg will provide you the opportunity to apply your current skills, while rapidly developing new ones that are required in the Cyber Security field.
The Bloomberg CSOC is responsible for the detection of cyber threats, and when detected, responsible for the rapid response, across both the diverse lines of business and the global network. The CSOC is an open and collaborative environment, where members work together to identify and address the latest cyber security threats facing the company. The CSOC is to be staffed 24 x 7 x 365, with varying shifts, and multiple tiers of support, ranging from first response teams to the Computer Incident Response Team. Further, there is opportunity to work with these more experienced members on some of the latest cyber security defense technologies.
We'll trust you to:
 Work Saturdays & Sundays 8AM-9PM, Mondays & Tuesdays 8AM-6PM (4 days a week), to support the 24x7x365 Cyber Security Operations Center Demonstrate a passion and good judgment as a network defender Identify and act as the initial responder to all security events Learn and understand the broader security of Bloomberg's environment Monitor for events that match predefined criteria, and respond according to standard operating procedures as well as use good judgement for matters where a procedure doesn't exist Bring to closure a significant majority of events without the involvement of other teams Share robust case notes when raising issues in order to help the next team member Remain up-to-date with cyber security threats and trends Deliver on relevant cyber security metrics and measurements for the role and area of responsibility Collaborate directly with colleagues across the firm to resolve security matters while furthering the program's brand through your constructive and thoughtful approach Respond to varying seniority levels of employees and contractors throughout Bloomberg, to address cyber security concerns Ensure appropriate coverage for the assigned shift and provide ample awareness to changes to commitments Produce and maintain documentation and standard operating procedures Generate ideas for continued improvement, including conceptual design of new threat scenarios You'll need to have:
 Minimum 1+ years of professional work experience in a Cyber Security (CSOC) Analyst role  Minimum 1+ years of professional work experience with enterprise network and host security controls Minimum 1+ years of experience working with operating systems (Windows, Linux and/or Mac) Bachelor's degree or degree-equivalent qualifications Deep understanding in a variety of logs, log events, and Splunk Previous experience working with a Security Event and Incident Management platform Experience working with remote cross-regional teams Ability to be autonomous but proactive in reaching out for support Solid understanding of computer networks and the TCP/IP stack Deep understanding of and proven initiative in further growing knowledge of cyber security trends and potential threats Knowledge of client-server applications, multi-tier web applications, relational databases, firewalls, VPNs, and enterprise Anti-Virus products Excellent verbal and written communication skills in English Demonstrated continuous career growth within an organisation We'd love to see:
 Work experience within a Cyber Security Operations Center Experience with programming / scripting Experience with middle-ware web services (IIS, Apache) Experience with databases (MS SQL, Oracle, DB2) Relevant Certifications in the information security space If this sounds like you:
Apply if you think we're a good match. We'll get in touch to let you know what the next steps are, but in the meantime feel free to have a look at this: https://www.bloomberg.com/professional/
Why Bloomberg?
Bloomberg is committed to diversity. It drives our innovation. At Bloomberg, you'll have the opportunity to go above and beyond and to take risks. You'll be a part of an organization that is entering new markets, launching new ventures, and pushing boundaries. Our ever-expanding array of technology, data, news, and media services fosters innovation and empowers clients, and offers nearly limitless opportunities for career growth.
Find out more here:
Singapore | www.bloomberg.com/singapore
Bloomberg is an equal opportunity employer and we value diversity at our company. We do not discriminate on the basis of age, ancestry, color, gender identity or expression, genetic predisposition or carrier status, marital status, national or ethnic origin, race, religion or belief, sex, sexual orientation, sexual and other reproductive health decisions, parental or caring status, physical or mental disability, pregnancy or maternity/parental leave, protected veteran status, status as a victim of domestic violence, or any other classification protected by applicable law.
Bloomberg provides reasonable adjustment/accommodation to qualified individuals with disabilities. Please tell us if you require a reasonable adjustment/accommodation to apply for a job or to perform your job. Examples of reasonable adjustment/accommodation include but are not limited to making a change to the application process or work procedures, providing documents in an alternate format, using a sign language interpreter, or using specialized equipment. If you would prefer to discuss this confidentially, please email AMER_recruit@bloomberg.net (Americas), EMEA_recruit@bloomberg.net (Europe, the Middle East and Africa), or APAC_recruit@bloomberg.net (Asia-Pacific), based on the region you are submitting an application for.",16-Sep-2023,Bloomberg:Cyber:Cybersecurity:Enterprise Anti-Virus:IBM Db2:Incident Response:Internet Information Services (IIS):Security Controls:Security Operations:Security Operations Center
"Lead Security Analyst, Secure Code Review",3382604232,GXS Bank,"Singapore, Singapore",59,Mid-Senior level,Full-time,Information Technology,Financial Services,"We are living in dynamic times. Technology is reshaping how we live, and we want to use it to redefine how financial services are offered. Grab is the leading technology company in Southeast Asia offering everyday services to the masses. Singtel is Asia’s leading communications group connecting millions of consumers and enterprises to essential digital services. This is why we are coming together to unlock big dreams, and financial inclusion for people in our region is just one of them.

Get to know the Role:

You should possess an extensive hands-on experience in solutions design and development and a deep understanding of web and mobile application security, API security, container security, data protection. You should also understand basic concepts, and be able to learn advanced concepts, about cryptography, networking security, operation system security.

Roles & Responsibilities:
Perform secure design review, secure code review, threat modeling, and assist developers in triaging scan results.Develop comprehensive and accurate reports and presentations for both technical and executive audiences and make recommendations for security improvements.Effectively communicate findings and strategy to stakeholders including technical staff and executive leadership.Develop secure coding guidelines, training courses on secure coding best practices, related to cryptography, authentication, access control, etc.Leading engagements with Engineering teams from scoping through remediation, and mentoring less experienced staff. 

The day-to-day activities:

A typical job could be reviewing source code and configuration of mobile applications and APIs, to identify potential vulnerabilities to bypass security controls. If, just by reading the source code, you can find secrets hardcoded in the mobile application or in configuration files, identify a weak implementation of cryptographic controls, present relevant data in a digestible manner, think well outside the box, or are astute enough to quickly learn these skills, then you’re the type of Analyst we’re looking for.

The must haves:
Strong background in coding, fluent in several modern programming languagesExcellent understanding of secure design and coding best practices.Experience using scanning tools for mobile, API and web application security testing.At least 8 years experience with a minimum of 3 of the following:Strong experience with AWS, Azure or GCPDesign of highly-available and highly-secure solutions in financial sectorDesign of container-based infrastructures in the cloudDevelopment of mobile applications, RESTful APIs, web applicationsSecure code review of mobile applications, RESTful APIs, web applicationsAny of the following certifications and experiences would be a plus: Certifications from AWS, Azure or GCP related to solutions architecture, development or securityCybersecurity certifications, such as OSWE, CCSLP, GWEBSpeaker at developer or security conferences, such as Devoxx, GopherCon, Defcon or BsidesAuthor or contributor in F/OSS projects",09-Sep-2023,Cryptography:Cybersecurity:Data Privacy:Enterprise Solution Design:Incident Response:Network Security:Networking:Secure Code Review:Security Controls:Technical Solution Design
(Cyber Security) Cyber Threat Intelligence Analyst,3718295768,Randstad Singapore,"Singapore, Singapore",15,Entry level,Full-time,Information Technology,IT Services and IT Consulting,"About the company Randstad is partnering with a diversified conglomerate with operations across the globe specializing in different business divisions. The company is known for its expertise in various industries and its commitment to sustainable business practices. They are looking for a Cyber Threat Intel Analyst to join the team. About the job You will be responsible for OSINT gathering and analyzing information for strategic and tactical purposes. You will correlate threat intel information with internal resources and determine how it affects the organization. You will perform threat hunting based on the Cyber Threat Intel information that you gathered or received. The ideal candidate is expected to operate under pressure, be a strong problem-solver, and always look for ways to improve processes for effectiveness and efficiency. About the manager/team As a member of the Cyber Defence team, you will report to the Team Lead and work alongside with 5 other excellent team members. This is a unique opportunity to gain valuable exposure to global threat investigations, and training will be provided to support your professional development. By working in this team, you will have the chance to learn from experienced professionals while contributing to the overall security of the organization.Skills and experience required Min 5 years of Cyber Security experience/foundation.Min 2 years of Cyber Threat Intel experience will be strongly preferred.Analyze Cyber Threat Intel information/reports and update respective stakeholders for strategic and tactical purposes. Understand our business and environment thoroughly to better correlate threat intel information. Perform OSINT gathering. Work with the Cyber Engineering team to automate defenses with threat intel information. Perform threat hunting based on relevant threat intel information. Provide advice to relevant teams on the priorities of use case development, Breach and Attack Simulation and patching. Assist investigation by providing relevant threat intel information when requested by the Cyber Defense team. To apply online please use the 'apply' function, alternatively you may contact denise.wang (@)randstad.com.sg for further discussion. LinkedIn (EA: 94C3609 l Registration Number: R1989322)",20-Sep-2023,Business Process Improvement:Cyber:Cyber Threat Intelligence (CTI):Cybersecurity
Cyber Threat Intelligence Analyst,3668358672,GovTech Singapore,"Singapore, Singapore (Hybrid)",69,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,"The Government Technology Agency (GovTech) is the lead agency driving Singapore’s Smart Nation initiatives and public sector digital transformation. As the Centre of Excellence for Infocomm Technology and Smart Systems (ICT & SS), GovTech develops the Singapore Government’s capabilities in Data Science & Artificial Intelligence, Application Development, Smart City Technology, Digital Infrastructure, and Cybersecurity.
At GovTech, we offer you a purposeful career to make lives better. We empower our people to master their craft through continuous and robust learning and development opportunities all year round. Our GovTechies embody our Agile, Bold and Collaborative values to deliver impactful solutions.
GovTech aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do.
Play a part in Singapore’s vision to build a Smart Nation and embark on your meaningful journey to build tech for public good. Join us to advance our mission and shape your future with us today!
Learn more about GovTech at tech.gov.sg.
The Cyber Security Group (CSG) is the cybersecurity arm of GovTech that is committed to creating a safe and secure digital government. The successful candidate will be part of the Incident Response Team that manages and investigates cyber security incidents. As a Cyber Threat Intelligence (CTI) Analyst, you play an important role in identifying and conducting assessment on emerging threats, vulnerabilities and evolving Tactics, Techniques and Procedures (TTP) of threat actors.
What you will be working on: 
Research, analyse and triage various intelligence sources and translate them into actionable cyber intelligence for security operations teamPerform analysis on campaigns, threat actor TTP, indicators of compromise and cyberattack trendsDevelop Cyber Threat Intelligence (CTI) methodologies to facilitate detection and investigationReview threat information and maintain threat intelligence platform (TIP) or threat repositoryProvide threat analysis and landscape report to stakeholders on a timely basis
How to succeed: 
Degree in Information Security, Computer Science, or Cybersecurity or relatedPossess at least 2 years working experience as CTI Analyst or at least 3 years of experience in Incident Response / HandlingExperience in cyber threat intelligence gathering and able to develop patterns related to cyber threatsGood understanding of malware types, malware analysis tools and proceduresStrong understanding of cyber threat analysis models such as kill chain, diamond model, and MITR
What we are looking for: 
Security certifications like CISSP, GCIH, GCTI, GREM an advantageHighly developed research and analytical skillsCritical thinking and contextual analysis abilitiesKnowledge in one or more scripting languages (e.g. Python, Perl) an advantagePossess good communication and interpersonal skillsSingapore Citizen only
GovTech is an equal opportunity employer committed to fostering an inclusive workplace that values diverse voices and perspectives, as we believe that diversity is the foundation to innovation.
Our employee benefits are based on a total rewards approach, offering a holistic and market-competitive suite of perks. These include leave benefits to meet your work-life needs and employee wellness programmes.
We champion flexible work arrangements (subject to your job role) and trust that you will manage your own time to deliver your best, wherever you are, and whatever works best for you.
Learn more about life inside GovTech at go.gov.sg/GovTechCareers.
Stay connected with us on social media at go.gov.sg/ConnectWithGovTech.",22-Sep-2023,CTI:Communication:Cyber Threat Intelligence (CTI):Incident Response:Intelligence Gathering:Working Experience
Senior Cyber Threat Intelligence Analyst,3547096222,LSEG (London Stock Exchange Group),"Singapore, Singapore (Hybrid)",110,Associate,Full-time,Information Technology,IT Services and IT Consulting:Financial Services,"LSEG Security Operations is a central function employing people, process and technology to continuously monitor and respond to cyber security incidents. Security Operations spans multiple domains including cyber threat intelligence, cyber threat detection, data loss prevention and cyber incident response.
This role sits within the Cyber Threat Intelligence (CTI) team and will provide proactive analysis of the risks to LSEG; help track current cyber threats; and develop and curate threat indicators to help improve the overall quality of LSEG’s defences.
Key Responsibilities
Lead the research, development and implementation of detection rules based on a solid understanding of Cyber adversary TTPs (tactics, techniques and procedures).Maintain comprehensive threat actor profiles for priority threat groups.Assist with all aspects of threat intelligence management, including setting PIRs (Priority Intelligence Requirements), collection planning and capability development. Triage, investigate and remediate threat intelligence derived security events.Mentor and develop cyber threat intelligence analysts.Partner with other Security Operations teams and the wider LSEG Cyber Security teams to conduct threat intelligence derived investigations.Identify and evaluate new sources of intelligence, and integrate into monitoring technologies.Develop critical intelligence partnerships to develop and curate high quality threat analysis and indicators.Perform cyber threat intelligence activities across the intelligence lifecycle, maintaining a standard of the highest quality and confidentiality across multiple geographies.Stay up to date with current vulnerabilities, attacks, and countermeasures.
Technical / job functional knowledge
Significant knowledge and experience of researching and tracking Cyber threat actors, their tools, techniques and procedures and direct experience of emerging threats across the threat landscape.Excellent grasp of current geo-political environment and influencing factor on the Cyber threat environment.Background in collecting, analysing, and interpreting data from various sources, detailing the results and preparing substantial analysis products.Direct experience using open-source intelligence techniques and platforms.Hands-on experience with common Threat Intelligence Platforms (TIP) and curation of technical intelligence content.Practical experience of: malware analysis, digital forensics or threat hunting. Demonstrable working knowledge of networks including the TCP/IP stack, typical organisation architectures, and common protocols abused by malware.Experience in security event analysis and triage, incident handling and root-cause identification.
Personal Skills And Capabilities
Ability to work in a fast paced environment, whilst remaining calm under pressure.Strong verbal and written communication and collaboration skills.Preferred security industry specific and core technical accreditations such as OSCP, GIAC, CCNA.Preferred competence with one or more programming/scripting languages (e.g. Python, PowerShell, Java, C#).Is willing to go through Government or Industry security clearance process when required.Experience with local and multiple country regulations governing cyber intelligence processing and handling of sensitive data.Experience conducting cyber threat hunting operations using known adversary tactics, techniques and procedures to detect advanced threats to the enterprise.Familiarity with policies, standards and security frameworks e.g. NIST, CIS, MITRE ATT&CK. 
Diversity & Inclusion
People are at the heart of what we do and drive the success of our business. Our colleagues thrive personally and professionally through our shared values of Integrity, Partnership, Innovation and Excellence are at the core of our culture. We embrace diversity and actively seek to attract people with unique backgrounds and perspectives. We are always looking at ways to become more agile, so we meet the needs of our teams and customers. We believe that an inclusive collaborative workplace is pivotal to our success and supports the potential and growth of all colleagues at LSEG
At LSEG, we believe that creating a diverse and inclusive organisation is fundamental to the way we deliver on our promise of creating essential partnerships and open opportunities. Our open culture is central to how we deliver our purpose – driving financial stability, empowering economies and enabling customers to create sustainable growth – in everything we do.
Working with us means that you will be part of a dynamic organisation of 25,000 people across 70 countries. However, we will value your individuality and enable you to bring your true self to work so you can help enrich our diverse workforce. You will be part of a collaborative and creative culture where we encourage new ideas and are committed to sustainability across our global business. You will experience the critical role we have in helping to re-engineer the financial ecosystem to support and drive sustainable economic growth. Together, we are aiming to achieve this growth by accelerating the just transition to net zero, enabling growth of the green economy and creating inclusive economic opportunity.
LSEG offers a range of tailored benefits and support, including healthcare, retirement planning, paid volunteering days and wellbeing initiatives.
We are proud to be an equal opportunities employer. This means that we do not discriminate on the basis of anyone’s race, religion, colour, national origin, gender, sexual orientation, gender identity, gender expression, age, marital status, veteran status, pregnancy or disability, or any other basis protected under applicable law. Conforming with applicable law, we can reasonably accommodate applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs.
Please take a moment to read this privacy notice carefully, as it describes what personal information London Stock Exchange Group (LSEG) (we) may hold about you, what it’s used for, and how it’s obtained, your rights and how to contact us as a data subject.
If you are submitting as a Recruitment Agency Partner, it is essential and your responsibility to ensure that candidates applying to LSEG are aware of this privacy notice.",18-Sep-2023,Computer Forensics:Cyber Threat Hunting (CTH):Cyber Threat Intelligence (CTI):Incident Handling:Incident Response:Intelligence Management
Technical Risk Analyst - Cybersecurity (Central IT Security),3693861199,Synapxe,"Singapore, Singapore (Hybrid)",27,Mid-Senior level,Full-time,Finance:Sales,IT Services and IT Consulting,"Position Overview
As a part of the Security Operations department, the incumbent will review and conduct technical security risk checks. SecOps is also aligned to SOC for incident management handling, reporting and investigation.
Role & Responsibilities
The successful candidate will have to work on technical risk management. Handle day-to-day incident reporting and support investigation to healthcare IT platform, includes:
Work closely with internal and external stakeholders to manage the technical risk, security operation and SOC.Act as IT security expert for department in the areas of cyber security assessments, PAM, Database, WAF, Firewall and EPP/EDR.Perform risk assessment and identify mitigation controls for the risk area identified.Enhance and build cyber threat detection user cases and assist in analysing and reducing false positive.Identify infection/compromise in the company utilizing threat intelligence and indicators of compromise (IOCs) from different threat Intel sources and regulatorsEnsure all compliance and security control functions are performed timely and orderly. Drive continuous improvement of procedures and processes related to cybersecurity process and operations monitoring. Track, monitor and valid security-related and risk issues, provide an action plan to rectify the issues and prevent recurrence.Generate security reports and metrics as required.Provide timely and periodic update to managements on its security matters.Stay current on the latest Cyber threats, Attacks and vulnerabilities etc.
Requirements
Good diploma or degree in Computer Science, Digital Forensic or Engineering preferred.Preferred minimum of 6 years of relevant work experience in IT security auditing or security operation role. Strong knowledge in internet infrastructure, networking technology and security (i.e. DNS, DHCP, Firewall, WAF, IDS, IPS, VPN, APT and TCP/IP protocols)Working experience with major SIEM will be advantageStrong practical experience in Cyber security: Cyber kill chain, TTP, threat intelligence, malware triages.Demonstrated ability to multitask and is detail-oriented with inquisitive mind during case investigation. Good team player with strong communication skills with project teams, stakeholders, senior management, and contractors including both technical and non-technical personnel.Professional security related qualification (e.g. CEH, ECIH/GCIH, and ITIL) will be favourable although not mandatory technical skills.
Apply Now
NOTE: It only takes a few minutes to apply for a meaningful career in HealthTech - GO FOR IT!!
",04-Sep-2023,Cyber:Cyber Threat Intelligence (CTI):Cybersecurity:Malware Analysis:Security Operations:Skilled Multi-tasker:TTP:Web Application Firewalls
"Assistant VP, Senior SOC Analyst",3601805702,UOB,"Singapore, Singapore (Hybrid)",78,,Full-time,Information Technology:Consulting:Engineering,Banking:Financial Services,"About UOB

United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America. In Asia, we operate through our head office in Singapore and banking subsidiaries in China, Indonesia, Malaysia and Thailand, as well as branches and offices. Our history spans more than 80 years. Over this time, we have been guided by our values – Honorable, Enterprising, United and Committed. This means we always strive to do what is right, build for the future, work as one team and pursue long-term success. It is how we work, consistently, be it towards the company, our colleagues or our customers.

About The Department

Job Responsibilities

Job Requirements

Be a part of UOB Family

UOB is an equal opportunity employer. UOB does not discriminate on the basis of a candidate's age, race, gender, color, religion, sexual orientation, physical or mental disability, or other non-merit factors. All employment decisions at UOB are based on business needs, job requirements and qualifications. If you require any assistance or accommodations to be made for the recruitment process, please inform us when you submit your online application.

Apply now and make a difference.",14-Sep-2023,Cyber Kill Chain Framework:Cyber-security:Events:Information Security Analysis:Manufacturing Process Improvement:Networking Technology:Operations:Security Information and Event Management (SIEM):Support Services:Threat Detection
