Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
System Analyst – Credit Processing,3632939872,OCBC,Singapore (On-site),80,,Full-time,Information Technology,Banking:Capital Markets:Financial Services,"Description
Responsibility:
Deliver Credit Processing or Loans Originating related solutions and projectsWork closely with product vendors to analyse impacts due to change requests and review system designs. Supports or delivers development according to System Development Lifecycle (SDLC) and Agile MethodologyDelivers business systems enhancements, integration and implementation according to users requirementsEnsure compliance to technology architecture standards, software defect resolution and successful system deployment. Provide support to SIT and UAT, investigate and resolve technical issues reported in projects. Conduct system and performance management, application vulnerability management and control, software release management. Plan and commission production system implementations. 
Requirements
Job Qualifications
Familiar with System Development Life Cycle (SDLC) and Agile delivery methodology. Knowledge in Loans Origination, Limit Management, Facility and Collateral, Scoring and Decisioning Engine, for both Consumer and Corporate segments. Possess technical knowledge in UNIX (preferably AIX), UNIX shell scripting and Oracle database Possess positive (can-do) working attitude, willing to hands on, with resilience and good adaptability to take on different challenging assignments. Effective and has good self-initiative to learn and excel individually and as a team. Experience in developing or supporting Corporate/ Consumer Loan Origination, as well as Collateral Management processing applications. Technical knowledge in WebLogic, Java, XML and Dimension is a plus. Good soft skills in communication, writing, presentation, etc., are valued.Experince in Dev Ops tools, Infinity, Dimesnion, HPQC is added advantage. 
Primary Location
Singapore
Job
Technology Solutions
Organization
Group Operations & Technology Division
Schedule
Permanent
Full-time
Job Posting
16-Jun-2023, 8:17:50 AM",11-Sep-2023,Attitude Change:Business Systems:Change Requests:Defining Requirements:Software Development Life Cycle (SDLC):System Development:Systems Analysis:Technology Architecture:User Acceptance Testing:Vulnerability
Cybersecurity Specialist (Quantum Communications),3681668293,IMDA,Singapore (Hybrid),31,Entry level,Full-time,Engineering:Information Technology,Government Administration,"Job Description

IMDA is spearheading Singapore’s drive to be a world leading Digital Economy. IMDA aims to empower our companies and workforce with digital technologies and enable Singapore to be a leading Digital Economy.

We are currently seeking a Cybersecurity Specialist with expertise in Quantum Safe Communications to join our team and help secure the nation's digital landscape. You will play a pivotal role in the design, development, and implementation of cutting-edge cybersecurity solutions, focusing on post-quantum cryptography (PQC) and quantum key distribution (QKD). Your expertise will be instrumental in securing Singapore's communications infrastructure against emerging quantum threats. The successful candidate is a strategic and analytic thinker who also enjoys exploring frontier technologies.

Join us in our journey and jointly architect Singapore’s digital future.

Key Responsibilities
Collaborate with a multi-disciplinary team of engineers, researchers, and industry partners to develop and deploy quantum-safe cybersecurity solutions.Design and implement post-quantum cryptographic algorithms and protocols to secure communication networks against quantum attacks.Develop and integrate quantum key distribution (QKD) systems to enhance the security of data transmission.Assess the performance and security of existing cybersecurity solutions and propose enhancements to ensure quantum resilience.Conduct simulations and experiments to validate the effectiveness of implemented quantum-safe technologies.Stay current with advances in quantum cryptography, quantum-safe communications, and related fields to contribute to the implementation of new techniques and methodologies.Prepare technical documentation and present project updates to stakeholders.Collaborate with whole of government teams, industry, and academic partners to develop strategies on protecting emerging communications technologies.Work in a cross-functional teams to develop strategy, implementation design and plan for nationwide communications infrastructure solutions.

Requirements
Master's or PhD in Computer Science, Cybersecurity, Quantum Information, or related fields.At least 3 years of experience working on cybersecurity solutions, with a focus on quantum-safe technologies such as PQC and QKD.In-depth understanding in cryptography, including symmetric and asymmetric encryption, cryptographic primitives, and post-quantum cryptography.In-depth understanding of security attack risks such as Side-Channel attacks, Photon Number Splitting attacks, DoS attacks, Trojan Horse Attack, including new novel ways to attack on the implementation of QKD.Proficiency in programming languages such as Python, C++, and Java.Familiarity with quantum-safe cryptographic libraries and tools.Excellent problem-solving, analytical, and critical thinking skills.Strong communication and presentation skills, with the ability to convey complex concepts to both technical and non-technical audiences.

This position will commensurate with experience.

Only shortlisted applicants will be notified

",13-Sep-2023,Communication:Cryptography:Cyber-security:Cybersecurity:Defining Requirements:Encryption:Python (Programming Language)
SOC Analyst (Incident Response),3703260130,ALLEGIS GROUP SINGAPORE PRIVATE LIMITED,"Singapore, Singapore (On-site)",28,Entry level,Full-time,Information Technology,,"Job Description & Requirements
The L2 / L3 SOC Analyst will be responsible for responding to and scrutinizing noteworthy security events, and collaborating with both IT and non-IT colleagues to propose and implement corrective measures. Additionally, the role involves addressing security incident and investigation requests in accordance with established SIRT protocols and guidelines, while adhering to predefined service level objectives. Occasional shift work is required, and candidates must possess proficient language skills in both spoken and written Mandarin and English.
Responsibilities
Primary or secondary handling of security incidents identified by internal controls or external SOC partners.Possess proficiency in Threat Research, encompassing knowledge of current malware trends, prevalent attack tactics, techniques, and procedures (TTPs), as well as the overall threat landscape.Proficient in Incident Response and automation workflows relevant to Security Operations.Detection, identification, and response to cyber events and incidents aligned with cyber security policies and protocols.Collaboration with Incident Responders and SOC Manager to document the entire incident life cycle, manage handovers, escalations, and furnish support during cyber incident investigations.Strict adherence to service level agreements (SLAs), metrics, and business scorecard commitments for the handling of security incidents and events.
Who you are:At least 3 years of experience in Enterprise Cybersecurity or with a reputed Services / consulting firm offering Security Consulting, Implementation and Managed Security services.More than 2 year of technical experience in Security Operations Center (SOC) and Information Security requiredCandidate should be willing to work in shifts occasionally as required by SOC ManagementExperience with one or more Security Information and Event Management (SIEM) solutionsUnderstanding of common Attack methods and their SIEM signaturesExperience in security monitoring, Incident Response (IR) and security remediationStrong knowledge and experience in Security Event Analysis capabilityUnderstanding of network protocols (TCP/IP stack, SSL/TLS, IPSEC, SMTP/IMAP, FTP, HTTP etc.)Understanding of Operating System, Web Server, database, and Security devices (firewall/NIDS/NIPS) logs and log formatsStrong analytical and problem-solving skillsHigh level of personal integrity, and the ability to professionally handle confidential matters and show an appropriate level of judgment and maturityAbility to adapt as the external environment and organization evolvesKnowledge of cyber security frameworks and attack methodologiesExperience working with EDRs, Proxies, and anti-virusKnowledge of intrusion detection methodologies and techniques for detecting host- and network-based intrusions via intrusion detection technologiesExcellent verbal and written English and Mandarin communication skills
We regret to inform that only shortlisted candidates will be notified / contacted.
Job Reference: Ivory Lee / Amita Raj 539072
EA Registration No.: R22110493, Ivory lee Hong
Allegis Group Singapore Pte Ltd, Company Reg No. 200909448N, EA License No. 10C4544",25-Aug-2023,
Cyber Security - Insider Threat Analyst,3696145677,D L RESOURCES PTE LTD,"Singapore, Singapore (On-site)",23,Entry level,Full-time,Information Technology,,"Mainly a Operational role within Bank's Unusual Access Monitoring Group Security Operations Center. The incumbent will be responsible for the continuous monitoring, analyzing, and investigating of insider threats. He/She must have good analytical and investigative skills to recognize and detect anomalous behavior.
Key Responsibilities
To participate in the day-to-day monitoring, triaging, and investigating of potential suspected anomalous usage behavior alertsTo work with internal teams to validate alerts within stipulated SLATo perform analysis on usage behavior trends to discover potentially fraudulent activitiesTo perform continuous review and improvement on current monitoring operations to enhance effectiveness of monitoringWork with external partners to resolve issues or implement improvement to monitoringTo gain good understanding of internal business applications to be able to analyze, recognize and identify potentially anomalous activitiesTo work with internal cyber security teams to ensure investigations are comprehensive and complete
Key Requirements
Education
Diploma/Degree in Business Information Technology/Business Analytics from recognized academic institutions
Technical Skills And Experience
Minimum 3-5 years of relevant experience as an insider fraud/threat analyst in a financial institutionExcellent analytical and investigative skillsPrior experience with analytical platformsExperienced with working with machine learning enabled platforms would be advantageousKnowledge of Cyber Security would be advantageous
Soft Skills
Good communication skillsStrong analytical and problem-solving skillsAbility to adhere to work processes and procedures
Other Requirements
Ability to work independentlyAbility to work well with the rest of the team and department",17-Aug-2023,
"Lead, Cyber Threat Intelligence",3719581898,OCBC,Singapore (On-site),8,,Full-time,Information Technology,Banking:Capital Markets:Financial Services,"Description
Provide thought leadership to the Bank on the area of cyber threat intelligence, increasing awareness across and managing key stakeholders. Serves as a primary point of contact for cyber threat intelligence within the Bank, primarily with the Technology Command Centre and Cyber Defence Teams. Oversee the Bank’s cyber threat intelligence gathering, operations, sharing and integration activities.  Lead the team to identify relevant threats and responsible threat actors, recognise and research on their technique, tactics, and procedures (TTPs), and provide actionable intelligence. Lead the team to research on relevant vulnerabilities, and potential threat scenarios affecting the Bank.  Leveraging cyber threat intelligence, help the Bank drive better design decisions and prioritisation of investments, particularly in the Bank’s Cyber Defence Roadmap (CDR). Prepare reports and presentations on specific cyber threat intelligence topics, for senior stakeholders and/or external regulators.  Responding to information and cyber security risk audits, assessments and compliance reviews related to cyber threat intelligence.Job Qualifications
 Bachelor’s Degree or higher in Computer Science, Information Security, Cyber Intelligence, or equivalent.Relevant product knowledge, particularly in the Cyber Defence and Threat Intelligence domains. 10+ years of experience in the relevant industry, e.g. Finance, Military, Defence, etc. with at least 5 years in a leadership role. Strong knowledge of information security best practices and standards (e.g. ISO 27001, NIST, CIS Controls). Excellent communication and interpersonal skills, particularly written with an ability to communicate with impact, and articulating complex information in a manner widely understood by varied audiences. Security certifications such as CISSP, CISM, or CRISC preferred. 
Primary Location
Singapore
Job
Information Technology
Organization
e2 Power Division
Schedule
Permanent
Full-time
Job Posting
20-Sep-2023, 9:35:53 PM",21-Sep-2023,Cyber:Cyber Threat Intelligence (CTI):Thought Leadership
Cybersecurity Research Engineer,3705859532,DSTA,"Singapore, Singapore (Hybrid)",116,Mid-Senior level,Full-time,Information Technology,Defense and Space Manufacturing,"The Defence Science and Technology Agency (DSTA) brings you to the forefront of cybersecurity, digital transformation and engineering. From working on software development and systems integration to unmanned technologies and artificial intelligence, you can have an impact on Singapore’s defence.
Achieve your fullest potential with opportunities to build your technical expertise and hone your competencies in diverse domains. You can also expect an immersive learning experience, where you will work with bright minds and collaborate with global industry experts.
DSTA is recognised as one of the top 10 employers in the Engineering & IT sector, where our engineers and IT professionals work alongside procurement specialists to deliver state-of-the-art capabilities for Singapore’s peace and security.
Internship opportunities and a meaningful career await you.
Learn more about DSTA at https://www.dsta.gov.sg .
Opportunity
We are looking for innovative engineers and developers to join our Cybersecurity Programme Centre in the following role:
Conduct research to gain in-depth understanding of Windows, Linux, iOS, Android operating system architecture (kernel and subsystems) and how their subsystems could be exploited by malwareConduct analysis and reverse engineering of emerging malware defence technologies and validate their effectiveness for protecting various systems such as enterprise servers, computers, mobile devices and network communicationPerform information security assessments through code audit, black box testing, reverse engineering, proof-of-concept simulations and malware analysisDevelop and maintain security testing frameworkDevelop new techniques and tools to enhance effectiveness of the framework
Candidates can look forward to a comprehensive training and development programme to prepare them for an exciting role in Cybersecurity Programme Centre.
Requirements
Tertiary qualification in Infocomm Security, Computer Science, Computer/Electrical Engineering, Information Technology, Mathematics or related fieldsHigh proficiency in C++, Java, C# and/or Python, data structures, algorithms and software engineering methodologiesKnowledge of Assembly would be an advantageFamiliarity with Windows, Android and/or Linux operating systemExperience with cryptography, network security, application security and/or machine learning",18-Sep-2023,Application Security:C#:Computer Science:Ethical Hacking:Information Security:Malware Analysis:Network Security:Reverse Engineering:Vulnerability Assessment:Vulnerability Management
Security Engineer,3689534657,Tata Consultancy Services,"Singapore, Singapore (On-site)",239,Mid-Senior level,Contract,Information Technology,IT Services and IT Consulting,"Job Description:
Experience in management, deployment and maintenance of zero trust security infrastructureExperience in end user device management, network security, secure design and incident responseExperience in, information security office, security consultancy and security operation an advantage Experience in effectively managing contractors and work in cross functional teamsUp-to-date knowledge on the various security technologies Bachelor's degree computer science, information systems or related fieldSecurity Certifications like CISA, GSEC, CISSP an advantageExperience in public sector technical writing and procurement processes an advantage Good interpersonal and presentation skills, collaborative and self-directed",15-Sep-2023,Application Security:CISA:Information Security:Network Security:Presentation Skills:Security Consulting:Security Operations
IT Security Solution Architect,3626681492,TikTok,Singapore,105,,Full-time,Management:Other,Entertainment Providers,"Responsibilities

 About the Company
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. 

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

About the Team
TikTok's IT security team is responsible for enterprise IT global cyber security, server security, endpoint security, application security construction, and protection work. They work to improve overall IT security capabilities and security posture, providing security processes, security assessments, security operations, and security vulnerability management services. The team also supports IT teams and business departments in meeting their security requirements.

Responsibilities 
- Support business and IT dept. security requirements and provide security advice and solutions.
- Assess current cyber security infrastructure, identify gaps, develop mitigation strategies to manage cyber security risks.
- Lead the design and implementation of security solutions that address complex business and technical requirements.
- Develop and maintain security documentation, including policies, procedures and guidelines.
- Collaborate with cross-functional teams to implement security projects, ensure that security measures are integrated into all aspects of technology projects.
- Stay up-to-date with the latest cyber security threats and trends, and provide recommendations on appropriate countermeasures.
- Manage relationships with vendors and third-party providers to ensure that security solutions meet their contractual obligations. 

Qualifications

 - Bachelor's degree in Computer Science, Cyber Security, or related field.
- At least 5 years of experience working in a cyber security role.
- Demonstrated experience in network security, server security, endpoint security, web security etc.
- In-depth knowledge of cyber security technologies, including firewalls, IDS/IPS, EDR, BYOD, SIEM etc. tools, and endpoint protection.
- Demonstrated experience in designing and implementing complex cyber security solutions.
- Familiarity with common security frameworks, such as ISO2700X, NIST, CIS, PCI, SOC Controls.
- Strong analytical and problem-solving skills, including the ability to analyze complex security issues and develop effective solutions.
- Excellent communication skills and project management experience, both verbal and written, and the ability to explain technical concepts to non-technical stakeholders.
- Relevant certifications, such as CISSP, CISA, or CIW, are preferred.
- Programming ability and penetration test ability are preferred.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",20-Sep-2023,Communication:Countermeasures:Cyber:Cybersecurity:Mitigation:Mitigation Strategies:Payment Industry:Problem Solving:Security:Technical Requirements
Access Assurance Operations Analyst,3560645256,TikTok,Singapore,105,,Full-time,Management:Other,Entertainment Providers,"Responsibilities

 TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.
 
The Global Security Organization provides industry-leading cyber-security and business protection services to TikTok globally. Our organization employs four principles that guide our strategic and tactical operations. Firstly, we Champion Transparency & Trust by leading the charge in organizational transparency, prioritizing customer trust, and placing user needs first. Secondly, we aim to maintain Best in Class Global Security by proactively identifying and reducing risks while enabling innovative product development. We constantly work towards a sustainable world-class security capability. Thirdly, we strive to be a Business Catalyst & Enabler by embodying the DNA of technical innovation and ensuring our Global Security operations are fast and agile. Finally, we Drive Empowered & Risk-Informed Decision Making by providing our leaders with the necessary information to make agile decisions based on risk. In order to enhance collaboration and cross-functional partnerships, our organization follows a hybrid work schedule that requires employees to work in the office for 2 to 3 days a week, as directed by their manager. We regularly review our hybrid work model, and the specific requirements may change at any time.

As a direct report to the Access Assurance Operations Lead within Data Protection, you will be a part of the team responsible for Data Defense and Access Assurance (DDAA). As an Access Assurance Operations Analyst, you will be responsible for supporting the Access Assurance Operations Lead along with a team of cross-functional cyber, privacy, engineering, and data protection analysts to define, implement, manage, and measure controls to protect data in accordance with relevant geographical regulations, contractual commitments, and confidentiality requirements. 

Responsibilities
- Design global access management program that addresses data residency and fine-grained, role-based access requirements and controls as necessitated by business need and regulations
- Build and review technical and functional requirements for in-house or external technologies to support access management and assurance needs, including applying appropriate security measures
- Design and implement the access review process, ensuring that access is reviewed regularly both for appropriateness of access as well as privilege levels for all users
- Implement and enforce mechanisms to proactively monitor, respond and report on inappropriate data access events
- Interact with users to define access standards and/or necessary modifications to new or existing access policies or roles in support of data security standards
- Develop and maintain data residency and data access requirements and controls as necessitated by business needs and regulations
- Develop use cases and integrate access management technologies with related cybersecurity technologies (e.g., security incident and event management, data classification, vulnerability management)
- Support interactions with Risk and Compliance to understand control requirements and provide information to support findings for non-compliance with internal security policies
- Responsible for designing and reporting key metrics and visualizations for weekly, monthly and bimonthly cadences across multiple audiences 

Qualifications

 Minimum Qualifications:
- Bachelors’ Degree or industry equivalent work experience
- 2-5 years applicable experience
- Demonstrate ability to quickly assimilate to new knowledge and remain current on new developments in cybersecurity capabilities and industry knowledge
- Experience building and growing a team to meet strategic and tactical objectives; mentoring and coaching staff
- In-depth experience in designing and deploying access management technologies and controls in enterprise-class organizations, including the following:
 - Access management on Windows and Linux operating systems
 - Access management on multiple database types (e.g., MySQL, Hive, Redis)
 - Securing access to data across multiple geographical locations
 - Applications built on a microservices architecture
 - Role and policy based access controls to enforce the principle of least privilege
 - Provisioning, modifying, and de-provisioning account access 
 - Ability to write scripts, configure tools, work with APIs and databases

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",13-Sep-2023,Business Catalyst:Business Requirements:Cyber-security:Cybersecurity:Data Access:Data Privacy:Developments:Key Metrics:New Development:Security Operations
Information Security IT Risk / Compliance Senior Analyst,3687711520,Randstad Singapore,"Singapore, Singapore",25,Entry level,Full-time,Information Technology,Information Technology & Services,"Opportunity to implement information security with strong support from business stakeholdersRegional role
About The Company

Our client is an established Europe based company. As part of their plan to invest in technology, they are now hiring a new Senior Analyst Information Security, IT Risk / Compliance to be based here in Singapore.

About The Job

Reporting directly to the Head of Security, your role involves:
Analyze and assess potential IT risks and their impact, covering various areas such as data protection, project management, security by design framework, data management, network, and infrastructure, among others.Establish and monitor key risk indicators while recommending corrective action plans to mitigate risks.Collaborate with other IT system owners and department heads to comprehend risk exposure, address identified risks, and implement suitable risk treatment and mitigation plans.Maintain the IT departmental risk register and ensure regular reviews for business reporting on the status of identified risks and recommendations.Independently review and propose ideas to enhance the risk dashboard and risk reporting, leveraging a strong understanding of business needs and technology risk requirements on an ongoing basis.Managing Governance, Risk, and Compliance (GRC) tool, facilitating the integration of IT risk and continuous real-time monitoring of cyber-security risk.Acting as the primary point of contact for relevant risk parties and professional services engaged in assessing risk exposure and vulnerability. Responsible for monitoring and following up on the completion of findings.Developing, review, and maintain IT policies, procedures, and control assessments in response to identified risks.Overseeing the IT Annual Risk Assessment Plan covering applications, systems, processes, prospective solutions, existing suppliers, and potential suppliers.
Skills And Experience Required

As a successful applicant, you will have at least 4 years of experience in information security / Governance, IT risk management and IT compliance (GRC).

Experience with IT frameworks (GDPR, COBIT, ISO 27001, NIST or etc) will be of added advantage.

Whats on offer

This is an excellent opportunity to implement information security with strong support from business stakeholders. This is an excellent opportunity to join an established Europe MNC. You will be given the autonomy to make key decisions for Information security roadmap.

To apply online please use the 'apply' function, alternatively you may contact Hoon Teck TAN at 6510 3633. (EA: 94C3609/ R1219669)

#seeingthepossibleinyou",12-Aug-2023,"Business Requirements:Corrective Actions:Data Privacy:Governance, Risk Management, and Compliance (GRC):IT Compliance:IT Risk Management:Information Security:Network Security:Risk Reporting:Technology Risk"
SOC Analyst (Security Operations Center),3711951740,NITYO INFOTECH SERVICES PTE. LTD.,"Singapore, Singapore (Hybrid)",35,Entry level,Full-time,Information Technology,,"Nityo Infotech is looking for a SOC Analyst.
Working location: Hampshire Rd, Singapore
Description Of Systems To Be Supported
ArcSight, CyberArk, Imperva and other IT security related systems.
Responsibilities
 Provide technical support, advise and implementation to the various phases of development, user acceptance testing, production and disaster recovery, where applicable, for all security systems Installation and maintenance of the security systems and security compliance. Interact with clients (internal or external) to understand and meet requirements for the delivery of services related to security products. Prepare weekly and monthly operational, availability and SLA reports. Coordinate with vendors for hardware break fix and project activities. Prepare for new or changed services, management of the change process, management of
performances of systems and services in relation to their contribution to business performance.
 Support the operation and maintenance of vendor products, services and solution. Perform sizing, troubleshooting services and manage critical client situations related to security Systems. Support power shut down / start up activities for Security Systems.
Duties
 Monthly log extraction Audit trail review Advisory alerts McAfee Definition update/Hash update Email reporting Imperva Daily Healthcheck",05-Sep-2023,
Assistant Lead Security Analyst - Security Ops (Central IT Security),3693859236,Synapxe,"Singapore, Singapore (Hybrid)",38,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,"Position Overview
As a part of the Security Operations department, the incumbent will review and conduct technical security risk checks. SecOps is also aligned to SOC for incident management handling, reporting and investigation. Candidate will have to work on technical risk management. Handle day-to-day incident reporting and support investigation to healthcare IT platform
Role & Responsibilities
Perform assessment of Security Advisories and provide recommendations to the team Ensure that all security devices are configured in accordance network security best practices Perform periodic vulnerability testing and ensure the remediation of all findings Perform regular review of security logs to identify potential operational/security issues Perform regular patching of security devices to ensure that devices firmware are kept up to date Ensure that all incidents are resolved within the required SLA Ensure that all Service Requests are completed within the required SLA Ensure that Work Instructions are in place and kept up-to-date for the delivery of all operational tasks Continuously review and improve Operations Efficiency (E.g. improving operational efficiency through automation) Generates routine reports in the required format Manage ad-hoc change request related to whitelist/blacklist request Patch and ensure system are patched To support audit report and exercise Secure users and servers internet access To support and implement new internet initiative
Requirements
Possess a diploma/degree in Engineering or IT Hands-on experience/knowledge in at least 1 of the security devices – Firewall/ Intrusion Prevention/ Web Application Firewalls/ Web Proxies Holding any of following professional certificate are preferable: CISSP, CISCO CCNP/ CCIE Security, or ITILv4 Knowledge of network concepts (E.g. routing & switching) and scripting would be advantageous Required to be involved in upgrade or maintenance activities (approximately once every one-two months) which may take place during nights, weekends, and holidays. This is to be rotated amongst team members.
Apply Now
NOTE: It only takes a few minutes to apply for a meaningful career in HealthTech - GO FOR IT!!
",26-Sep-2023,Change Requests:Defining Requirements:Firewalls:IPS:Knowledge Acquisition:Network Security:Security Devices:Service-Level Agreements (SLA):Vulnerability:Web Application Firewalls
Software Security Engineer (SDL),3726268193,HoYoverse,Singapore (Hybrid),6,Mid-Senior level,Full-time,Information Technology,Computer Games:Internet Publishing,"Who Are We?
At HoYoverse, we are committed to creating immersive virtual world experiences for players around the world. In addition to game products such as Genshin Impact, Honkai Impact 3rd, Tears of Themis, and Honkai: Star Rail, HoYoverse also launched the dynamic desktop software N0va Desktop, the community product HoYoLAB, and created a variety of products such as animations, comics, music, novels, and merchandise around our original creative concept.
Adhering to our mission of Tech Otakus Save the World, we have always been committed to technology research and development, exploring cutting-edge technologies, and have accumulated leading technical capabilities in cartoon rendering, artificial intelligence, cloud gaming technology, and other fields.
HoYoverse is actively engaged in globalization, with offices in Singapore, Montreal, Los Angeles, Tokyo, Seoul, and other areas.
When you apply to a position with HoYoverse, we will process your personal data. To learn more about how we process your data, we encourage you to review our comprehensive Global Applicant and Candidate Privacy Policy. This policy provides detailed insights into how your information is collected, used, and protected throughout the application process.
What You Will Do:
Participate in setting up our payment and account platform's Security Development Lifecycle (SDL), encompassing activities such as requirements and technical specification reviews, as well as security testing.Responsible for application security analysis, threat modeling, black-box testing, white-box code auditing, and the development of security components. Propose effective solutions to mitigate potential security risks.Lead efforts to enhance our DevSecOps systems, including the creation of R&D security processes and the formulation of related standards and requirements.Collaborate closely with development teams to conceptualize and deliver secure applications, solutions, and compliance reports pertaining to safety standards.
What We Are Looking For:
A Bachelor's degree or equivalent, with a minimum of 3 years of experience in SDL or DevSecOps roles within technology companies.Proficiency in black-box testing methodologies and techniques, coupled with a high level of competence in utilizing white-box code auditing tools.Familiar with OWASP TOP 10 vulnerabilities and have an in-depth grasp of vulnerability principles, encompassing both exploitation and the reinforcement of protective measures.Prior experience in establishing SDL procedures.Proven track record in conducting requirements and technical specification reviews from a security perspective, including the implementation of security design checklists.Familiar with security modules and components, coupled with hands-on experience in developing and integrating security components.Prior involvement in conducting security training sessions.
Preferred Qualifications (Nice to Have):
Development experience in automated detection tools, with a history of successful open-source testing.Expertise in vulnerability discovery, code auditing, or the implementation of security solutions.A track record of identifying high-risk vulnerabilities within globally accessible public platforms.Excellent written and verbal communication skills in English and fluent oral Chinese preferred in order to communicate with key business partners.
We are an equal opportunity employer that believes diverse backgrounds are key to bringing our concepts to life. If you're looking to play a key role in creating the best immersive virtual world experience for our users, we invite you to join our team.",28-Sep-2023,Black Box Testing:Box Cloud:Code Auditing:Information Security Analysis:OWASP:Reinforcement:Security Analysis (Securities):Simple DirectMedia Layer (SDL):Threat Modeling:Vulnerability
