Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
Lead/ Senior Network Security Engineer,3706051860,CPF Board,"Singapore, Singapore (Hybrid)",81,Mid-Senior level,Full-time,Information Technology,Government Administration:Government Relations Services:International Trade and Development,"What The Role IsAs a member of Team Central Provident Fund (CPF), you will play a crucial role in helping over 4 million members save for their retirement, healthcare, and housing needs as well as helping them cope with life’s uncertainties. With a fulfilling career, career growth, and development opportunities, you will be part of a big family of dedicated professionals. Join us and champion financial security for Singaporeans while leaving a lasting legacy.
What You Will Be Working OnYou will be involved to design, implement, maintain, and support the Board’s data and network from unauthorized access, cyber threats and potential vulnerabilities. The broad area of your responsibilities include:Design, configure, and implement network security solutions including but not limited to firewall, intrusion detection and prevention systems, virtual private network (VPNs), etc.Conduct regular security assessment and vulnerability scans to identify potential weaknesses in the network infrastructure. Evaluate and remediate vulnerabilities.Threat intelligence.Implement monitoring systems to detect and respond to security breaches, unauthorized activities and anomalous behaviour in the networkManage network access controls, authentication mechanisms, and authorisationImplement encryption protocols and mechanisms to secure data transmission and storageDevelop and enforce network security policies and procedures to ensure compliance with industry standards and regulationsProvide technical support and troubleshooting to resolve issuesImplement security tools, policies, and procedures to ensure security and resiliency of the network platform
What We Are Looking ForMinimally 6 years of relevant work experience in network security administration, implementation, and monitoringFamiliarity in one or more of the following Expertise across a variety of security products including firewalls, URL filtering, intrusion detection, information security and virus protection. Expertise across of network routing and switching, proxy and DNS. Good understanding in telecommunications infrastructure and equipment Good understanding of application security Knowledge in software-defined networking, ZTNA.Ability to respond to emergency situations on 24x7 basis where requiredAn enthusiasm for staying up to date with the very latest updates about security threats and solutions.Outstanding communication skills that go beyond “tech talk” – the ability to translate complex IT matters to those without an IT background.Strong time management and organisational skills.Certifications in CISSP, CCNA, CCNP and or CCDA would be advantageous
Seniority of appointment will commensurate with relevant work experience
What you can expectA challenging and rewarding careerA variety of formal and informal training where you can hone your skills in the evolving technology landscapePromotion opportunities through your capability and on the job performanceA friendly work environment with like-minded colleagues to co-create and collaborate togetherA hybrid work model where you can work remotely up to 50% of the timeA productive yet growth-oriented workplace with flexible dress code where you are empowered to decide your appropriate outfit for the dayComprehensive rewards packageAnnual leave and pro-family leaveMedical and dental benefitsAccess to recreational activitiesPosition is on 2-year full time contract directly under the payroll of CPF Board with potential for emplacement into permanent position",19-Sep-2023,Application Security:Cyber Threat Intelligence (CTI):Cyber-security:Emergency Situations:Industry standards:Proxy Server:Security Administration:Software Defined Networking:URL Filtering:Vulnerability
Cybersecurity Engineer (Endpoint) (no exp required) – 4k,3685779521,Randstad Singapore,"Singapore, Singapore",82,Entry level,Full-time,Information Technology,Information Technology & Services,"What is on offer
Hands on experience in large projectsBe part of a company that focuses on training and development
About The Role

You will be responsible for implementing and managing endpoint security solutions, conducting threat

assessments, and providing expertise in mitigating endpoint-based threats.
 Deploy, and maintain endpoint security solutions to safeguard client endpoints from cyber threats. Implement endpoint security policies, standards, and procedures to ensure compliance with industry regulations and best practices. Configure and manage endpoint security technologies, such as antivirus/anti-malware software and endpoint detection and response (EDR) tools. Collaborate with cross-functional teams to ensure secure endpoint configurations and
deployment of new devices and applications.
 Provide technical guidance and support to the incident response team during endpoint security
incidents and investigations.

Skills And Experience Required
 Bachelor's degree in Computer Science, Information Security, or a related field. Relevant
certifications (CISSP, CompTIA Security+, EC-Council Certified Endpoint Protection Specialist)

are highly desirable.

To apply online please use the apply function, alternatively you may contact Chloe Chen at chloe.chen(@)randstad.com.sg. (EA: 94C3609 /R1768253)

#seeingthepossibleinyou",07-Aug-2023,CompTIA:Cybersecurity:Incident Response:Information Security:Job Skills:Vulnerability Assessment
Cyber Security Analyst / IT Security Engineer (APAC),3706688506,Randstad Singapore,"Singapore, Singapore",32,Entry level,Full-time,Information Technology,Information Technology & Services,"Extensive interaction with US IT HQ

Exposure to wide range of technology

About The Company

Our client is an established US MNC with over 20 years of experience in the industry. As part of their plan to aggressive growth plan in Asia, they are now hiring a new IT Security Analyst / Cyber Security Engineer (APAC) to be based here in their Regional Headquarters here in Singapore.

About The Job

Reporting directly to the Information Security Director based out of Asia, You will be responsible for:

Handling IT Security Operations. This includes manage, provide technical support, implement, maintain and troubleshoot all security solutions and products

Manage Intruder Detection sensors, firewalls, Anti-Virus, Web Filtering Solutions, DLP, IPS/IDS, application white

listing solutions, endpoint detection and response solutions.

Managing Security Incident and Event Management systems (SIEM).

Managing privilege account management systems.

Managing security and investigate all security events until resolution.

Conducting technical security audits and perform risk assessments.

Conducting firewall, network and systems configuration audits.

Performing vulnerability scans on networks, servers, systems and applications.

Creating weekly security reports including keeping track of information security metrics.

Interacting with engineering groups to deliver secure, stable and scalable solutions.

Working with consultants and third party vendors as it relates to security services they provide.

Participating in project reviews of information security architectures associated with each initiative.

Conducting malware analysis and research for new exploit techniques used by cyber criminals.

Researching and test new security technologies.

Identifying cybersecurity threats to systems and detect security anomalous activities. This is achieved through managing trends, incidents, security events and analysis of security logs.

Skills And Experience Required

As a successful applicant, you will have at least 5 years of experience in Cyber security (SIEM/ Logrhythm, IDS/IPS, penetration test or etc).

Proven track record in network security/firewall (Cisco, Fortigate, Palo Alto) will be highly preferred. Candidates with exposure in interacting with IT HQ out of Asia will be of added advantage.

Whats on offer

This is an excellent opportunity join an US based end user company to invest in technology.

To apply online please use the 'apply' function, alternatively you may contact Hoon Teck TAN at 6510 3633. (EA: 94C3609/ R1219669)

#seeingthepossibleinyou",31-Aug-2023,Control Software:DLP:IDS:IPS:Job Skills:Security Audits:Security Incident & Event Management:Security Metrics:Sensors:Vulnerability Assessment
Cyber Security Maintenance Engineer,3701742150,NCS Group,"Singapore, Singapore (Hybrid)",158,Associate,Full-time,Information Technology,IT Services and IT Consulting,"Are you looking for value adding and impactful work?Do you want to make a difference with your expertise?With us, you’ll be able to make it happen.
NCS is a leading technology services firm, operating across Asia Pacific in over 20 countries, providing services and solutions in consulting, digital services, technology, and more.
We believe in utilizing the power of technology to make extraordinary things happen and to create lasting impact and value for our people, communities, and partners. Our diverse 12,000-strong workforce has delivered a wealth of large-scale, mission-critical, and multi-platform projects for governments and enterprises in Singapore and the APAC region.
What we do:We drive our passion for harnessing technology.We bring people and technology together.We advance communities and transform industries .
We’re searching for Cyber/Network Security Maintenance Engineer to be part of our diverse team of talent here at NCS!
The Cyber/Network Security Maintenance Engineer is responsible to provide operational support to network and cyber security infrastructure and resolution of technical issues and conducting root cause analysis.
ResponsibilitiesAdministration, configuration and support of network security infrastructureTroubleshoot and upgrade network systems and/or firmwareCoordinate and work closely with vendor to deploy, configure, and manage network security devices according to client’s requirementsPerform regular health check and tuning of network security devicesMonitor & measure the performance & availability of systems proactively; implement corrective actions identified to improve performance & service level availabilityRespond promptly to incident, root cause analysis & provide temporary and/or permanent resolution of incidents escalated. Provide timely status updates to relevant partiesAssists L1/L2 Support Engineers when issues are raised and provided resolution as requiredImplement service continuity measures, i.e., backup/restore procedures & disaster recovery plan, to ensure continuous operation of the business.Create and maintain comprehensive documentation for all implemented networksAssist in preparation of proposals and solution presentationsAttain key certifications for partnership with key vendorsReady to be on call for 24x7 support during shifts
Requirement:Degree in IT / Computer Science / Engineering or equivalentMinimum 2 years of experience in a System Integration environment and/or implementing Network/Cyber security systemsFamiliar and experienced in implementing and configuring network/cyber products such as routers, switches, load balancers, firewalls and moreStrong familiarity with Checkpoint, Palo Alto, Fortinet, F5, VPN, DNS, NTP, 2 FA technologies is a plusCertification in Network/Cyber products is a plusPython or Linux shell scripting skill is a plusGood vendor and stakeholder management experienceGood interpersonal and communication skills with ability to explain technology from a customer perspective",20-Sep-2023,Checkpoint:Cyber:Domain Name System (DNS):English:Firewalls:Fortinet:Linux:Python (Programming Language):Routers:Shell Scripting:Virtual Private Network (VPN)
Cyber Security Scientist/Engineer,3668377487,ST Engineering,"Singapore, Singapore (Hybrid)",44,Associate,Full-time,Information Technology:Engineering,Industrial Machinery Manufacturing,"Job Description: Conduct research & development to build new cyber security technologiesDevelop proof-of-concepts and use-case demonstrations of research outcome Prepare research proposals for grant applications to secure research funding Requirement:Candidates with a PhD, Master or Bachelor Degree in Computer Science, Computer Engineering, or closely-related areasPrior experience in securing research grants with a good track record of peer-reviewed publicationsPrior R&D experience in the areas of post quantum cryptography, IoT/IIoT security, hardware security, signal processing, vulnerability & threat research, deep learning, adversarial AI and/or explainable AIStrong programming and analytical skillsStrong written and communication skills",11-Sep-2023,Analytical Skills:Communication:Computer Engineering:Computer Science:Cryptography:Cybersecurity:Deep Learning:Machine Learning:Programming:Research Skills
Senior/Cybersecurity Engineer (Application Security),3671470455,GovTech Singapore,"Singapore, Singapore (Hybrid)",25,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,"The Government Technology Agency (GovTech) is the lead agency driving Singapore’s Smart Nation initiatives and public sector digital transformation. As the Centre of Excellence for Infocomm Technology and Smart Systems (ICT & SS), GovTech develops the Singapore Government’s capabilities in Data Science & Artificial Intelligence, Application Development, Smart City Technology, Digital Infrastructure, and Cybersecurity.
At GovTech, we offer you a purposeful career to make lives better. We empower our people to master their craft through continuous and robust learning and development opportunities all year round. Our GovTechies embody our Agile, Bold and Collaborative values to deliver impactful solutions.
GovTech aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do.
Play a part in Singapore’s vision to build a Smart Nation and embark on your meaningful journey to build tech for public good. Join us to advance our mission and shape your future with us today!
Learn more about GovTech at tech.gov.sg.
About The Role
The Clusters and Technology Management Office (CTMO) is spearheading the adoption of leading application security (AppSec) practices, standards and solution to fundamentally secure application software developed by our various application project/product teams.
As our Senior Cybersecurity Engineer, you will be responsible for planning our AppSec roadmap, standardisation of our AppSec practices and solutions, and delivery of AppSec professional services to our application teams. The AppSec professional services range from providing project-based AppSec consultancy, delivery of security assessments to training GovTech officers to uplift their AppSec capabilities.
What you will be working on: 
Study and propose AppSec roadmap to uplift the way apps security is practised today. Develop secure application development practices, standards, guidelines and solutions with the aim to standardise and raise the AppSec practices of our application teams. Develop AppSec requirement specifications that can be adopted by application development & maintenance tenders as the baseline application security requirements for contractors.Promote the adoption of leading AppSec practices and solutions among agency apps teams in line with the current development in the AppSec space.Perform AppSec assessments for selected applications using a combination of threat modelling, vulnerability research, code scanning, application security testing and recommendation of proper remediation actions.Define the communication and education framework to raise the AppSec awareness, capabilities and competencies of GovTech officers.Support other security roles and/or initiatives/assignments undertaken by CTMO being a senior CTMO officer.
What we are looking for: 
Degree in Computer/Computer Science or Electronics Engineering or Information Technology or equivalent.Minimum 8 years of work experience in with at least 2 years of relevant experience in (web or mobile-based application security).Certification in CISSP (Certified Information Systems Security Professional) and/or CISA (Certified Information Systems Auditor) is a plus.Strong interest and passion for the field of infocomm security, specifically in the area of application security.Familiar with application security review and testing approaches/methodologies in both waterfall and agile application development.Familiar with the concept of CI/CD and DevOps, and how security testings can be integrated and automated as part of software delivery pipelines. Able to recommend use of appropriate AppSec tools (e.g. static code scanners, dynamic scanners, etc) and assist apps teams in adopting these tools. Strong problem-solving and troubleshooting skills.Experience as penetration tester and source code reviewer is an added advantage.Able to work on 12-hour shift duty during crisis periods.Proactive self-starter with an analytical and creative mind.Result and customer oriented with multi-tasking capabilities.Excellent written, verbal communication, presentation and negotiation skills.
GovTech is an equal opportunity employer committed to fostering an inclusive workplace that values diverse voices and perspectives, as we believe that diversity is the foundation to innovation.
Our employee benefits are based on a total rewards approach, offering a holistic and market-competitive suite of perks. These include leave benefits to meet your work-life needs and employee wellness programmes.
We champion flexible work arrangements (subject to your job role) and trust that you will manage your own time to deliver your best, wherever you are, and whatever works best for you.
Learn more about life inside GovTech at go.gov.sg/GovTechCareers.
Stay connected with us on social media at go.gov.sg/ConnectWithGovTech.",13-Sep-2023,Application Security:Cyber-security:Cybersecurity:Network Security:Professional Services:Requirement Specifications:Vulnerability Assessment:Working Experience
Network Security Engineer -DSC/EZ,3629530630,ST Engineering,"Singapore, Singapore (Hybrid)",500,Mid-Senior level,Full-time,Engineering:Information Technology:Project Management,Computer and Network Security:Computer Networking Products:IT Services and IT Consulting,"Responsibilities:
- Design, implement and maintain network security solutions using firewall management software/products.- Deploy and maintain intrusion detection and prevention systems (IDS/IPS) to detect and block suspicious network activities and attacks- Understand the network security requirements, ensure the compliances to the regulations and standards, and develop appropriate solutions- Conduct network security assessments and audits to identify vulnerabilities and recommend necessary improvements- Monitor network traffic and security logs for unusual activities, security incidents, and breaches- Keep network devices and software up-to-date by applying security patches and updates in a timely manner- Perform periodic backups of network equipment and firewall equipment to safeguard against disaster- Evaluate and analyse network security products- Implement encryption protocols and technologies (e.g., VPNs, SSL/TLS) to protect data in transit and at rest- Maintain comprehensive documentation of network security configurations, policies, and procedures- Perform related cyber security/vulnerabilities assessments- Opportunities to learn new skills (Eg: Nutanix, VMware, OS Hardening etc) besides Network and Cyber Security

Requirements:
- Degree in Computing/ Computer Science/ Computer Engineering/ Info Systems / EEE or equivalent- Familiarity with network infrastructure components, including routers, switches, load balancers, Checkpoint Firewall- Professional certifications such as Certified Information Systems Security Professional (CISSP), Certified Information Security Manager (CISM), Certified Ethical Hacker (CEH), and Certified Network Defender (CND) Cisco Certified Network Professional Security (CCNP Security) are highly desirable- Basic knowledge and experiences with servers virtualization (Hyper-V, VMWare, Nutanix etc), Cloud Platforms(Azure, AWS etc), operating systems (Windows, LINUX etc) - Basic knowledge of scripting languages (e.g., Python, Bash, powershell, Ansible) for automation and customization of security tasks- Experience in troubleshooting complex network security issues and providing effective solutions- Good in document fixes and building knowledge base- Strong writing, verbal communication and presentation skills.- Good team player, responsible and conscientious.- Resourceful, independent, responsive and pro-active.",07-Sep-2023,Border Gateway Protocol (BGP):Cisco Systems Products:Domain Name System (DNS):Firewalls:Network Engineering:Open Shortest Path First (OSPF):Routers:Tcpdump:VLAN:Vulnerability Assessment
Cybersecurity Engineer / Senior Engineer (DSC/JH),3714129344,ST Engineering,"Singapore, Singapore (On-site)",23,Entry level,Full-time,Information Technology,Computer and Network Security:IT Services and IT Consulting,"Job description:

We are looking for an accountable Cyber Security Engineer / Senior Engineer to be responsible for all the engineering and technical disciplines involving implementation and integration of security technologies and solutions into customer’s environment. This is a critical post-sale role aligned across the Security Line of Business. The incumbent shall be part of the network and system engineering team that is responsible for designing and implementing high availability ICT infrastructure, complying with customer’s digital security policies and regulatory requirements.  Responsibilities: Participate in the project implementation and coordinate new installations, designs and migrations for security technology and solutions. Install, configure and upgrade various network and system security technology and solutions (e.g. Firewalls, VPN, IPS/IDS, AV, EDR, PAM, VMS, DAM, SIEM). Troubleshoot, diagnose and resolve hardware, software, and other network and system problems remotely on the customer's site. Monitor compliance to applicable codes, best practices, security standards and specifications for the delivery of security technology and solutions. Work within established configuration and change management policies to ensure awareness, approval and success of changes made to the ICT infrastructure. Cooperate and communicate effectively with project manager and coordinate with other project participants to deliver functional solutions and provide assistance and technical support. Create and maintain technical documentation for reference and reporting. Review findings from vulnerability assessment and penetration testing and recommending actions to mitigate security vulnerabilities.  Requirements: Degree or Diploma in Information Technology, Information Systems, IT Security, Computer Science or related field with relevant product or professional security certifications preferred. Relevant experience as security consultant, security engineer for project delivery in system integration environment preferred. Minimum 1 year’ hands-on experience with security monitoring, network diagnostic and network analytics preferred (e.g. Log Management, SIEM, SOAR, Analytics, Dashboard, Security Use Case definitions, EDR, Threat Intel Platform, NTA, NDR). Possess troubleshooting skills, problem solving skills and ability to work under pressure in a constantly changing environment. Resourceful, possess troubleshooting aptitude with attention to detail. A team player with the ability to work independently and good at organising, prioritising and multitasking. Work location: Jurong East. Singaporeans only.",11-Sep-2023,Attention to Detail:Cybersecurity:High Availability (HA):Problem Solving:Security Monitoring:Troubleshooting:Vulnerability:Vulnerability Assessment
Cyber Security (Operation Technology) Engineer/Specialist,3688888594,Wärtsilä,"Singapore, Singapore",12,,Full-time,Engineering:Information Technology,Industrial Machinery Manufacturing,"Job Title: Cyber Security (Operation Technology) Engineer/Specialist
About the Position:
Cyber Security (Operation Technology) Engineer/Specialist:
You will work with our product offerings in ship automation and navigation systems to ensure our solution meets customer demand. At various stages of the delivery process, you will be aligning requirements and product specifications, implementing, reporting and improving solutions while working closely with our engineering and architecture divisions.
Your role will have the following accountabilities:
Identify and track customer requirements and liaison with architects to find the optimal solution. Track and report on compliance with requirements Participate in implementation and maintenance of cyber security controls. Identify and solve potential and actual cyber security problems. Assess the current situation, evaluate trends, and anticipate security requirements. Maintain quality service by following organization standards. Maintain technical knowledge by attending educational workshops. 
To be successful in this role, you should have:
Bachelor’s degree in Computer Science, Information Systems, or equivalent education or work experience Systematic and structured way of working and ability to demonstrate results. Ability to work independently on own tasks, while being a team player. Fluent in written and spoken English language. Broad knowledge and understanding of security technologies within IT/OT. Know your way around network technologies as well as operating systems. Experience with Operation Technology and Industrial Control Systems and Protocols. Knowledge or experience with IEC/IACS standards (IACS E22 + E26/27 and IEC-62443). Or detailed experience from multiple other security standards with an ability to quickly familiarise with forementioned standards. Experience working with requirements and ensuring solutions adhere to requirements. 
Several skills would be an added benefit and help you succeed.
Project management experience. Experience working in customer/vendor relationships. Good understanding of the marine automation and navigation challenges. Some hands-on experience analysing network data, logs, vulnerability scans or other artifacts. Experience with vulnerability scanning solutions. Some experience with other security tools like AV, EDR, SIEM, Vulnerability management, User Management, IDS or other. A certification like CISSP or other certifications carrying weight within the IT/OT Security field. 
Please note that according to Wärtsilä policy, voluntary consent for a background check is required for candidates being considered for this position.
Why you and us
All our employees are encouraged to utilise the variety of training activities, learning solutions and self-study materials that we have to offer which supports the opportunity to further develop your talents and competencies within a very global working environment, in an ambitious and growth orientated organisation.
Contact & next steps
Does this sound like the job for you? If yes, we hope to hear from you before the application deadline 09/09/2023 by submitting your application through our careers portal. Applications through email will not be considered. After submitting your application, you will receive a confirmation email. We try our best to get back to everyone within 2-3 weeks after application deadline.
Are you still wondering if you should apply and would like to get something clarified? Please reach out to HyunJoo Kim, Talent Acquisition Specialist (hyunjoo.kim@wartsila.com) with any questions related to this position (only for questions from direct job applicants, applications through email will not be recorded or responded to).",17-Jul-2023,Customer Requirements:English:Industrial Control:Security Controls:Vulnerability:Vulnerability Scanning
CyberSecurity Operations Engineer (DSC/JH),3726501177,ST Engineering,"Singapore, Singapore (On-site)",5,Entry level,Full-time,Information Technology,Computer and Network Security:IT Services and IT Consulting,"Job description:

Job Responsibilities:Provide L2 and L3 support on managed solutions provided to customers.Develop and improve instrumentations to monitor the health and availability of managed solutions.Automate repetitive systems monitoring tasks.Perform routine preventive maintenance tasks, e.g. updating of relevant security devices, applying critical patches to operating systems, applications, etc.Work closely with the operations team to ensure smooth operations of all services.Coordinate with and manage external vendors for support.Responsible for the quality, reliability and availability of the managed solutions infrastructure.Assist in any ad-hoc tasks when necessary.  Job Requirements:Degree/Diploma in Computer, Engineering or related discipline.At least 3 years of relevant experience in cybersecurity.Working knowledge of Menlo, Imperva and Trellix (Fireeye) will be an advantage.Good technical knowledge in analyzing, troubleshooting, diagnostics & problem solving skills.Good knowledge in security controls and their integration and implementation with IT components and operations.Experience of security auditing, best practice and compliance using disciplines such as ITIL, ISO27001, etc will be an advantage.Certification that support the above experience and skills would be added advantage Eg MCSE, CCNA, ITIL, ITSM, CISSP, CISA, CISM, etc.Resourceful, take initiatives and ownership at work, and ability to work without supervision, taking personal responsibilities and accountability.Work location: Ang Mo Kio.Singaporeans only.",28-Sep-2023,Automation:Cyber-security:Cybersecurity:Defining Requirements:Problem Solving:Security Controls:System Monitoring:Vulnerability Assessment:Vulnerability Management:Working Experience
Engineer / Senior Engineer (Cyber Security),3692347078,Korn Ferry,"Tampines, Singapore (On-site)",87,Associate,Full-time,Information Technology,IT Services and IT Consulting,"The ClientWith a strong foundation in Singapore, our client is a distinguished provider of cutting-edge homeland security solutions. They boast a wealth of experience and an impressive portfolio of achievements, ensuring secure, reliable, and state-of-the-art solutions for their clients. From initial design and development to seamless integration, rigorous testing, and post-implementation maintenance, our client delivers comprehensive turn-key solutions that exceed security and operational objectives.
Deeply rooted in their company culture, our client firmly believes in the power of their talented workforce. They recognize the true value of their employees and are committed to fostering growth through continuous career development training, unwavering motivation, and regular remuneration reviews. They are actively searching for individuals who are driven by results, fueled by passion, and eager to contribute fresh perspectives to the ever-evolving homeland security industry.
Number of Vacancies / Opening Senior Engineer (Cyber Security) - 2 VacanciesEngineer (Cyber Security) - 1 Vacancies
Job Summary:Specialize in identity and access control solutions.Familiar with Endpoint / Identity and Access Control / Network Security / Analytics solutions and willing to play a team 2nd-In-Charge role.know about network security - fundamental knowledge.
Job Description:Implementing and maintaining endpoint security measures, configuring access control policies, managing user identities and permissions, conducting security assessments, and responding to security incidents related to endpoints and access control systems.Planning, implementing, managing, monitoring, and upgrading of IT security solutions.Support project by delivering project deliverables and completing project milestones.Develop and maintain technical, operational, and configuration documentation required for project implementation.Vendor coordination and management for product implementation and troubleshooting.Evaluate security products and conduct Proof of Concept (POC) to verify the effectiveness of each security measure, and to make certain that the security measures will continue to be effective after implementation.Provide technical support and incident response for IT security infrastructure components to the maintenance team.
Functional Job Skills:Knowledge of Endpoint Security solutions, such as Anti-Malware, Host Firewall, Application & Change Control, Disk Encryption, and EDR.Knowledge of Identity & Access Control solutions, such as PKI solutions, Hardware Security Module (HSM), Privileged Access Management, 2FA, and OS Hardening Policies.Implementation of the Endpoint or Identity & Access Control Security tools.Knowledge of various OS such as Windows or Linux.Strong verbal and written communication skills.Team player as well as the ability to work independently on tasks.Self-motivated with the ability to drive features to delivery.
Education / Experience:Senior Engineer (Cyber Security) - 2 VacanciesDegree in Computer Science, Information Technology, Engineering, Cybersecurity, or a related field.Min 2-4 years experience is preferred.
Engineer (Cyber Security) - 1 VacanciesDegree in Computer Science, Information Technology, Engineering, Cybersecurity, or a related field.Open to fresh graduates; or 1 - 2 years of relevant experience is preferred.

Korn Ferry is an Equal Employment Opportunity/Affirmative Action Employer - Minority/Female/Disability/Veteran. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, age, veteran status, or any other characteristic protected by federal, state, or local law.",15-Sep-2023,Access Management:Computer Science:Cyber-security:Cybersecurity:Cybersecurity Tools:EDR:Encryption:Endpoint Security:Firewalls:Troubleshooting
Network Security Engineer (R&S_ZTNA_PaloAlto_LoadBalancer_CloudSecurity),3720754117,Maltem Asia-Pacific,"Singapore, Singapore (On-site)",67,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,"Maltem Singapore is seeking a Network Security Engineer for our Luxury Fashion Client based in Singapore.

Summary : We are looking for an experienced Network Security Engineer with a comprehensive understanding of network security technologies. The ideal candidate will possess strong background in Routing and Switching (R&S), F5 load balancing, Zero Trust Network Access (ZTNA), Palo Alto firewall technology, wireless security, and network segmentation.You will play a crucial role in ensuring the security, availability, and performance of our network infrastructure while implementing advanced security measures to protect our Client's organization from evolving threats.

Responsibilities:
Palo Alto Firewall : Configure and manage Palo Alto firewalls to enforce security policies, control traffic, and detect/respond to security threats effectively.
F5 Load Balancing: Administer F5 Load Balancers to optimize application traffic, distribute workloads efficiently, and enhance the reliability of critical services.
Zero Trust Network Access (ZTNA) with Zscaler : Implement and manage ZTNA solutions (e.g., ZIA, ZCC, ZPA) to enable secure and controlled access to network resources for both on-site and remote users.
Wireless Security : Oversee the security of our wireless networks, including authentication, encryption, and intrusion prevention measures.
Network Segmentation : Develop and implement network segmentation strategies to isolate and protect critical assets, reducing the attack surface and enhancing security

Requirements :
Bachelor's degree in Computer Science, Information Technology, or a related field (or equivalent work experience)Proven experience as a Network Security Engineer with expertise in R&S, F5 Load Balancing, ZTNA by Zscaler, Palo Alto firewall technology, wireless security, and network segmentation.
Strong background in Palo Alto Firewall |Administration.
Proficiency in R&S protocol.
Knowledge of F5 Load Balancer Administration.
Familiarity with security best practices, protocols, and encryption techniques.
Preferred Qualifications:
5-10 Years relevant Experience.
Relevant industry certifications (CCNP, F5 Certified Administrator, Palo Alto Networks Certified Network Security Engineer).
Experience with Cloud Security solutions (Aliyun, Azure, GCP).
Knowledge of Scripting and Automation for security tasks.
Strong Project Management skills.",19-Sep-2023,Cloud Security:Firewalls:Load Balancing:Network Security:Packet Switching:Palo Alto Networks:Project Management:Wireless Networking:Wireless Security:Zscaler Zero Trust Exchange
Cyber Security Engineer - DSC/CY/11478,3717696307,ST Engineering,"Singapore, Singapore (On-site)",11,Entry level,Full-time,Engineering:Information Technology,Industrial Machinery Manufacturing,"Job description:

Job ResponsibilitiesSupports the design, build, implement and maintenance of information systemsResponsible for the successful delivery of the integrated systems to the stakeholdersConduct research to gain in-depth understanding of the operating system architecture (kernel and subsystems)Debug and resolve technical issues with vendors/developers to ensure application/system availability and reliabilityDocument write-up, including design documents, operator & maintenance manual, training manual, test cases. Responsible for installation, configuration, testing and commissioning of Systems, including Operating Systems, Applications Software and System Management Tools for projectsKeep abreast of latest technologies and products in relation to Information Technology, Information Security, and Information ManagementWorking with stakeholders to identify business needs and develop new solution for our customers Job RequirementsDegree or Diploma in Computer Science, Computing Engineering, ICT or any related disciplineAt least 2 years of experience in the related areasGood knowledge in networking, IT, information security, information managementExperienced in Python, C#, C++Ability to write scripts including Shell Script, Python will be advantageousSystems installation and implementation, especially involving both Windows and UNIX based Operating SystemsGood interpersonal and communication skills for correspondence and discussion with customers technical counterpartReliable, flexible, and adaptable to situations with good aptitude in problem isolation and solving skills during project implementationSelf-motivated with a positive “can-do” attitude, passionate on problem solving and willingness in picking up new skillsetsBroad exposure to a variety of other technologies (e.g., Server virtualization, database, network) with a firm understanding of the interdependencies between those technologiesA good team playerWorking location is in Jurong EastSingaporeans Only",20-Sep-2023,Design Documents:Integrated Systems:Project Implementation:Python (Programming Language):Shell Scripting:System Architecture:Test Cases:Vulnerability Assessment:Vulnerability Management
