Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
QA Engineer - Fresh Grad,3693534889,HoYoverse,Singapore (Hybrid),205,Entry level,Full-time,Engineering:Information Technology,Computer Games:Internet Publishing,"Who Are We?
At HoYoverse, we are committed to creating immersive virtual world experiences for players around the world. In addition to game products such as Genshin Impact, Honkai Impact 3rd, Tears of Themis, and Honkai: Star Rail, HoYoverse also launched the dynamic desktop software N0va Desktop, the community product HoYoLAB, and created a variety of products such as animations, comics, music, novels, and merchandise around our original creative concept.
Adhering to our mission of Tech Otakus Save the World, we have always been committed to technology research and development, exploring cutting-edge technologies, and have accumulated leading technical capabilities in cartoon rendering, artificial intelligence, cloud gaming technology, and other fields.
HoYoverse is actively engaged in globalization, with offices in Singapore, Montreal, Los Angeles, Tokyo, Seoul, and other areas.
When you apply to a position with HoYoverse, we will process your personal data. To learn more about how we process your data, we encourage you to review our comprehensive Global Applicant and Candidate Privacy Policy. This policy provides detailed insights into how your information is collected, used, and protected throughout the application process.

What You Will Do:
Be responsible for SDK account and payment system-related quality assurance work, including business requirements, configuration changes and version releases;Understand requirements and technical logics, design test cases and execute tests in various phases;Investigate and follow up issues effectively;Utilise multiple testing approaches and tools to complete tasks, complete tasks with high quality and efficiency.
What We Are Looking For:
Bachelor's degree or above, passionate with computer and game;Familiar with at least one development language (such as Python, Golang, Java), able to write some simple testing tools;Proficient in database theory such as MySQL, operating system knowledge, network knowledge;Knowledge with software testing theory and skills(e.g. API testing, automated testing) is preferred;Be an active and strong team player, able to communicate well in and across teams.
We are an equal opportunity employer that believes diverse backgrounds are key to bringing our concepts to life. If you're looking to play a key role in creating the best immersive virtual world experience for our users, we invite you to join our team.",14-Sep-2023,Business Requirements:Go (Programming Language):Java:Logics:Operating Systems:Python (Programming Language):Quality Assurance:SDKs:Test Cases:Testing Tools
Infrastructure Security Operation - Fresh Grad,3693537663,HoYoverse,Singapore (Hybrid),69,Entry level,Full-time,Information Technology,Computer Games:Internet Publishing,"Who Are We?
At HoYoverse, we are committed to creating immersive virtual world experiences for players around the world. In addition to game products such as Genshin Impact, Honkai Impact 3rd, Tears of Themis, and Honkai: Star Rail, HoYoverse also launched the dynamic desktop software N0va Desktop, the community product HoYoLAB, and created a variety of products such as animations, comics, music, novels, and merchandise around our original creative concept.
Adhering to our mission of Tech Otakus Save the World, we have always been committed to technology research and development, exploring cutting-edge technologies, and have accumulated leading technical capabilities in cartoon rendering, artificial intelligence, cloud gaming technology, and other fields.
HoYoverse is actively engaged in globalization, with offices in Singapore, Montreal, Los Angeles, Tokyo, Seoul, and other areas.
When you apply to a position with HoYoverse, we will process your personal data. To learn more about how we process your data, we encourage you to review our comprehensive Global Applicant and Candidate Privacy Policy. This policy provides detailed insights into how your information is collected, used, and protected throughout the application process.

What You Will Do:
Improve existing security monitoring, intrusion detection capabilities.Conduct incident response for security incidents, including forensic investigation and mitigation.
What We Are Looking For:
Understanding of the principles and nature of common vulnerabilities, with strong analytical and adversarial thinking skills.Experience in independently discovering general vulnerabilities in web applications/frameworks or systems.Participation in forensic investigations of intrusion/0-day emergency response incidents.Familiarity with security strategies in the fields of web applications, network protocols, and operating system.Knowledge of the principles and strategies of industry-standard security defense capabilities such as HIDS, WAF, and RASP.Proficiency in common programming languages such as Java, C, Python, or Go, with the ability to quickly develop simple tools.
We are an equal opportunity employer that believes diverse backgrounds are key to bringing our concepts to life. If you're looking to play a key role in creating the best immersive virtual world experience for our users, we invite you to join our team.",14-Sep-2023,Communication Protocols:Forensic Analysis:IPS:Incident Response:Programming:Python (Programming Language):Security Monitoring:Thinking Skills:Web Application Firewalls:Web Applications
"Analyst, Cybersecurity",3711623227,Mizuho,"Singapore, Singapore (Hybrid)",51,Entry level,Full-time,Information Technology,Financial Services,"Your Key Roles & Responsibilities Include
Supporting team lead for Leading and managing the functions in Cyber Security ManagementIdentifying and analyze potential cyber security risks and vulnerabilities in systems, applications, and technology infrastructureDevelop and enforce security policies, standards, and procedures to ensure compliance with industry standards and regulationsConduct regular security assessments and audits to identify vulnerabilities and weaknessOperate and maintain SOC and CSIRT for Incident response and management Manage and help to manage the project related Cyber Security protection and monitoring as project manager Maintain the system related to Cyber Security protection and monitoring, such as EDR, EDP, IPS, Cyberark, and SplunkConduct and plan for security awareness and trainingCreate and maintain documentation related to cyber securityComplying regulations, compliances and internal/external auditSupporting team lead to lead incident response efforts in the event of a security breach or system compromiseProceed cross functional support across functions in SGAD, such as business planning team, strategic planning team, HR, Audit function, financial planning team and compliance teamCommunicate with regional IT team and HO global IT team for any Cyber Security related mattersCommunicate with Compliance team for regulations and compliances mattersSupport for regional IT team and HO global IT team for any System Risk related matters
Requirements
A Bachelor’s Degree from Singapore local universitiesAt least 3 years of experience in technology, experience of banking environment is advantage.Certification in CISSP / CISA is preferredKnowledge and experience in cybersecurity tools are preferredPrior experience in Cyber Security Operations are preferredExpertise of analysis of security risks, creation of security posture framework and planning of cyber security training will be an advantage.Good risks instinct and the ability to acquire consensus among stakeholders.Business-level proficiency in both the English languages as you are required to communicate, read and understand as well as respond and present to stakeholder and leaders",12-Sep-2023,Incident Response
SOC Analyst,3718280066,Fujitsu,"Singapore, Singapore (Hybrid)",184,Associate,Full-time,Information Technology,IT Services and IT Consulting,"The incumbent will be required to support the 24×7 IT Security Operations Centre (SOC) to drive proactive identification of threats for our customers and provide rapid responses using security tools.
Key Responsibilities Fine-tune and triage of alerts generated from SIEM and other related tools maintenanceManage security incidents and reporting on a timely basisAnalyse and validate security threats and recommend appropriate countermeasures to minimise the associated risksAnalyse threat intelligence feeds and stay abreast of cyber security related risks that may affects customersMitigate, contain, hunt for threat and active defense for IT and OT environmentsImplement automation and orchestration using available toolsAssist with the integration of managed perimeter, EDR, cloud and/or identity security toolsWork with other teams to evaluate, implement and enhance security for infra, hybrid or cloud projects
Job RequirementsDiploma or Bachelor degree in Computer Science or related fieldExperience working in a SOC environment with a good grasp of the processesHands on experience in LogRhythm or Microsoft SentinelExperience implementing log collections architectures and/or parsersExposure to a wide range of infrastructure, network and cloud implementationsIndustry certifications such as CISM, CISA, CISSP, SANS, etc.",20-Sep-2023,CISA:Certified Information Security Manager (CISM):Computer Science:Cyber Threat Intelligence (CTI):Cybersecurity Tools:EDR:IT Security Operations:Information Security:LogRhythm:Security Operations
"Assistant Vice President, Security Engineer - Infrastructure Security Engineering",3528258524,UOB,"Singapore, Singapore (Hybrid)",85,,Full-time,Information Technology:Consulting:Engineering,Banking:Financial Services,"About UOB

United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America. In Asia, we operate through our head office in Singapore and banking subsidiaries in China, Indonesia, Malaysia and Thailand, as well as branches and offices. Our history spans more than 80 years. Over this time, we have been guided by our values – Honorable, Enterprising, United and Committed. This means we always strive to do what is right, build for the future, work as one team and pursue long-term success. It is how we work, consistently, be it towards the company, our colleagues or our customers.

About The Department

Job Responsibilities

Job Requirements

Be a part of UOB Family

UOB is an equal opportunity employer. UOB does not discriminate on the basis of a candidate's age, race, gender, color, religion, sexual orientation, physical or mental disability, or other non-merit factors. All employment decisions at UOB are based on business needs, job requirements and qualifications. If you require any assistance or accommodations to be made for the recruitment process, please inform us when you submit your online application.

Apply now and make a difference.

Competencies
 Strategise Engage Execute Develop Skills Experience",03-Sep-2023,Business Requirements:Cyber-security:Engineering:Infrastructure Security:Security Engineering
Associate Security Analyst,3693673283,Singtel,"Singapore, Singapore (On-site)",113,Entry level,Full-time,Information Technology,Telecommunications,"At Singtel, our mission is to Empower Every Generation. We are dedicated to fostering an equitable and forward-thinking work environment where our employees experience a strong sense of Belonging, to make meaningful Impact and Grow both personally and professionally. By joining Singtel, you will be part of a caring, inclusive and diverse workforce that creates positive impact and a sustainable future for all.

 Be a Part of Something BIG! 

In Group IT, we create great technology that can change the future, and we're looking for people to be part of our digital and 5G journey. If you like to work in a dynamic, leading communications technology group to deliver innovations and excellence across the region, come join our digital, software engineering, data and cyber security teams!

Apply now , and ignite our digital future together.

 Make an Impact by   24 x 7 triage, short-turn analysis of real-time security alerts & generate tickets, or escalation to L2 Security Analysts that are not in the Automation Runbook.  24 x 7 escalation to resolver upon receiving automated generated incident tickets on the health of SOCaS infrastructure, IT/OT managed security devices, or from the website defacement restorer activation alert.  24 x 7 manage problems till closure which include: Ensure that Service Level Agreements are met.  Liaising with customers with regards to information security incidents  Provision and performance of remedial actions to enhance customers' network security posture 
Skills For Success
 0 -1yrs of working experience in IT Infrastructure Operation and/or Support.  Willing to work with 24/7 shift pattern that includes weekend work.  Sound fundamental knowledge on Internet technologies, such as TCP/IP, HTTP, SSL, DNS, OWASP Top10 and web servers (e.g. Apache, IIS, Nginx, etc.).  Understanding of firewalls, endpoint detection and response (EDR), IDS/IPS, WAF, etc.  Bachelor’s degree / Polytechnic Diploma in Computer Science, Information Technology or Information System.  Experience in scripting (e.g. shell scripting, Macro, PHP, Perl, Java, etc.) and/or Regular Expression.  Experience with TCP/IP packet analysis / network debugging with tcp dump or similar.  Experience with web security concepts and technologies such as web application firewall, proxy.  Experience general security technologies, processes, and concepts.  Industry recognized security certifications (GCIA/GCIH, CISSP, CISA, CEH, etc.).  Experience writing/decoding exploit, vulnerability, and attack detection signatures.  Experience working with a SOC team is an advantage. 

 Rewards that Go Beyond 
 Hybrid work arrangements  Full suite of health and wellness benefits  Ongoing training and development programs  Internal mobility opportunities 

 Your Career Growth Starts Here. Apply Now! 

 We are committed to a safe and healthy environment for our employees & customers and will require all prospective employees to be fully vaccinated.",04-Sep-2023,Debugging:Firewalls:Internet Protocol Suite (TCP/IP):Internet Security:Network Security:Proxy Server:Service-Level Agreements (SLA):Sniffer:Vulnerability:Web Application Firewalls
"Technical Cyber Consultant, Mid",3694888308,Booz Allen Hamilton,"Singapore, Singapore (Remote)",43,,Full-time,Information Technology,IT Services and IT Consulting,"Job Number: R0177393
Technical Cyber Consultant, Mid
Key Role:
Work with national-level organizations in the Asia Pacific region to build and deliver highly technical emerging technologies cybersecurity expertise to meet their mission and goals. Identify major risks facing clients and generate hypotheses against those issues. Execute as a technical and engineering expert in AI and cybersecurity on large-scale organization transformations and redesigns focused on achieving improved cybersecurity maturity. Research and assess industry sectors and deliver insights and best practices to address clients’ critical mission needs. Help to drive technical expertise development on a regional basis.
Basic Qualifications:
Experience working on emerging technologies and disciplines, including cyber AI and cybersecurityExperience working on various technology stacks from applications to infrastructure, transcending both IT and OT environmentsExperience building and leading emerging expertise and technical teams Experience with both offensive and defensive cybersecurity engineering and deliveryExperience formulating technical capability development strategies, including products or servicesExperience with technical writingBachelor’s degree and 2+ years of experience with cybersecurityOSCP, OSCE, and OSWE Certification
Additional Qualifications:
Experience building capabilities of new and emerging expertise from the ground upExperience with startup or entrepreneurship in cybersecurityKnowledge of Asia Pacific regional affairs for cyber, national security, or defensePossession of excellent verbal and written communication skills
EEO Commitment
We’re an equal employment opportunity/affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law.",06-Sep-2023,Cybersecurity
Cyber Security Software Engineer (Windows),3455843827,Centre for Strategic Infocomm Technologies (CSIT),"Singapore, Singapore (On-site)",129,Entry level,Full-time,Engineering:Information Technology,IT Services and IT Consulting,"Job Scope
Develop, test and maintain codebases on WindowsPerform reverse engineering and application developmentDocument deliverables for knowledge management
Requirements
Degree in Computer Science, Infocomm Security, Computer Security, Computer/Electrical Engineering, Information Technology or equivalentStrong interest and passion for the field of Infocomm SecurityStrong background in programmingStrong background in C/C++ is an added advantage Senior and entry-level positions availableApplicants must be Singapore Citizens
As CSIT is an agency under the Ministry of Defence (Singapore), only Singapore Citizens will be considered.",14-Sep-2023,Cybersecurity:Reverse Engineering
Security Engineer (Corporate IT),3621504658,Sea,"Singapore, Singapore (On-site)",152,Entry level,Full-time,Information Technology,"Technology, Information and Internet","Job Description:
Research, design, test, recommend, deploy, and maintain security solutions, ensuring tools and associated processes are continuously optimized for effectiveness.Monitor security alerts, triage, investigate, mitigate, escalate, and document security issues.Develop advanced detection use cases, alerts, metrics, dashboards, reports, tools, automations, documentations, and related work around the incumbent security solutions.Participate as a point of contact on standby/on-call roster for critical security escalations.
Requirements:
Bachelor’s degree in Information Security, Computer Science or related technical discipline, or equivalent professional experience related to cybersecurity.At least 4 years of professional experience in computer/network defense or related cybersecurity roles. Experience in Security Operations or Incident Response is a plus.Hands-on experience with intrusion analysis, email analysis, malware analysis, incident response, or security engineering.Strong knowledge of common operating systems - Windows, Linux and/or macOS.Good knowledge of common networking/web technologies - TCP/IP, HTTP, SMTP, etc.Good knowledge of common security principles and techniques.Good understanding of Security Operations or Incident Response processes is a plus.Hands-on experience with relevant security tools a plus - Identity Access Management, Endpoint Detection and Response, Vulnerability Management, Threat Intelligence, or Messaging/Email Security.Strong interpersonal, leadership, and problem-solving skills, with ability to play both leading and supporting roles.Excellent communication skills in English - spoken and written. Report-writing is essential, and presentation skill is a plus.Initiative, resourceful, enthusiastic, and eager to learn in a fluid and fast-paced environment.Relevant security-related certifications a plus - CISSP, GSEC, CEH, CySA+, or equivalent.",04-Sep-2023,Cyber-security:Cybersecurity:Defense:Document Security:IPS:Incident Response:Malware Analysis:Network Defense:Security Engineering:Vulnerability Assessment
Product Security Test Engineer - (DSC/JN/11681),3648071706,ST Engineering,"Singapore, Singapore (On-site)",119,Mid-Senior level,Full-time,Information Technology:Engineering,Computer and Network Security:Software Development:Computer Hardware Manufacturing,"ST Engineering is a global technology, defence and engineering group with offices across Asia, Europe, the Middle East and the U.S., serving customers in more than 100 countries. The Group uses technology and innovation to solve real-world problems and improve lives through its diverse portfolio of businesses across the aerospace, smart city, defence and public security segments.
Cyber business area An industry leader in cybersecurity with over two decades of experience, we deliver a holistic suite of trusted cybersecurity solutions to empower cyber resilience for government and ministries, critical infrastructures, and commercial enterprises. Backed by our indigenous capabilities and deep domain expertise, we offer robust cyber-secure products and services in cryptography, cybersecurity engineering, digital authentication, SCADA protection, audit and compliance. We specialise in the design and build of security operations centres for cybersecurity professionals and provide managed security services to strengthen the cybersecurity posture of our government and enterprise customers. Committed to building up competencies of cybersecurity professionals to support the growing demand, our Cybersecurity Academy has certified and trained more than 2000 cybersecurity professionals in more than 150 organisations. We continue to innovate through our Research Lab, Strategic Technology Centre, and Engineering Centres and develop future-ready cybersecurity solutions that position us at the forefront of the dynamic digital economy.
Find out more: https://www.stengg.com/cybersecurity
Product Security Test Engineer - (DSC/JN/11681)
The Product Security test engineer’s role involves testing Cybersecurity products that are being developed using existing testing tools or creating their own automated scripts to demonstrate that the products they assess operate properly and are ready for production or distribution. He/she will also run certain security tests to ensure the developed products do not introduce severe weaknesses or vulnerabilities. They will run tests to gather relevant information about how the product performs and use these test data to determine if there are issues that need to be addressed prior to end-user access. They will collaborate with product development team to discuss test results and develop solutions to the issues identified.
Job Description:Responsible for product system integration and testing, and production support of Cybersecurity products including security testsMeeting with the software/product designers to determine quality assurance parameters.Design both QA and security test procedures.Overseeing the drafting of testing documents.Implementing testing procedures and overseeing both QA and security test process.Troubleshooting quality issues and modifying test procedures.Conducting analysis checks on product specifications.Reviewing Quality Assurance reports.Ensuring the successful deployment of products into the market.Responding to requests from the design team and management.
RequirementsDegree in Electronics Engineering, Computer Engineering, Product Management or related disciplinesExperience in software scripting on Windows and Linux systemsKnowledge in network is an added advantageKnowledge in information security and standards is an added advantagePrior experiences as a QA/Testing engineer. He/she must be able to automate testing, for example, through, Selenium scriptingKnowledge and/or prior experiences performing security tests that include SAST, open source scanning and product vulnerability assessmentHigh-level analytical skills and Critical ThinkerTeam player as well as advanced written and verbal communication skillsDetail orientedFast learner with ability to pick up product knowledge: Understand, articulate and position our Cybersecurity Products/Solutions portfolio for specific business verticals.Confident personality to deliver live presentations in online and onsite events
 Work Location: near Jurong East MRT",19-Sep-2023,C++:Linux:Linux System Administration:QA Engineering:Quality Assurance:Quality Assurance Testing:Security Testing:Selenium Testing:Testing:Testing Tools
Data Center Technician II,3725828750,Visa,"Singapore, Singapore",7,Mid-Senior level,Full-time,Other,IT Services and IT Consulting,"Company Description
Visa is a world leader in digital payments, facilitating more than 215 billion payments transactions between consumers, merchants, financial institutions and government entities across more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable and secure payments network, enabling individuals, businesses and economies to thrive.
When you join Visa, you join a culture of purpose and belonging – where your growth is priority, your identity is embraced, and the work you do matters. We believe that economies that include everyone everywhere, uplift everyone everywhere. Your work will have a direct impact on billions of people around the world – helping unlock financial access to enable the future of money movement.
Join Visa: A Network Working for Everyone.
Job Description
Purpose:
The Systems Analyst will support the Operations group in monitoring systems & applications, troubleshooting software and solutions, as well as assuring the operations environment is up and running.
Essential Functions: 
Monitor & Respond to System Alerts
Troubleshoot and resolve Support Tickets as prioritized by the Platform Captains
Perform service restarts on servers
Analyze system logs for troubleshooting and identifying system improvements
Provide internal, cross-functional communication with Cardinal Customer Service(s) and production engineering to provide updates
Escalate issues internally as needed
Open & manage support tickets with third party vendors
Assist in setting up deployment and automation
Execute automated tests
Additional Responsibilities:
Other daily operations tasks as assigned
Competencies:
Motivated, self-starter, willing to learn new technologies & processes
Basic Knowledge of Windows Servers
Punctual & Dependable
Takes the initiative to research and learn on their own
Demonstrates attention to detail, listens and requests clarification
Puts success of team above own interests
Displays passion and optimism, inspires respect and trust
Supports organization's goals and values
Passion for Excellence
This is a hybrid position. Hybrid employees can alternate time between both remote and office. Employees in hybrid roles are expected to work from the office 2-3 set days a week (determined by leadership/site), with a general guidepost of being in the office 50% or more of the time based on business needs.
Qualifications
Basic Qualifications
2+ years of relevant work experience and a Bachelors degree, OR 5+ years of relevant work experience
Preferred Qualifications
3 or more years of work experience with a Bachelor’s Degree or more than 2 years of work experience with an Advanced Degree (e.g. Masters, MBA, JD, MD)
Experience in Windows Server Administration
Experience in Linux Administration
Experience in PowerShell
Knowledge of command prompt tools (Ping, Telnet, NSLookup, Netstat, etc.)
Experience developing software with either C# and/or JAVA
Ability to multi-task.
Ability to thrive in a fast-paced environment and maintain accuracy & attention to detail.
Ability to learn Cardinal Platforms quickly
Please Note: Due to the COVID-19 pandemic and the evolving visa/travel restrictions in place, we are currently only able to extend offers to candidates with the right to work in Singapore. We are keeping the situation under close review and will adjust accordingly should the restrictive measures be lifted.
Additional Information
Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.",22-Sep-2023,Windows Server
Cyber Threat Intelligence Analyst,3714318191,Gravitas Recruitment Group (Global) Ltd,"Singapore, Singapore (On-site)",65,Associate,Full-time,Information Technology,Construction:Investment Management:Leasing Non-residential Real Estate,"An exciting Cyber Threat Intelligence Analyst opportunity has recently opened at an asset operator organisation. This is a fantastic opportunity for seasoned technology risk professionals who are looking to make their mark and embraces new challenges to strengthen their capabilities and grow within a reputable company within the region.The role will be on a permanent basis with the client and based in Singapore.
Roles & Responsibilities· Analyse/Generate CTI information/reports and update stakeholders for strategic and tactical purposes· Perform OSINT Gathering/Collection· Advise on use case development, Breach & Attack Simulation and patching· Assist investigation of Security Operations team with Threat Intel
Desired Skills and ExperienceOSINT Gathering, Threat Hunting, Investigation, Cybersecurity, Python Scripting, Automation, Security Operations, Cyber Threat Intelligence If this sounds like an opportunity that you would like to explore, do send your CV over to d.tan@gravitasgroup.com.",15-Sep-2023,Cyber Threat Hunting (CTH):Cyber Threat Intelligence (CTI):Cybersecurity:Intelligence Analysis:Python (Programming Language):Scripting:Security Information and Event Management (SIEM):Security Operations
IT Security Engineer II,3680166694,Thales,"Singapore, Singapore (Hybrid)",50,,Full-time,Information Technology,Aviation and Aerospace Component Manufacturing:Defense and Space Manufacturing,"Location: Singapore, Singapore

Thales people architect identity management and data protection solutions at the heart of digital security. Business and governments rely on us to bring trust to the billons of digital interactions they have with people. Our technologies and services help banks exchange funds, people cross borders, energy become smarter and much more. More than 30,000 organizations already rely on us to verify the identities of people and things, grant access to digital services, analyze vast quantities of information and encrypt data to make the connected world more secure.

Thales established its presence in Singapore in 1973 to support the expansion of aerospace-related activities in the Asia-Pacific region. Throughout the last four decades, the company grew from strength to strength and is today involved in the primary businesses of Aerospace (including Air Traffic Management), Defence & Security, Ground Transportation and Digital Identity & Security. Thales today employs over 2,100 people in Singapore across all its business areas.

Job Description: 

The job holder is to be responsible for the implementation of logical security policies and practices in Thales DIS Manufacturing Competence Centre and assist the Site Security Manager in ensuring that the security systems are in full operation at all times, and that the site is complying with the accreditation requirements.

As a support to the Security team, you are in charge and accountable for:

IT Governance & Compliance:
To achieve accreditation and then ensure ongoing compliance by the company with the security regulatory requirements in respect of Card Production as required by relevant organizations (PCI-CP, Visa, MasterCard, Amex, JCB, Diners Club, CUP, ISO 27001 etc)Acting in accordance with the Corporate Security Management System and Policy to manage all aspects of personnel, physical, production and logical security at site;To develop, publish, implement and maintain local security procedures supporting business line, with relevant business functionsTo monitor and conduct internal checks of all security activities in the site and advice the management team on all matters concerning security, with strong focus in IT security.To direct and investigate all matters where actions of staff or others could or have caused a breach of security and advise on procedures to be implemented to prevent re-occurrence;Point of contact for all relevant security matters from customer, such as customer site inspection, customer audits;To follow up on audit findings, and close them as per policyTo review internal/external vulnerability scan, penetration test, network access controls, firewall rules etc, and work with relevant stakeholders for closure

Operations:
To conduct Physical & Logical security awareness training to all staffs in the site to ensure appropriate level of security consciousness.To support security control rooms on IT architecture as well as configurationsTo support all KMS activities with relevant stakeholdersTo support and investigate any security incident on site and business linesTo support IT projects or new initiatives for MCCTo follow up on safety issue as and when required.

Other Duties As And When Required.
You shall at all times during the employment with the company, respect and comply with the Thales security requirements during the performance of his/her duties.You have the responsibility to understand and apply all rules concerning Health, Security and Environment (HSE) that are applicable to the position including use of products, handling and posture, operation instructions and personal protection equipment.

Requirement:

To be successful in your role, you will have demonstrated and/or acquired the following knowledge and experience:

Degree in IT related field or equivalent, or Security related field

IT security knowledge is an advantage, CISSP, CISA, CISM
At least 3 years of experience of IT Security or Audit experience in established firm preferred, with investigative experience and an ability to prepare and present comprehensive written report and documents.Able to handle audits both internal and externalHigh interpersonal skills, which will permit successful management of all aspects of security, together with a developing ability.Good Team PlayerFast LearnerMeticulous to detailsDemonstrates great maturity and holds a very high degree of integrity, confidentiality and discretion;Ability to liaise and communicate with stakeholders across different levelsIndependent, approachable and analytical;Able to take up highlypressurizing environment.

At Thales we provide CAREERS and not only jobs. With Thales employing 80,000 employees in 68 countries our mobility policy enables thousands of employees each year to develop their careers at home and abroad, in their existing areas of expertise or by branching out into new fields. Together we believe that embracing flexibility is a smarter way of working. Great journeys start here, apply now!",15-Sep-2023,Cybersecurity:Information Security Management:Information Technology:Interpersonal Skills:Logical Security:Security Awareness:Security Management:Site Inspections:Vulnerability Assessment:Vulnerability Management
Backend Software Engineer (Authorization) - Security Engineering,3537413395,ByteDance,Singapore,60,Mid-Senior level,Full-time,Research:Information Technology:Engineering,"Technology, Information and Internet","Responsibilities
About ByteDance
Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, including TikTok, Helo, and Resso, as well as platforms specific to the China market, including Toutiao, Douyin, and Xigua, ByteDance has made it easier and more fun for people to connect with, consume, and create content.
Why Join Us
At ByteDance, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for millions of users across all of our products. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at ByteDance.
About The Team
We are building the central and unified authorization service at ByteDance. The services we build and support include:
 Authorization Product, which provides the customer-facing interface that's used by all ByteDance employees daily. Authorization Backend, which provides the unified and central authorization capability at ByteDance
We have a unique opportunity to drive Least Privilege Access Control on ByteDance Infrastructure and make it the most secure cloud in the industry. Experience with security is a plus, but not required for our positions, and we welcome any engineer with a security mindset and passionate about building secure and scalable infrastructure to talk to us!
We Have Four Major Initiatives In Our Team
 Build the most secure, reliable and scalable infrastructure that enables high-quality service. Enforce fine-grained access control to secure all ByteDance resources and assets. Provide intuitive, efficient and transparent access experience to our users. Govern permissions with automation and tools that enforce the least-privileged access control.
Responsibilities
 Serve as a technical expert for requirements, design and implementation of access management systems and tools across ByteDance's suite of products. Design, develop, onboard, and support the AuthZ service with all the company services, including but not limited to compute, storage, DB, ML/AI systems. Partner with Product, Operation team, Security/Legal/Compliance and other ByteDance Engineering teams to identify and address access related security issues. Play a critical role in influencing cross functional partners and roadmaps to continuously tighten the security posture of overall ByteDance Infrastructure.
Qualifications
Minimal Qualifications:
 Bachelor's degree in Computer Science, Computer Engineering, Electrical Engineering, or other relevant majors. Strong experience as a developer with one or more general-purpose programming languages such as Go, Rust, Python, C/C++, or Java.
Preferred Qualifications
 3~5+ years of industry experience in Computer Science, Computer Engineering, Electrical Engineering, or other relevant majors. Experienced in the design and implementation of large scale distributed systems Creative problem-solving skills and excellent troubleshooting and debugging skills Strong written/verbal communication and excellent teamwork skills
ByteDance is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At ByteDance, our mission is to inspire creativity and enrich life. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",12-Sep-2023,Creative Problem Solving:Debugging
Outsystems Engineer,3721170951,Helius Technologies,"Singapore, Singapore (On-site)",28,Mid-Senior level,Contract,Engineering:Information Technology,IT Services and IT Consulting,"Interested candidate please share your updated copy of resume at ashwani@helius-tech.com
· 5-10 years of experience in developing applications by using Microsoft technologies, C# and MS SQL database. Experience in Java, Node.js and JavaScript UI Frameworks would be an added advantage· 2+ years of experience developing web & mobile applications using Outsystems platform· Experience with Outsystems Integration, Component/Add-on’s development, timer jobs and process· Experience with Relational Databases (Advanced SQL desirable)· Experience in improving application performance and analyzing service center logs· Strong analytical skills and able to work under tight timelines and limited supervision· Innovative, proactive and a strong team player· Proactive, keen learner, and able to apply structured, analytical thinking in development and problem solving· Good exposure to Agile development methodology and DevSecOps practices· Degree in Computer Science, Computer Engineering or equivalentPrefer certified in Outsystems 11 Professional Web Developer or Higher",22-Sep-2023,.NET Framework:Analytical Skills:C#:Java:JavaScript:SQL
