Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
Security Policy Senior Analyst - GRC (Singapore),3682824250,TikTok,Singapore (On-site),45,,Full-time,Management:Other,Entertainment Providers,"Responsibilities

 TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. 

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.

The Global Security Organization provides industry-leading cybersecurity and business protection services to TikTok globally. Our organization employs four principles that guide our strategic and tactical operations. Firstly, we Champion Transparency & Trust by leading the charge in organizational transparency, prioritizing customer trust, and placing user needs first. Secondly, we aim to maintain Best in Class Global Security by proactively identifying and reducing risks while enabling innovative product development. We constantly work towards a sustainable world-class security capability. Thirdly, we strive to be a Business Catalyst & Enabler by embodying the DNA of technical innovation and ensuring our Global Security operations are fast and agile. Finally, we Drive Empowered & Risk-Informed Decision Making by providing our leaders with the necessary information to make agile decisions based on risk.

The Security Governance, Risk, and Compliance team is responsible for working closely with cross-functional partners to manage security risks to ensure we meet all industry cybersecurity compliance standards and government regulations through developing governing policies, implementing the security control framework, conducting security risk and control assessments, and staying up-to-date on global compliance initiatives.

The Governance, Risk, & Compliance (GRC) Policy Analyst is accountable for supporting ByteDance's global cybersecurity policy efforts on a range of cybersecurity issues, including technical cybersecurity policy development, operational requests for cybersecurity policy revision or creation, and the development of standards for emerging technologies. Additionally, the candidate will be responsible for managing changes to existing cybersecurity policies, providing written products for mixed audiences (up to senior management), as well as providing support during internal and external audits. You would be a great fit for this role if you are enthusiastic about:
1. Supporting an industry-leading cybersecurity policy program alongside a team of outstanding individuals 
2. Thriving in fast-paced environments and pivoting priorities while demonstrating the ability to quickly adapt in the face of constantly evolving cybersecurity challenges
3. Learning quickly and often with a strong appetite for acquiring new knowledge in the realm of cybersecurity and staying up-to-date on current emerging trends
4. Fostering collaboration and cross-functional partnerships to help spread awareness and drive the implementation of cybersecurity controls to mitigate challenging or unique risks
5. Providing candid and clear feedback on critical cybersecurity initiatives from policies to application designs and much more!

Responsibilities
As a Governance, Risk, & Compliance (GRC) Policy Analyst (Security Policy Team), you will be responsible for: 
- Supporting the development and implementation of the cybersecurity policy program to ensure alignment with industry best practices and regulatory requirements including ISO 27001, PCI-DSS, and SOC2 standards
- Leading and owning end-to-end policy projects/initiatives/assessments including all stakeholder management, deliverables, and status reporting
- Owning the development and maintenance of cybersecurity policy and assessing policy effectiveness against controls and ByteDance operations while leveraging leading GRC technologies
- Leading the implementation and testing of a comprehensive cybersecurity policy framework while developing innovative risk mitigation strategies with product and business teams
- Collaborating with cross-functional teams to identify policy, operational, and regulatory risks while evaluating the effectiveness of policies to report opportunities for improvement
- Staying up-to-date on current cybersecurity global legislation, threats, vulnerabilities, trends, and best practices to proactively evolve the cybersecurity policy program
- Communicating with technical and non-technical stakeholders and leaders on cybersecurity policy topics and program-specific reporting 

Qualifications

 Minimum Qualifications:
- Experience in supporting cybersecurity risk and controls management programs with in-depth knowledge and experience of cybersecurity frameworks including ISO 27001, PCI-DSS, SOC, NIST CSF and regulatory requirements
- Experience collaborating closely with security partners, including incident response, red teams, architects, and engineers to seamlessly incorporate cybersecurity controls and risk management processes into their day-to-day operations
- Team player and motivated self-starter who is resourceful and has the ability to work collaboratively with multiple stakeholders across different products, business lines, and regions
- Excellent written communication skills with the ability to document, communicate, and report on cybersecurity risks as well as the status of the implementation and effectiveness of cybersecurity controls with product and business leaders
- Excellent verbal communication skills with the ability to translate complex technical concepts into business language
- Strong project management skills with the ability to lead and execute security risk and control projects and initiatives on time with multiple stakeholders
- Be willing to travel to other offices, including international locations, as required to support business needs
- Professional proficiency (written and spoken) in English and Mandarin is required to communicate with external vendor and stakeholder, and translation for policies. 

Preferred Qualifications
- Experience in cybersecurity experience related to working on projects and teams related to risk and controls management, compliance, information security, or other related fields
- Familiarity with Governance, Risk, and Compliance (GRC) technologies such as RSA Archer or ServiceNow
- CISM, CISA, CISSP, CCSP, CASP, Security+, CRISC, CGEIT, GSEC, or other relevant certifications

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",14-Sep-2023,"Business Catalyst:CSF:Emerging Trends:Governance, Risk Management, and Compliance (GRC):ISO 27001:Knowledge Acquisition:Payment Card Industry Data Security Standard (PCI DSS):Payment Industry:Security Operations:Security Policy"
Threat Hunter/Analyst,3705343539,ExpressVPN,"Singapore, Singapore (Hybrid)",38,Associate,Full-time,Information Technology,Computer and Network Security,"If you're a cybersecurity professional who wants to safeguard the digital privacy and security of millions of people globally, we want you to join our Security Operations Center as a Threat Hunter.
Who you areYou’re a natural at solving problems, and you have experience working on teams that know how to deliver results. You aren’t afraid of change, and you ask the questions that need to be asked. A lack of clarity is something you can’t settle for, and you voice your concerns when the balance between effort and impact seems off.
As someone with a growth mindset, you’re naturally collaborative and always willing to hear ideas from your colleagues. Likewise, you're willing to share your own knowledge and mentor others.
What you’ll doReporting to the Security Operations Center (SOC) Manager, you’ll play a pivotal role in securing our products and services by proactively hunting for threats in our environment, growing our security capabilities, and swiftly responding to security incidents to minimize the harm done.You’ll collaborate closely with our engineering team, sharing your security guidance to shape the future of our products and position ExpressVPN as a champion of privacy and security.
What you’ll bring2+ years of hands-on experience in cybersecurity fields, especially threat hunting, threat modeling, and incident response, and a record of identifying and mitigating complex threatsProficiency in analyzing data to identify threats in our environment, like cloud (AWS, GCP, etc.), SaaS apps, OS (Linux, macOS, Windows), and network logs, as well as an eye for innovation and automationAn ability to develop advanced threat-hunting strategies, manage incident response efforts, and share strategic guidance in the development of secure products
How you’ll succeedYour success in this role will be measured by:The impact of your threat hunting, incident response, and security guidance in improving the security posture of our systems and productsYour contributions to building and securing our capabilities and processes, both within and beyond the Security TeamThe relationships you build and how you improve others around you through mentoring, constructive feedback, and effective collaboration
How we’ll support youAt ExpressVPN, we believe in empowering our team members to thrive. You'll find many opportunities to elevate your career and make a meaningful impact in cybersecurity, such as:Time to refine your technical skills, staying at the forefront of cybersecurity trends and technologies by working with industry experts across different specializations, and pioneering cutting-edge solutions to tackle evolving threatsChances to mentor and guide junior team members and contribute to their professional growth, and to be mentored by senior managers in turnOpportunities to manage projects and strategic initiatives as well as drive innovation to anticipate emerging threatsEncouragement to participate in Capture the Flag competitions with your cybersecurity colleagues—the ExpressVPN team recently placed 20th out of 982 teams in the HTB Business CTF 2023",05-Sep-2023,Network Security:Security Information and Event Management (SIEM):Security Operations Center
Threat Analyst (Assistant Manager),3729810983,Synapxe,"Singapore, Singapore (Hybrid)",10,Entry level,Full-time,Information Technology,IT Services and IT Consulting,"Position Overview
Position Summary
The Threat Analyst will play a critical role in defending Singapore’s public healthcare institutions from all cyber threats. The primary responsibility will be to assist the manager in ensuring smooth and effective conduct of threat hunting operations across the public healthcare to quickly detect, disrupt and eradicate hidden threats in the enterprise network and systems.
The new hire will play a critical role in defending Singapore’s public healthcare institutions from all cyber threats. His/her primary responsibility will be to assist the manager in ensuring smooth and effective conduct of threat hunting operations across the public healthcare to quickly detect, disrupt and eradicate hidden threats in the enterprise network and systems.
Looking forward to have someone who is passionate about cybersecurity and would like to work with a team of like-minded professionals.
Role & Responsibilities
 Perform threat hunting to detect, disrupt, and eradicate threats hiding in enterprise networks and systems Perform threat research to identify potential threats, including threat actors and their TTPs Design as well as build custom tools and procedures for threat hunting Assists in developing and tuning detection use cases Performs log analysis for detecting anomalies in various types of logs Contributes in documenting processes, building standard operating procedures
Requirements
 3 or more years of experience in Cybersecurity Operations, Healthtech Informatics or Medical devices and related ICT systems Familiar with security/monitoring tools (e.g. SIEM, WAF, NDR, etc) Good understanding of Cyber security operations and workflows Familiar with the Cyber Kill Chain, MITRE ATT&CK Framework, and NIST Cybersecurity Framework (CSF). Familiar with Medical Device technologies (e.g. PACS, etc) Familiar with Operational Technology (OT) Familiar with AI/ML Candidates with professional cybersecurity certifications would be considered favorably. Degree in Computer Science/Engineering, Information - Systems/Technology, Engineering or equivalent would be a bonus. Self-motivated with the ability to work independently and as a team member with minimal direction. Good interpersonal and stakeholder management skills. Good verbal and written communication skills.
Apply Now
If you are someone who is passionate about cybersecurity and would like to work with a team of like-minded professionals this is the role and team you should be part of
#2324
",29-Sep-2023,CSF:Communication:Cyber Threat Hunting (CTH):Cybersecurity:Defining Requirements:NIST:Performance Motivation:Security Operations:Stakeholder Management:Vulnerability Assessment
Cyber Security Analyst,3728791265,Swiss Re,"Singapore, Singapore (On-site)",27,,Full-time,Information Technology,Insurance,"About The Role
Are you a seasoned security analyst or engineer and are interested in building something from the ground up? Do you want to broaden into detection content creation, hunting, or threat intel? We want to talk to you! We are looking for a Cyber Security Incident Responder within the Monitoring & Response team with a focus on deep dive analysis and ownership of major incidents and crafting detection content. You will prioritize and triage events, tune detection content and playbooks, perform incident response, , as well as owning and managing major security incidents. You will be actively collaborating with customers throughout the organization to understand their environment and applications thus helping with in-depth analysis and documentation of incidents. We encourage you to build on your experiences and grow more technical through research, public engagements, or become a leader if you so choose.
About The Team
The Swiss Re Cyber Defense Monitoring & Response team's mission is to monitor, detect, disrupt, remediate, and strengthen the cyber security stance of the IT environment and the organization as a whole. We protect our employees and customers and are committed to doing so while delivering exceptional customer service. We are a new team that is being purpose built from its inception to lead, own, and inspire change while maturing the cyber security posture of Swiss Re.
About You
A minimum of 5 years of experience working in cyber security as an analyst or incident responder, preferably in a SOC or CSIRTIn depth understanding of the current threat landscape, offensive tooling, and OWASP and MITRE ATT&CK techniquesExperience or development in Python, PowerShell, R, or Kusto would be helpfulExperience in analyzing various events including but not limited to web traffic, underlying network protocols, malware, lateral movement TTP's, or Microsoft and Linux security eventsMonitoring and understanding of the current threat landscapeLogfile correlation and analysisExperience with developing hypothesis driven threat huntsSystem and Memory AnalysisMalware and exploit analysis or reverse engineeringChain of custody and forensic acquisitionsMajor Incident response or breach investigation management experienceMicrosoft Azure or Amazon AWS experience would be advantageousAn investigative mindset; must be curious with strong analytical skillsTechnical writing skills with the ability to present to a non-technical audienceExcellent writing skills with English being a must
About Swiss Re
Swiss Re is one of the world’s leading providers of reinsurance, insurance and other forms of insurance-based risk transfer, working to make the world more resilient. We anticipate and manage a wide variety of risks, from natural catastrophes and climate change to cybercrime. We cover both Property & Casualty and Life & Health. Combining experience with creative thinking and cutting-edge expertise, we create new opportunities and solutions for our clients. This is possible thanks to the collaboration of more than 14,000 employees across the world.
Our success depends on our ability to build an inclusive culture encouraging fresh perspectives and innovative thinking. We embrace a workplace where everyone has equal opportunities to thrive and develop professionally regardless of their age, gender, race, ethnicity, gender identity and/or expression, sexual orientation, physical or mental ability, skillset, thought or other characteristics. In our inclusive and flexible environment everyone can bring their authentic selves to work and their passion for sustainability.
Keywords
Reference Code: 126766",27-Sep-2023,Analytical Skills:English:Incident Response:Investigative Research:OWASP
(Cyber Security) Cyber Threat Intelligence Analyst,3718295768,Randstad Singapore,"Singapore, Singapore",25,Entry level,Full-time,Information Technology,IT Services and IT Consulting,"About the company Randstad is partnering with a diversified conglomerate with operations across the globe specializing in different business divisions. The company is known for its expertise in various industries and its commitment to sustainable business practices. They are looking for a Cyber Threat Intel Analyst to join the team. About the job You will be responsible for OSINT gathering and analyzing information for strategic and tactical purposes. You will correlate threat intel information with internal resources and determine how it affects the organization. You will perform threat hunting based on the Cyber Threat Intel information that you gathered or received. The ideal candidate is expected to operate under pressure, be a strong problem-solver, and always look for ways to improve processes for effectiveness and efficiency. About the manager/team As a member of the Cyber Defence team, you will report to the Team Lead and work alongside with 5 other excellent team members. This is a unique opportunity to gain valuable exposure to global threat investigations, and training will be provided to support your professional development. By working in this team, you will have the chance to learn from experienced professionals while contributing to the overall security of the organization.Skills and experience required Min 5 years of Cyber Security experience/foundation.Min 2 years of Cyber Threat Intel experience will be strongly preferred.Analyze Cyber Threat Intel information/reports and update respective stakeholders for strategic and tactical purposes. Understand our business and environment thoroughly to better correlate threat intel information. Perform OSINT gathering. Work with the Cyber Engineering team to automate defenses with threat intel information. Perform threat hunting based on relevant threat intel information. Provide advice to relevant teams on the priorities of use case development, Breach and Attack Simulation and patching. Assist investigation by providing relevant threat intel information when requested by the Cyber Defense team. To apply online please use the 'apply' function, alternatively you may contact denise.wang (@)randstad.com.sg for further discussion. LinkedIn (EA: 94C3609 l Registration Number: R1989322)",20-Sep-2023,Business Process Improvement:Cyber:Cyber Threat Intelligence (CTI):Cybersecurity
Global Technology Summer Analyst (Information Security / Cybersecurity) - 2024 - Singapore,3645831266,Bank of America,Singapore,187,Mid-Senior level,Full-time,Information Technology,Banking,"What we’re looking for:
Penultimate year Undergraduate/Master’s student with outstanding academic achievementMajor in Computer Engineering, Computer Science, Information Systems, Business Analytics, or a related areaStrong quantitative and analytical skillsEffective verbal and written communicationBeing comfortable with change and adjust to changing demands and requirementsStrong team player and client focusedDemonstrate energy and driveShow a keen interest and passion in CybersecurityGood understanding of security tools such as firewalls, anti-virus software, patch management systems will be an advantageUnderstanding of Regulatory landscape and Risk Management would be advantageous but not mandatory
Why Us?
Bank of America’s strategic vision is to deliver market-leading technology that drives our business forward and meets the needs of our clients. Our business-aligned technology teams develop and support the software platforms critical to that goal. These cover the full spectrum of our business including sales, trading and research applications, trade processing, risk management and portfolio management.
In order to maintain our competitive edge and deliver the best solutions to our global client base, we continually invest in cutting-edge technology. This includes the development of programs and applications that allow you to work with the latest technologies and some of the most highly regarded technologists in the industry. The global nature of our business offers you the opportunity to work and interact with colleagues from around the world, supporting an expanding product range and high level of global demand.
Global Information Security is primarily responsible for ensuring the confidentiality, integrity and availability of Bank of America’s client data, information systems and assets. The team designs cyber-security solutions to prevent unauthorized access and to detect cyber threats and incidents to Bank of America systems. Where other technical teams at the company are responsible for building and maintaining applications, this group is responsible for protecting them.
What you’ll do:
Key tasks and responsibilities may include, but are not limited to:
 Provide analytical, strategic, and technical skills to design, develop, implement, and use state-of-the-art technology cybersecurity solutions aimed at reducing risk Responsible for delivering innovative capabilities in team environment, as well as leveraging skills, background, and interests for a specific group within Global Information Security Respond to, research, measure, detect and mitigate security attacks that attempt to compromise at the network and application layers Work on problems of moderate scope where analysis of situation or data requires a review of identifiable factors
Program Overview
The Summer program is a 10-week program designed to provide Summer Analysts with a unique opportunity to gain an exposure to life at Bank of America and also make significant contributions to the team. The Summer program begins with an orientation and induction to the firm. Summer Analysts are given a true associate experience, as assignments mirror full-time responsibility and include goal-setting and a formal review process.
Access to the bank’s learning hub containing a variety of learning resources, ranging from banking fundamentals to communication skillsStructured and on-the-job trainingNetworking and social opportunitiesSpeaker series with senior management across all lines of businessCorporate Social Responsibility project/learningInvolvement in Diversity and Inclusion training/eventsConsideration for full-time employment upon graduation
Here at Bank of America, our focus is on providing our clients with innovative, safe, and secure solutions by leveraging the most advanced technology tools, coupled with the creativity of our technology teams.
About Us
At Bank of America, we are guided by a common purpose to help make financial lives better through the power of every connection. Responsible Growth is how we run our company and how we deliver for our clients, teammates, communities and shareholders every day.
One of the keys to driving Responsible Growth is being a great place to work for our teammates around the world. We’re devoted to being a diverse and inclusive workplace for everyone. We hire individuals with a broad range of backgrounds and experiences and invest heavily in our teammates and their families by offering competitive benefits to support their physical, emotional, and financial well-being.
Bank of America believes both in the importance of working together and offering flexibility to our employees. We use a multi-faceted approach for flexibility, depending on the various roles in our organization.
Working at Bank of America will give you a great career with opportunities to learn, grow and make an impact, along with the power to make a difference. Join us!
Connecting Asia Pacific to the World
Our Asia Pacific team is spread across 19 cities in 12 markets. We are focused on connecting Asia to the world and the world to Asia, using our global expertise to ensure success is shared between us, our clients and our communities. Our regional footprint covers 12 currencies, more than a dozen languages and five time zones, placing us firmly among the region’s leading financial services companies.",24-Sep-2023,Communication:Cyber-security:Cybersecurity:Defining Requirements
"Lead, Cyber Threat Intelligence",3719581898,OCBC,Singapore (On-site),8,,Full-time,Information Technology,Banking:Capital Markets:Financial Services,"Description
Provide thought leadership to the Bank on the area of cyber threat intelligence, increasing awareness across and managing key stakeholders. Serves as a primary point of contact for cyber threat intelligence within the Bank, primarily with the Technology Command Centre and Cyber Defence Teams. Oversee the Bank’s cyber threat intelligence gathering, operations, sharing and integration activities.  Lead the team to identify relevant threats and responsible threat actors, recognise and research on their technique, tactics, and procedures (TTPs), and provide actionable intelligence. Lead the team to research on relevant vulnerabilities, and potential threat scenarios affecting the Bank.  Leveraging cyber threat intelligence, help the Bank drive better design decisions and prioritisation of investments, particularly in the Bank’s Cyber Defence Roadmap (CDR). Prepare reports and presentations on specific cyber threat intelligence topics, for senior stakeholders and/or external regulators.  Responding to information and cyber security risk audits, assessments and compliance reviews related to cyber threat intelligence.Job Qualifications
 Bachelor’s Degree or higher in Computer Science, Information Security, Cyber Intelligence, or equivalent.Relevant product knowledge, particularly in the Cyber Defence and Threat Intelligence domains. 10+ years of experience in the relevant industry, e.g. Finance, Military, Defence, etc. with at least 5 years in a leadership role. Strong knowledge of information security best practices and standards (e.g. ISO 27001, NIST, CIS Controls). Excellent communication and interpersonal skills, particularly written with an ability to communicate with impact, and articulating complex information in a manner widely understood by varied audiences. Security certifications such as CISSP, CISM, or CRISC preferred. 
Primary Location
Singapore
Job
Information Technology
Organization
e2 Power Division
Schedule
Permanent
Full-time
Job Posting
20-Sep-2023, 9:35:53 PM",21-Sep-2023,Cyber:Cyber Threat Intelligence (CTI):Thought Leadership
Cyberthreat Analyst,3681666721,IMDA,Singapore (Hybrid),102,Entry level,Full-time,Business Development:Sales,Government Administration,"The Data Operations and Intel Division is part of IMDA’s Resilience and Cybersecurity Group. The division’s focus is on collection of data and building of data analytics capabilities to discover cyber threat trends and malicious cyber activities that could impact the cybersecurity posture of Singapore’s digital infrastructure.

You will be part of the Division’s data exploration and validation team to explore various methods of studying and validating cyberthreats. As part of the exploration work, you will also need to perform horizon scanning and supply intel to the data analytics team on notable malware and threat campaigns. In addition, you will also support the governance and partnership areas of work undertaken by the division.

Responsibilities:
Perform verification of cyberthreats from various intel sourcesDeploy and maintain honeypots and analyse data and malicious files collected through the honeypots.Procure and setup tools to optimise manual cyberthreat verifications.Study and analyse malware behaviours through sandboxing techniques.Perform horizon scanning to identify and report notable cyberthreats to the data analytics team.Assist in conducting risk assessments and compliance activities.Develop partnerships with internal and external stakeholders.

Requirements:
Degree in Computing / Computer Science / Computer Engineering, or a non-Computing Degree with relevant professional certifications and trainings in Cybersecurity.Knowledge of cybersecurity concepts and applications. Candidates with relevant cybersecurity certifications are preferred.At least 1 year of experience in data transformation, interpretation, and quantitative data analysis using various analytics tools.Good to have python scripting and programming skills in languages such as python and C++.Knowledge in usage of network or cybersecurity tools to perform cyberthreat analysis.Domain knowledge and experience in Computer Networking, Network Security, or System Security is preferred.Keen interest of staying informed of industry trendsGood writing, communication, presentation, and stakeholders’ management skills.Fast learner with self-motivation and independence to acquire knowledge on new domains or technologies quickly.

Position will commensurate with experience.

Only short-listed candidates will be notified.

",13-Sep-2023,Analytics:Data Analysis:Data Analytics:Data Transformation:Defining Requirements:Power Tools:Quantitative Data:Reporting:Sandboxing:Self-Motivation
Security Analyst,3719955851,SIX,"Singapore, Singapore (Hybrid)",39,Mid-Senior level,Full-time,Information Technology,Banking:Capital Markets:Financial Services,"Job description:

The SIX Security Monitoring & Incident Response (SMIR) is the central incident response team for the SIX Group. The team is part of the Cyber Security organization within IT and as such is tasked with the core mission to provide information, guidance and assistance to reduce the risks of information security incidents as well as leading the response to such incidents in a professional, effective and timely manner when they occur.   What You Will Do actively participate in security monitoring and incident response activities, including the IR rotation & 24x7 on-call (approx. 6 weeks / year)perform technical analyses & forensic investigations (live forensics) act as a first point of contact of security expertise in incident situationshelp design, develop & write playbooks as well as integrations with other tools in collaboration with team members  What You Bring 3+ years of active incident response or SOC experience in a dedicated positiongood knowledge of on-prem / cloud-based environments and associated practical forensic artifacts & familiarity of key network protocols and understanding of network detection conceptswell-organized & experienced in documenting forensic findings in a structured wayfluency in English (written and verbal), German and/or Spanish is a plus  ",13-Sep-2023,Artifacts:Communication Protocols:Forensic Analysis:Incident Response:Network Protocols:Security Monitoring:Vulnerability Assessment
Principal Security Analyst,3719685768,Chainlink Labs,Singapore (Remote),27,Mid-Senior level,Full-time,Analyst:Information Technology,"Technology, Information and Internet","All roles with Chainlink Labs are global and remote-based. Unless otherwise stated, we ask that you try to overlap some working hours with Eastern Standard Time (EST). We encourage you to apply regardless of your location. 
About Us
Chainlink is the industry-standard Web3 services platform that enables developers to build feature-rich Web3 applications with seamless access to real-world data and off-chain computation.
 Chainlink has helped enable $8T+ in transaction value since the start of 2022. Over 1,700 Web3 projects have integrated Chainlink services. Chainlink is live on 15+ blockchains with many having joined the Chainlink SCALE program. Chainlink is relied upon by industry-leading protocols like Aave, Compound, Paxos, Synthetix, and ENS. Chainlink has delivered 7.4B+ data points on-chain and onboarded 900+ decentralized oracle networks. Chainlink has established collaborations with Associated Press, Accuweather, AWS, Google Cloud, Meta, and Twilio. The world-class Chainlink Labs research team has won various awards for its work on distributed systems, security, and more.
Who we’re looking for: 
 You’re focused on what matters most and ignore unimportant industry distractions. You take extreme ownership and deliver outstanding results. You have a growth mindset, seek out feedback and engage in constructive dialogue with others to help them grow. You move fast and evolve with rapidly advancing technologies. You want to be part of a team that excels and is committed to building the Chainlink Network and growing the Web3 ecosystem over the long term. You are welcoming toward a diverse network of participants joining an open, global standard. You’re excited about the future of Web3 and building a world powered by cryptographic truth.
The security department is the guardian of Chainlink Labs’ people and infrastructure. Its principal objective is to safeguard Chainlink Labs and its assets against potential threats from any external or internal source. This mission is accomplished through a combination of specialized security engineering, the deployment of cutting-edge technologies, forward-thinking policy development, and the training of highly skilled, security-aware personnel throughout the entire organization.
As an indispensable component of the larger organization, the team seeks to promote a widely understood culture of security, safeguarding our most valuable assets while remaining agile and accessible to all employees and the community.
The Principal Security Analyst is responsible for conducting threat intelligence analysis in alignment with Chainlink Labs’s vision and objectives. The Analyst will play an essential role in defending the firm against sophisticated cyber and physical threats, conducting proactive research on emerging threats, and generating assessments to aid decision-making.
In this role you will: 
Conduct sound analysis to develop forward looking assessments of the geopolitical threat landscape, with specific focus on the Asia-Pacific (APAC) region;Maintain working knowledge of adversarial tactics and techniques, and how they are being used to achieve current objectives;Contribute to and deliver written and verbal briefings for stakeholders;Analyze complex geopolitical issues and assess their relevance to Chainlink Labs and the wider financial sector;Collaborate with and support the investigations of other Cybersecurity Operations and Information Security teams;Support protective intelligence efforts through monitoring, detection, and analysis of potential threats to corporate leadership; Provide thought leadership and act as an APAC subject matter expert in recommending appropriate analytical approaches and methodology in order to address key cyber, i protective intelligence (executive protection), strategic, and physical security issues within the business; Stay updated on emerging trends, threats, and developments specific to the APAC region that may impact the organization;Use both written and spoken Mandarin to communicate and analyze threat intelligence originating from or related to social media and other sources;Use various tools and methodologies to collect, correlate, and analyze threat data, producing actionable assessmentsAssist in the development and refinement of security policies, procedures, and best practices, aligning them with the specific needs and challenges of the APAC region; Set up and manage monitoring systems and alerts focused on APAC-related threats, ensuring timely detection and response to potential security incidents.
Requirements
5-12 years of relevant experience as a security intelligence analyst, geopolitical analyst, and/or similar roles. Strong written and spoken Mandarin skills are essential for analyzing information originating from Mandarin-speaking sources in the APAC region.In-depth knowledge of the geopolitical, economic, and cultural factors influencing the APAC region, including an understanding of regional conflicts, alliances, and trends.The ability to assess how geopolitical developments can impact physical, cybersecurity, and the organization's threat landscape.
Desired Qualifications
Proficiency in data analysis tools and techniques, including data mining, pattern recognition, and statistical analysis, to derive meaningful insights from large datasets.Strong research capabilities to gather information from various sources and the ability to evaluate the credibility and relevance of sources.Excellent written and verbal communication skills to convey complex APAC findings and geopolitical insights clearly and concisely.Familiarity with sentiment analysis tools.The ability to work effectively in cross-functional teams, collaborating with colleagues, for threat intelligence sharing and analysis.Given the evolving nature of threats and technologies, a willingness to continuously learn and adapt to new challenges and trends.Experience with popular social media and deep and darkweb monitoring platforms.
Privacy Policy and an Equal Opportunity Employer: 
Chainlink Labs is an Equal Opportunity Employer. To request an accommodation in our recruitment process, please contact us at people@smartcontract.com .
Please see our Privacy Policy for more information about how we collect and use your application information.",19-Sep-2023,Cyber Threat Intelligence (CTI):Cybersecurity:Data Science:Datasets:Forward Looking:Incident Response:Vulnerability Assessment
IT Security Operations Analyst,3656990837,Singapore Pools,"Singapore, Singapore (Hybrid)",589,Mid-Senior level,Full-time,Information Technology,Gambling Facilities and Casinos,"We are looking for an experienced IT Security Operations Analyst to join our Infrastructure Operations team to support day-to-day operations by performing health checks and assessing risk impact for both infrastructure and applications.
The incumbent will be ensuring that security related incidents are appropriately addressed within agreed timeframe through prioritization, incident recording, recognition, escalation, resolution and follow-up.
We also recognize that each individual has a unique blend of skills. Whether your strength is in Information Security or Technical Operations, we want to talk to you.
What You'll Do
You will perform regular security checks, monitor and document security incidents.You will collaborate with technical teams to identify, resolve and mitigate events by implementing countermeasures.You will perform risk assessments, vulnerability scanning and implement relevant security systems and protocols.You will provide analysis and trending of security log data from both infrastructure and applications within the organization.You will conduct security research to keep abreast of latest security issues and technologies.You will ensure the integrity and protection of networks, systems and applications through monitoring of vulnerability sources.You will understand, execute, and continuously improve standard operating procedures and security standards.You will handle IT security incident management including responding IT security incident occurring within the operation network and follow through with incident investigation from start to end.You will handle escalations from technicians or level one support and provide relevant technical support to minimize operational disruptions.
Who You Are
You are degree qualified, preferably in Computer Science / Engineering, Information Science / Related IT Discipline.You have minimum 2+ years' experience in Information Security, technical operations or similar capacities.You have strong experience in vulnerability scanning, risk assessments and incident management.You have good understanding of information security principles and IT infrastructure including operating systems, applications, communications and network protocols.Professional certification (e.g. CISSP, GIAC, CISM, Security+) preferred.
Benefits
Competitive salariesFlexi BenefitsStaggered working hoursMedical InsuranceLearning & Development Opportunities
Singapore Pools welcomes you not for how you look, where you come from, or differences you may have. We want you here for who you are. Diversity at the company helps us see a greater picture represented by different voices, helping us in contributing back to the society. So, feel free to express who you are, and be proud of your heritage and personal experience as you begin your journey with us!
Singapore Pools was established by the Government on 23 May 1968 to provide safe and trusted betting to counter illegal gambling. As a not-for-profit organisation, all of Singapore Pools' surplus is channeled to Tote Board to fund a wide range of causes in social service, community development, sports, the arts, education and health. Currently, Singapore Pools contributes about $2 billion annually to the Government in the form of taxes and duties, and for the funding of good causes.",08-Sep-2023,Cyber-security:Data Privacy:Document Security:Information Security:Network Security:Risk Assessment:Security Incident Management:Technical Operations:Vulnerability:Vulnerability Scanning
