Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
CyberSecurity Operations Engineer (DSC/JH),3726501177,ST Engineering,"Singapore, Singapore (On-site)",5,Entry level,Full-time,Information Technology,Computer and Network Security:IT Services and IT Consulting,"Job description:

Job Responsibilities:Provide L2 and L3 support on managed solutions provided to customers.Develop and improve instrumentations to monitor the health and availability of managed solutions.Automate repetitive systems monitoring tasks.Perform routine preventive maintenance tasks, e.g. updating of relevant security devices, applying critical patches to operating systems, applications, etc.Work closely with the operations team to ensure smooth operations of all services.Coordinate with and manage external vendors for support.Responsible for the quality, reliability and availability of the managed solutions infrastructure.Assist in any ad-hoc tasks when necessary.  Job Requirements:Degree/Diploma in Computer, Engineering or related discipline.At least 3 years of relevant experience in cybersecurity.Working knowledge of Menlo, Imperva and Trellix (Fireeye) will be an advantage.Good technical knowledge in analyzing, troubleshooting, diagnostics & problem solving skills.Good knowledge in security controls and their integration and implementation with IT components and operations.Experience of security auditing, best practice and compliance using disciplines such as ITIL, ISO27001, etc will be an advantage.Certification that support the above experience and skills would be added advantage Eg MCSE, CCNA, ITIL, ITSM, CISSP, CISA, CISM, etc.Resourceful, take initiatives and ownership at work, and ability to work without supervision, taking personal responsibilities and accountability.Work location: Ang Mo Kio.Singaporeans only.",28-Sep-2023,Automation:Cyber-security:Cybersecurity:Defining Requirements:Problem Solving:Security Controls:System Monitoring:Vulnerability Assessment:Vulnerability Management:Working Experience
Cybersecurity Specialists/ Senior Cybersecurity Specialists (Application Security and DevSecOps),3665285039,GovTech Singapore,"Singapore, Singapore (Hybrid)",26,Mid-Senior level,Full-time,Engineering:Information Technology,IT Services and IT Consulting,"[What this role is]
The Government Technology Agency (GovTech) is the lead agency driving Singapore’s Smart Nation initiatives and public sector digital transformation. As the Centre of Excellence for Infocomm Technology and Smart Systems (ICT & SS), GovTech develops the Singapore Government’s capabilities in Data Science & Artificial Intelligence, Application Development, Smart City Technology, Digital Infrastructure, and Cybersecurity.
At GovTech, we offer you a purposeful career to make lives better. We empower our people to master their craft through continuous and robust learning and development opportunities all year round. Our GovTechies embody our Agile, Bold and Collaborative values to deliver impactful solutions.
GovTech aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do.
Play a part in Singapore’s vision to build a Smart Nation and embark on your meaningful journey to build tech for public good. Join us to advance our mission and shape your future with us today!
Learn more about GovTech at tech.gov.sg.
Job Description
This is an exciting position with many opportunities for groundbreaking contributions. You will be a consultant in the team who knows what needs to be in place to enable the platform to work, while handling security risks.
Join us as we support Singapore’s vision of building a Smart Nation. A nation of possibilities empowered through info-communications technology and related engineering.
What you will be working on: 
Work with stakeholders such as developers, infrastructure and platform engineers, etc. to achieve security objectives in a Software development/ Agile settingLead and hold discussions to coordinate and plan for timely security assessmentsConduct security risk assessments at various levels – application, infrastructure, network, etc and consolidating report metrics for those assessments.Work with engineers and developers to remediate security risks from assessmentsReview and handle change requests from a security risk perspectiveImprove visibility and have oversight of security assessments by integrating with ticketing toolsExplore, setup use and deploy new security assessment tools to meet vital security objectives
What we are looking for: 
Minimum of 4 to 7 years’ experience with cybersecurity consultancy or related scope of workPassion in seeking for DevSecOps (and/or DevOps) transformationPassion for automation and security standard methodologiesExperience with Source Code Review, Penetration Testing, Application Development in an Agile - Software Development LifecycleExperience with DevOps toolset like JIRA, BitBucket, ConfluenceExperience with designing and architecting systems in an enterprise settingExperience with cloud providers like AWS, GCP, Azure
Preferred Skills: 
Experience as a member or leading a security engineering team. If you are a leader, we'll explore more senior App Sec roles with you.Experience with these security tools in the enterprise setting, e.g. Hashicorp Vault, Splunk Enterprise, Tenable, HP Fortify, Sonatype Nexus IQExperience with security assessments pertaining to government projectsSecurity certifications or qualificationsExperience with continuous integration and continuous delivery /deployment methodologyWorked for an organization which succeeded DevSecOps transformation
GovTech is an equal opportunity employer committed to fostering an inclusive workplace that values diverse voices and perspectives, as we believe that diversity is the foundation to innovation.
Our employee benefits are based on a total rewards approach, offering a holistic and market-competitive suite of perks. These include leave benefits to meet your work-life needs and employee wellness programmes.
We champion flexible work arrangements (subject to your job role) and trust that you will manage your own time to deliver your best, wherever you are, and whatever works best for you.
Learn more about life inside GovTech at go.gov.sg/GovTechCareers.
Stay connected with us on social media at go.gov.sg/ConnectWithGovTech.",23-Sep-2023,Change Requests:Code Review:Cyber-security:Cybersecurity:Penetration Testing
"Assistant / Vice President, Cybersecurity Strategy & Technology",3704938323,Temasek,"Singapore, Singapore (On-site)",60,Entry level,Full-time,General Business:Other,Financial Services,"Overview Of The Team
The increasing reliance of businesses on technology means that cybersecurity and technology risk management is a strategically important function within Temasek. The implementation of an effective and comprehensive cybersecurity defence plan and strategy will enable Temasek to be better prepared for these risks and evolving cybersecurity threats.
Roles & Responsibilities
The AVP/VP, Cybersecurity Strategy and Technology will support the Cybersecurity team in developing and executing the cybersecurity defence strategy, carrying out cyber performance monitoring as well as future planning for Temasek and its ecosystem.
The mission is to strengthen Temasek’s cybersecurity defence and resilience through development of a sustainable and effective cyber defence strategy and related initiatives/programme. This role will:
Work closely with the CISO and Director (Cybersecurity Strategy and Technology) to drive the development and execution of end-to-end cybersecurity defence strategy and operating model to support Temasek’s mission and vision Support the driving, development and execution of an overarching cyber defence strategy to holistically set out the strategies, initiatives/programme, and roadmaps to drive cyber development and defence in Temasek and its ecosystem Establish mechanisms, protocols, code of practice and guidance materials to enable the execution and continuous monitoring and review of Temasek’s cyber defence programme and initiatives Carry out resource planning, validate and maintain effectiveness of security technologies in accordance with overall cyber strategy and architecture Review and enhance current indicators and processes to enable the effective and dynamic assessment and monitoring of department’s operational and strategic performance as well as Temasek’s overall cyber posture whilst progressively enhancing the maturity of the cyber programme Engage service providers, business partners, and internal stakeholders to embed security by design principles throughout system development life cycle, and roll out related programme/framework to support this effort Formulate and enhance competency roadmap and training programme for structural development of cybersecurity professionals to enable effective performance of role and responsibilities Support the refinement and enhancement of cyber/tech policies in alignment with cyber defence strategy to enable effective oversight of departments’ compliance Support the refinement and enhancement of the security architecture and cyber technology stack with overall enterprise architecture and cyber strategy Support conduct of engagement with internal and external stakeholders to enhance overall cyber resilience of Temasek and its ecosystem Support incident response and management as part of the Cyber Incident Response Team (CIRT) 
Requirements
Minimum 8 years of relevant experience in the field of cybersecurity and technology with at least 3-5 years in vendor/service provider environments Bachelor’s degree in engineering, information technology/security, cybersecurity and related field Possess strong prior experience and knowledge in cyber strategy and policy formulation, cyber programme execution and risk management Strong technical background is important, with proven ability in technical security design and implementation and possess cyber domain knowledge across areas such as cybersecurity technology and solutioning, SOC/MSS, network & infrastructure security, data & information protection, supply chain security, cyber architecture, and cloud computing security Good knowledge in industry security practices, frameworks, and standards such as MAS TRM, ISO27001, Cybersecurity Code of Practice, and NIST Cybersecurity Framework Strong communication, interpersonal and leadership skills, with proven ability to manage multiple priorities, drive project teams and collaborate across business units and partners to achieve desired end-goals Professional information security certifications such as CISSP, CISM an advantage Prior governance, risks and compliance experience will be an advantage Experience in data governance, cyber data and analytics, lake will be an advantage 
Soft Skills
Possess an inquisitive, structured, and logical mind to drive end-to-end strategy development and implementation Strong analytical and problem-solving abilities Ability to lead project teams as well as work independently to organize, manage and complete projects Excellent cross-group and interpersonal skills, with the ability to communicate with technical and non-technical teams Excellent communication, presentation, and advisory skills, capable of engaging senior stakeholders Result-oriented and assertive",21-Sep-2023,Cyber-security:Cybersecurity
Information Security (Identity and Access Management),3713482512,Phaidon International,"Singapore, Singapore (Hybrid)",133,Mid-Senior level,Full-time,Information Technology,Investment Management,"Our client is a leading asset/investment firm with a strong presence in Singapore, and we are looking to hire an Information Security (Identity and Access Management) Professional to join their team.
Responsibilities:Administer and address access requests for individuals throughout the organizationSupervise the accurate and punctual fulfillment of requests for application access, operating systems, and uphold Role-Based Access ControlRecord and manage protocols pertaining to the Identity and Access Management divisionConduct evaluations of access and inspections to detect and mitigate prospective vulnerabilities and breachesGenerate routine reports for managerial review and diverse oversight functionsEngage with stakeholders to collect and document requisites for user access and privilegesEstablish, adjust, and conclude user profiles, roles, and privileges following established regulations and guidelinesResolve and diagnose complications linked to user provisioning and access administrationCollaborate with multifunctional teams to incorporate IAM processes with other security systems and applications
Qualifications: A Bachelor's degree in a field related to Information Security or Computer Science, or equivalent industry experience2-3 years of hands-on experience in Access Management or Systems AdministrationSolid understanding of Identity and Access Management principles, concepts, and best practicesProficiency in SQL, the Microsoft Office Suite, Privileged Access Management, and Active DirectoryCapability in managing and provisioning entitlements using IAM platforms like Microsoft Identity Manager (MIM), SailPoint IdentityIQ, Okta Identity Cloud, CyberArk Privileged Access Security, and Ping Identity
Selby Jennings is a Trading Style of Phaidon International (License number 16S8194)",15-Sep-2023,Active Directory:Identity and Access Management (IAM):Microsoft Identity Manager:Microsoft Office:Network Security:Okta Identity Cloud:Role-Based Access Control (RBAC):SQL:SailPoint:System Administration
"Cybersecurity Perimeter Response Team Lead, Vice President",3696847645,JPMorgan Chase & Co.,"Singapore, Singapore",33,Mid-Senior level,Full-time,Information Technology,Financial Services,"As part of our global team of technologists and innovators, your work will have a critical impact on our company, as well as our clients and our business partners around the world. You will be responsible for perimeter security safeguarding JPMorgan Chase applications and network infrastructures from hackers, intruders, and other unwanted individuals.
Cybersecurity Network Perimeter Team is responsible for the perimeter security safeguarding JPMorgan Chase applications and network infrastructure from hackers, intruders, and other unwanted individuals. It includes detection, analyzing patterns, recognizing threats, and incident response dealing with them effectively to reduce impact to JPMorgan Chase applications and /or infrastructure components. This function is performed globally and at the scale of which JPMC operates by coordinating a response that could be firm wide or application specific. Perimeter Response Team approach is to secure applications and systems in order to ward off any threats before they enter the network.
Job Responsibilities
You will follow best practices like threat recognition, pattern analysis, and surveillance detection to set up high-quality and highly efficient processes to ensure internal security. Also, you will work directly with all Line of Business App Teams, Subject matter experts, Production Management Teams, Product Owners, Senior Technology Management, and Risk and Control functions on:
 Investigate anomalous network traffic pattern events Develop and maintain DoS and web application firewall policies to protect the Firm, exercising a disciplined approach that minimizes operational risk and maximizes security posture Identify, document, and mitigate risk and exposure to emerging threats identified by peer organizations Test and validate policy rules/signatures for effectiveness, applicability, etc. Profile current and new applications and map to appropriate perimeter security policy Deliver Incident Response Support for DoS, DDOS, and related application attacks Provide activity and progress reporting to Cyber Operations management
Required Qualifications, Capabilities, And Skills
 Bachelor's degree or equivalent qualification 5 or more years of relevant cybersecurity operations, security system operations management, and/or experience in roles described in this section Network performance management such as troubleshooting slow server response times and network routing issues Web Application Firewall (WAF) administration including custom signature authoring, managing governance of signature deployment, patching, etc., signature efficacy evaluation/tuning, authoring of policy testing regimen Web application developer/administration including troubleshooting of web server engines (e.g. connection monitoring, resource utilization, slow response, etc.), web application stacks (e.g. connections from an application to a database server, authentication flows, etc.), elements supporting web applications such as containers, operating systems, micro-service hosting platforms, and impacts of application errors related to data validation or malformed API calls TCP/IP network administration / optimization / troubleshooting Incident response experience for inbound application attacks with experience working in a structured, formal ""Security Operations Center"" (SOC) environment and proficiency in identifying internet sources and distinguishing suspicious from benign
Preferred Qualifications, Capabilities, And Skills
 SIEM including complex search compilation in tools such as Splunk Application development such as text manipulation/handling via scripting in Python or Java and regular expressions, creating proof of concepts to exploit zero day vulnerabilities Previous 24 X 7 operations experience 2 or more years of cybersecurity operations related experience, including threat and risk assessment documentation
J.P. Morgan is a global leader in financial services, providing strategic advice and products to the world's most prominent corporations, governments, wealthy individuals and institutional investors. Our first-class business in a first-class way approach to serving clients drives everything we do. We strive to build trusted, long-term partnerships to help our clients achieve their business objectives.
We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs.",25-Sep-2023,Network Performance:Network Performance Management:Operational Risk Management:Regular Expressions:Security Operations:Security Operations Center:Security Policy:Subject Matter Experts:Vulnerability:Web Application Firewalls
Senior Cybersecurity System Engineer,3722380385,DSO National Laboratories,"Singapore, Singapore (On-site)",19,Mid-Senior level,Full-time,Information Technology,Defense and Space Manufacturing,"Responsibilities
DSO National Laboratories (DSO) is Singapore’s largest defence research and development (R&D) organisation, with the critical mission to develop technological solutions to sharpen the cutting edge of Singapore's national security. At DSO, you will develop more than just a career. This is where you will make a real impact and shape the future of defence across the spectrum of air, land, sea, space and cyberspace.
The Digital Division leads the digital transformation of DSO through the master planning and policies, delivering digital capabilities through IT infrastructure, and providing one stop service to corporate and R&D Divisions. The Digital Division will transform the way we work, our workplace, and the capabilities we deliver to the MINDEF/SAF and for the security of Singapore.
People are DSO’s greatest asset. You will get to realise your career aspirations and develop your own niche either as a deep technical expert or a leader in the team. With frequent career dialogues and a robust training and development framework, we will provide you with the necessary development tools for you to reach your potential. You will also be recognised and rewarded through competitive remuneration packages and scholarship opportunities.
Senior Cybersecurity System Engineer
In this role, you will:
Manage and supervise the implementation of cybersecurity projects
 Manage cybersecurity systems (i.e. PAM, DAM, SIEM, RSA, WAF, EDR, DLP, SOAR, VA scanner, EPP System, etc.) Control budgets for cybersecurity projects and cybersecurity system operations spending Prepare reports to apprise management on status security projects and operations Work closely with security operations on cybersecurity incident detection, handling, response, investigation and reporting Maintain an overview of all IT security alerts to ensure that actions are taken to investigate and resolve them on a timely manner Work closely with internal stakeholders such as network, system, endpoint, services and application teams for cybersecurity related planning and operations Review and assess incident response plan to ensure that it remain effective and current Be responsible for identifying suitable enhancements to improve information security in the organisation
Requirements
 Degree in Cyber & Digital Security / Cyber Forensics & Information Security / Cyber Security / Electrical & Electronics Engineering / Information Technology / Computer Science / Computer & Information Science or any related fields Competent in system management and has relevant troubleshooting skills Possess strong technical and domain knowledge with experience in project management, cybersecurity threat monitoring, threat hunting, logs review and analysis, network security, machine learning, vulnerability assessment/penetration testing and cybersecurity risks management/controls Specialised skills in one or more of the following: Web application firewall, SIEM, SOC operations, DAM, PAM, SOAR, EDR, DLP, EDR, Encryption, Cloud Security, Penetration Testing, Vulnerability assessment Able to show understanding of the relationship between cybersecurity and the broader business goals and objectives Strong understanding of NIST Cybersecurity & Risk assessment Framework, MITRE ATT&CK Framework, ISO 27001, CIS Controls and Cybersecurity Risk Management Possess Security Certifications such as CISSP, CCSP, CISM, CRISC, CDP, CISA, CSPSE, CompTIA Security+ would be an advantage Minimum 5 years of experience in implementing and operating in-house cybersecurity systems covering areas in network, servers, application and endpoints Passionate about Cybersecurity Strong communication skills, both verbal and written, as well as ability to work with employees on all hierarchical levels Self-motivated, good organization and work prioritization skills",20-Sep-2023,CISA:Communication:Cybersecurity:Incident Response:Information Security:NIST:Troubleshooting:Vulnerability:Vulnerability Assessment:Vulnerability Management
Analyst Agency Participation,3719936231,International Air Transport Association (IATA),"Singapore, Singapore (Hybrid)",42,Entry level,Full-time,Business Development:Sales,Airlines and Aviation,"Employment Type: Permanent

Contract Duration

About the team you are joining

Reporting to the Manager, Agency Participation and in collaboration with the Business Process Outsourcing (BPO), the incumbent will be responsible for supporting the management of the accreditation process with a strong focus on default and irregularity management for the assigned countries.

What Your Day Would Be Like
 Ensure a rapid transmission of any accreditation related matter to the market through the Agency Information Relay Services.  Ensure operational excellence by supporting the BPO, conveying one IATA brand experience.  In collaboration with the BPO, ensure the delivery of the IATA service promise (i.e. common metrics and KPIs, etc.).  Manage closures, IRIS/Banking Updates, Direct Debit Set up, IATA EasyPay, Agency Certificates, Certificates Dangerous Goods Regulations, Payment Card Industry Data Security Standards, IATAN (International Airlines Travel Agent Network), Voluntary More Frequent Remittance, and General Sales Agent codes.  Support Agency Participation process including making required changes in all associated systems.  Manage Risk Management process (Non-compliance (SIDRA & SIDRA Lite) including irregularities, financial assessments, financial security, suspension, defaults, terminations, and reinstatements.  Timely execution of compliance actions raised by other support teams, such as Settlement and Banking, Agency Settlement Risk, Invoicing & Collection.  Provide support to BPO, agents and field offices on all accreditation related matters. 
We would love to hear from you if
 You have a university degree in Business Administration or a related field.  3 years of experience in a business support role, preferably in a multicultural/commercial environment.  Excellent organizational and customer service skills.  Ability to thrive in a dynamic, fast-paced environment with tight deadlines.  Ability to set priorities, and work with speed with a strong customer focus and a high level of drive and energy.  Excellent IT skills, including proficiency in MS Office.  Outstanding English communication skills (written and spoken); knowledge of other languages is a plus.
As IATA is servicing customers and members throughout the region(s), candidates must be willing to work in dedicated shifts, possibly on weekends or official public holidays. Compensation applies in accordance with the local Conditions of Employment.

Travel Required: N

 Diversity and Inclusion are one of our key priorities and we want to role model it. We are committed to building a team that represents a variety of backgrounds, perspectives and skills in which you can contribute at your best and be who you are. The more inclusive we are, the better we will be able to thrive to represent, lead and service the airline industry. If there is anything we can do to create a more comfortable interview experience for you, please let us know. 

 Learn more about IATA’s role in the industry, our benefits, and the team at iata/careers/ . We are looking forward to hearing from you!",13-Sep-2023,Business Process Outsourcing (BPO):Customer Service:Manufacturing Process Improvement:Operational Excellence
"Lead Security Engineer, Security Information Event Management",3705328310,JPMorgan Chase & Co.,"Singapore, Singapore",35,,Full-time,Information Technology,Financial Services,"Take on a crucial role where you'll be a key part of a high-performing team delivering secure software solutions. Make a real impact as you help shape the future of software security at one of the world's largest and most influential companies.
As a Lead Security Engineer in the Cyber Security and Technology Controls - Security Information Event Management (SIEM) engineering team at JPMorgan Chase, you are an integral part of team that works to deliver software solutions that satisfy pre-defined functional and user requirements with the added dimension of preventing misuse, circumvention, and malicious behavior. As a core technical contributor, you are responsible for carrying out critical technology solutions with tamper-proof, audit defensible methods across multiple technical areas within various business functions.
Job Responsibilities
 Executes creative security solutions, design, development, and technical troubleshooting with the ability to think beyond routine or conventional approaches to build solutions and break down technical problems  Develop, configure, test and deploy a multitude of components of the firm's SIEM platform, leveraging best practice principles.  Minimizes security vulnerabilities by following industry insights and governmental regulations to continuously evolve security protocols, including creating processes to determine the effectiveness of current controls  Collaborate closely with multiple stakeholders to ensure timely and accurate ingestion of critical security operations data into the SIEM platform  Provide technical guidance to the security operations team and/or lines of businesses if and when required  Adds to team culture of diversity, equity, inclusion, and respect 
Required Qualifications, Capabilities, And Skills
 Bachelor's Degree in Computer Science / Information Systems / Engineering or related disciplines  Minimum 5 years of experience in the cyber security engineering field  Skilled in planning, designing, and implementing a security analytics platform (Splunk or equivalent), preferably within a large-scale or global enterprise  Expert understanding of data management concepts in the context of a security analytics platform, including; ingestion, parsing and normalization  Strong analytical and problem solving mindset with the ability to solve complex challenges  Advanced in one or more programming languages  Advanced understanding of agile methodologies such as Software Development Life Cycle, CI/CD, applicant resiliency, and security 
Preferred Qualifications, Capabilities, And Skills
 Experience effectively communicating with senior business leaders  In-depth knowledge of the financial services industry and their IT systems 
J.P. Morgan is a global leader in financial services, providing strategic advice and products to the world's most prominent corporations, governments, wealthy individuals and institutional investors. Our first-class business in a first-class way approach to serving clients drives everything we do. We strive to build trusted, long-term partnerships to help our clients achieve their business objectives.
We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs.",26-Sep-2023,Cyber:Cyber-security:Cybersecurity:Security:Security Engineering:Security Operations:Software Solutions:Technology Solutions:Vulnerability:Vulnerability Assessment
Presales Engineer ( Cybersecurity Projects ),3730206424,Newbridge,"Singapore, Singapore (On-site)",15,Mid-Senior level,Full-time,Information Technology:Engineering,Government Administration:Information Services,"Job scope : 
The role of a Cybersecurity Pre-sales Consultant entails cultivating strong collaborative relationships with the sales team to identify and actively pursue sales opportunities until they are successfully concluded. In conjunction with the sales department, the pre-sales team is responsible for executing the sales strategy, collaborating with supporting business units to secure the necessary backing for the sales team to achieve their objectives. 
Pre-sales professionals are expected to serve as technology and solution advisors, possessing a deep understanding of the cybersecurity domain.
Pre-sales individuals are also anticipated to function as solution consultants who can discuss the security landscape, architectural models, and solutions knowledgeably. They should have the capability to engage in meaningful discussions and presentations with senior members of client teams.
Desired Qualifications and Skills:
Communication and Presentation Skills:
Proficient in both verbal and written communication.Strong presentation skills.
Leadership and Facilitation:Capable of leading large groups and serving as a primary facilitator.
Cybersecurity Knowledge:Well-versed in various cyber technology domains, including Network Security, Endpoint Security, Security Consulting, Incident Response, Threat Detection, and Managed Security solutions.Understanding of the inter-relationships between major components in cybersecurity.
Ideal Candidate Requirements:3 - 5 years of experience in a Pre-sales role within the cybersecurity domain (e.g., Network Security, Endpoint Security, Security Consulting, Incident Response, SIEM, Threat Detection, Managed Security solutions).Advantageous to possess knowledge of IM8, CCoP, and ISO27001 compliance.Strong technical skills with the ability to prioritize and execute systematically.Proficient in managing expectations with senior stakeholders and team members.Excellent communication and presentation skills, including the ability to engage with senior executives.Demonstrated history of building rapport with customers at all organizational levels.This opportunity is open to Singaporean candidates only.",29-Sep-2023,C++:Electronic Engineering:Embedded Systems:Field-Programmable Gate Arrays (FPGA):Hardware Design:Problem Solving:Programming Languages:Teamwork:VHDL
Head (Information & Cyber Security),3725526695,Seatrium,"Singapore, Singapore (On-site)",165,Mid-Senior level,Full-time,Management:Information Technology,Shipbuilding,"Responsibilities:Creates and enforces comprehensive security policies and procedures that safeguard Seatrium's information assetsDefines acceptable use policies, data classification guidelines, and incident response protocols.Ensures policies align with industry standards and regulations, such as ISO 27001, NIST, and GDPRProvides leadership, direction, and mentorshipConducts and/or oversees regular security assessments, vulnerability scans, and risk assessments to pinpoint weaknesses in Seatrium’s IT/OT/cloud infrastructure and data protection mechanismsCreates and maintains an incident response planSelects, implements, and manages security technologies such as firewalls, intrusion detection systems, vulnerability scanner, encryption tools, and endpoint solutionsEnsures these technologies are effectively deployed and operationalised in preventing and detecting security threatsWorks closely with project managers and department heads to ensure security considerations are addressed throughout the project lifecycleDevelops, conducts and/or manages security awareness training programs to ensure that all employees understand and follow security policies and best practicesPrepares and presents security reports to Senior Management and the Board that provide insights into Seatrium’s security posture, incidents, and compliance with security standardsEnsures successful audit outcomes and addressing any findings or vulnerabilities identified during auditsDefines and enforces access control policies to safeguard sensitive data and systems
Requirements:Bachelor's or Master's degree in Information Security, Computer Science, or related fieldRelevant industry certifications such as CISSP, CISM, CISA, or GIAC are preferredAt least 10 years in information or cyber security roles, with a strong background in both IT and OT security operationsExperience in managing and leading security teams, fostering professional growth and development. - In-depth knowledge of security frameworks, regulations, and best practices (e.g., NIST, ISO 27001, IEC 62443)Strong understanding of security monitoring operations, network and system security, encryption technologies, and secure software development practicesExcellent communication skills, with the ability to convey complex technical concepts to non-technical stakeholdersKnowledge of emerging trends in IT and OT security, such as zero-trust architecture, IoT security and cloud security management
Our Addresses and Working Hours:Seatrium Limited80 Tuas South Boulevard, Singapore 637051 (Islandwide transport provided) Mon - Thu: 7:30am - 5:15pm Fri: 7:30am - 4:15pm 
Interested candidates are invited to send us an updated resume with your current and expected salary and earliest availability.
We regret that only shortlisted candidates will be notified.
Please note that your personal data disclosed to Seatrium Limited and our group of companies, shall be used for the purposes of evaluation, and processing in accordance with our recruitment processes and policies. By providing your personal data, you have consented to the aforesaid purpose under the provisions of the Personal Data Protection Act 2012.",27-Sep-2023,CISA:Certified Information Security Manager (CISM):Cloud Security:Cybersecurity:ICT Security:ISO 27001:Information Security:NIST:Network Security:Security Operations
"Senior Associate / Associate, Software Developer (DevSecOps), Information Security Services, Technology and Operations",3730214199,DBS Bank,"Singapore, Singapore (On-site)",6,,Full-time,Information Technology,Banking:Financial Services:Investment Banking,"Business Function
Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.
Responsibilities
We need a technology specialist (Developer) to join our in-house Information Security Services team in a long-term position. The successful candidate will design, develop, test, operate and support security technologies to enhance the security strength of our organization.
We are looking for a responsive and highly productive technology professional who is passionate in solving security challenges and embracing new technologies.
Design and develop applications (backend API's or frontend)Develop integrations with other application/platforms to deliver solutions to our usersPerform data anylyses on the existing data, based on our application security metricsIdentify new ways to provide insights and areas to drive outcomes based on the data gatheredBuild, integrate, test, and deliver solutions using a CI/CD pipelineSupport other applications teams in the integration with security services provided
Requirements Bachelor’s degree in Computer Science, Engineering or equivalentMinimum 2 years of working experience developing web applications either for frontend or backendProgramming skills in at least one programming language: Python, JavaScriptPossess knowledge of information security principles, secure coding practices, and cryptographyPossess technical knowledge in operation systems, networking, databases, private cloud and containersMature and effective time-management skillsPeople Skills:Be performance oriented; always try to excel past achievementsAble to work under pressure during critical situationsAble to work in collaborative manner with peersCommunication Skills:Can communicate effectively with peers in discussions/meetBe able to communicate technical information in simplified manner
Apply Now
We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements.
Primary Location
Singapore-DBS Asia Hub
Job
Technology
Schedule
Regular
Job Type
Full-time
Job Posting
Sep 29, 2023, 12:17:53 PM",29-Sep-2023,Back-End Web Development:Communication:Defining Requirements:JavaScript:Job Skills:Performance Oriented:Programming:Python (Programming Language):Secure Coding:Web Applications
