Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
Product Manager (Cyber Security),3720028108,ANCHOR SEARCH GROUP PTE LTD,"Singapore, Singapore (On-site)",6,Entry level,Full-time,Product Management:Marketing,Staffing and Recruiting,"Responsibilities
Manages assigned product portfolio and generate sales to achieve revenue, target and budget.Maintains professional and technical knowledge of sales productBuild strategic relationship with product vendors and partners to provide solutions to partners and end users.Conduct and assess market and competitive analysis to develop efficient business strategy and generate higher Sales Revenue.Develops product concept and provide a unique value based on the requirements of clients.Clearly articulate and present the business value of the product to business partnersPrepare and conduct periodic product updates and enablement for Channel PartnersProvides Business and Revenue Forecast, including periodic reviews with relevant product vendors on business and sales activitiesDevelops marketing strategies or programmes by collaborating with Marketing TeamObtains Bill of Material and pricing by working with presales team on product solution.
Requirements
Degree / Diploma with more than 3 years of experience in Cyber Security Sales, preferably from a Value-Added Distributor or ResellerProficient in Microsoft office softwareProven business negotiations and presentations skillsPossess professional communication skills and relationships managementPossess high responsibility and strategic thinkingImplement key time-management skills in high demand settings
Interested candidates may send their CV to Caris (Reg No. R1109826) at anc2@anchorsearchgroup.com quoting the job title in the Subject line. We regret that only shortlisted candidates will be notified.",14-Sep-2023,Business Negotiation:Business Strategy:Channel Partners:Client Requirements:Competitive Analysis:Enablement:Presentation Skills:Presentations:Professional Communication:Strategic Thinking
Cybersecurity PMO (CDG),3729496901,Synapxe,"Singapore, Singapore (Hybrid)",7,Mid-Senior level,Full-time,Project Management:Information Technology,IT Services and IT Consulting,"Position Overview
The Project Manager plans and oversees one or multiple inter-dependent IT/Security projects spanning multiple years that impact one or more business units or one larger project. He/She oversees all aspects of assigned IT/Security project throughout project lifecycles to ensure completion within the defined scope, quality, time and cost constraints. He/She ensures accurate allocations of resources throughout the project. He/She leads multi-disciplinary teams, composed of various levels of personnel, vendors, and clients to create and deploy successful projects.
He/She is confident and decisive in leading projects, overseeing the completion and integration of inter-dependent IT/Security projects and parts. He/She has excellent communication skills, capable of effectively influencing various internal and external stakeholders.
Role & Responsibilities
Set project management framework
Provide inputs and support to develop the project management framework, templates, tools and systems to deliver cost, time and quality metricsDesign training to enable effective application of project management framework across the organisationSupport the Snr Project Manager in governance of project management framework through audits Guide team in adoption of the set framework at the appropriate level
Develop project plan
Develop the integrated project plan including detailed activities, resource planning, cost estimation per projectWork with stakeholders to establish and gain consensus on project goals, objectives and deliverablesReview project plan to determine time frame, funding limitations, procedures for accomplishing projectsProcure project requirements such as workforce, required information, various agreements and material or technology needed Guide team to deliver plans aligned to overall project objectivesSet expectations for periodic and milestone reviews including status reports, project risk identification and other dashboards
Implement project
Drive project to meet schedules, budget, manpower and technical quality targetsDrive project discipline to document scope changes, issues and risks that affect implementationWork with users, technical staff and management to determine and resolve issues associated with project implementationConduct regular project reviews to recommend schedule changes, cost or resource adjustments
Manage teams
Oversee team management including budgets, forecasting, work allocations and staffingDevelop staff through ongoing coaching, mentoring and career discussions Define common goals, direction and accountability among staffDrive effective performance management practices within department in accordance with company policies and procedures 
Requirements
Possess a Bachelor degree in Computer Science, Computer Engineering, Information Technology or any other relevant disciplineMinimum 5 to 10 years in IT project management and familiar with ITILExcellent in both written and verbal communications skills and able to effectively influence various internal and external stakeholdersDemonstrated ability to work in a team with service centric mindsetAble to work in ambiguous situation with a can-do attitudeAttention to detail and able to multi-task and manage various project elements simultaneouslyCertified in PMP, CITPM or other similar PM certificationPreferably with good experience in turnkey projects and system integrationFundamental knowledge in IT infrastructure (servers, storage, network, EUC) and IT securityExperience in bio-medical equipment system and IoT system are desirable but not necessaryKeep in tune with latest and advance digital technologiesSound understanding and hands on experience in all phases of the project lifecycle
#1273
Apply Now
NOTE: It only takes a few minutes to apply for a meaningful career in HealthTech - GO FOR IT!!
",28-Sep-2023,Allocations:Attention to Detail:Defining Requirements:Framework Design:IT Project Management:ITIL:Multitasking:Project Management:Project Plans:Resource Planning
Information Security Analyst Intern,3704826745,The Lubrizol Corporation,"Jurong, Singapore (On-site)",48,,Full-time,Information Technology,Chemical Manufacturing:Research Services,"About Lubrizol
The Lubrizol Corporation, a Berkshire Hathaway company, is committed to enabling a sustainable future. Our unmatched science unlocks immense possibilities at the molecular level, driving sustainable and measurable results to help the world Move Cleaner, Create Smarter and Live Better. Our solutions are used by people every day, improving billions of lives around the world.
We value diversity in professional backgrounds and life experiences. By enabling a consistent, unbiased, and transparent recruitment process, Lubrizol seeks to create a positive experience for candidates so we can get to know them at their best. We recognize unique work and life situations and offer flexibility, ensuring our employees feel engaged and fulfilled in every aspect of life.
Summary Of Responsibilities
The Information Security Analyst Intern will be involved in the delivering of prompt and reliable security monitoring and response services, through processing daily work queues as a member of a team in a global security operation center (SOC). He/she will also be exposed to the operational and administrative support of several security tools.
The Intern will have the opportunity to learn and work on the following responsibilities: 
Execute defined incident response playbooks to investigate security breaches and other cyber security incidents. This includes clear documentation of incident artifacts and business impacts/concerns Participate in the development and continual refinement of security group operating practices/processes, including incident response playbooks Work with larger Information Technology (IT) department to perform tests, uncover and remediate security vulnerabilities to maintain a high-security standardProvide ongoing ownership for operational, administrative support, and full product lifecycle management of certain security tools (e.g. DLP, CASB, anti-malware, web filtering, SIEM, etc.) Conduct thorough security investigations as requested by the businessWork with IT to identify and implement best practices for cybersecurity.Understand and evaluate cybersecurity trends and risksPerform or participate in penetration testingHelp colleagues understand information security managementAs part of a global information security team, provide insight and recommendations to leadershipStay up-to-date on information technology trends and security standardsProvide cybersecurity insights and act as an information security advocate to the businessProvision application and network security access per user requestsOther information security activities as needed
Requirements
Pursuit of bachelor’s degree in IT or related fieldSelf-starter with good Interpersonal skillsStrong networking skillsKnowledge on security access administration systems and processes, Windows operating systems and Microsoft Active Directory is preferred
Please note that company transport is provided at the following MRT stations:
Tampines/BedokSeng Kang/SerangoonWoodlands/Choa Chu KangBoon Lay/Jurong East
If you’re interested in the position, we encourage you to apply. Lubrizol is always looking for candidates who embody our cultural beliefs in everything they do. If you’re All In, Lead Decisively, Take Action, Think External, and can Be Courageous, Lubrizol could be the place for you.",25-Sep-2023,Cybersecurity:Cybersecurity Tools:Defining Requirements:ISO 27001:Incident Response:Interpersonal Communication:Security Investigations:Security Operations:Technology Trends:Vulnerability Assessment
Cybersecurity Risk Assurance Consultant,3701735520,RP International,"Singapore, Singapore (Hybrid)",151,Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet","Our client seeks a ""Cybersecurity Risk Assurance Consultant"" to join their renowned organization in Malaysia HQ.
Responsibilities & Requirements:Diploma/ Bachelor’s Degree in a related field, or equivalent experience.One or more relevant Industry Certifications include CISSP, CISA, CRISC, IEC 62443, Cloud etc.At least 2-4 years of audit experience for IT/ OT/ cloud environments.Excellent grasp of cybersecurity concepts such as threat identification, information protection, threat detection, incident response, BCP/ DR etc.Familiar with: Singapore laws and regulations (e.g., Cybersecurity Act, PDPA, IM8, MAS TRM, etc.), Industry standards and frameworks for information security (e.g., NIST Cybersecurity Framework, PCI DSS, ISO 27001 etc.)

You Will Be having a :Great exposure working with a Leading Automotive CompanyHybrid working environmentExcellent salary package with bonuses + Full insurance coverage and Employee Benefits
Work visa is NOT sponsored for this role. The full job description is available for all relevant candidates that apply. I’m looking forward to hearing from you.",31-Aug-2023,Business Continuity Planning:CISA:Certified in Risk and Information Systems Control (CRISC):Cloud Computing:Cybersecurity:ISO 27001:Information Protection:Information Security:NIST:Payment Card Industry Data Security Standard (PCI DSS)
Lecturer - Cyber & Network Security [ITE College East],3703367755,Institute of Technical Education,"Singapore, Singapore (On-site)",13,Associate,Full-time,Education:Training,Higher Education,"[What the role is]
As a Lecturer, your contributions go beyond teaching and facilitating learning. You will play a critical role in recognising and nurturing your students’ potential and their lifelong learning needs.
[What you will be working on]
In addition to your teaching duties, you will carry out industry or consultancy projects to help you remain relevant in your profession and to evolving changes in industry, and maintain strong linkages with industry and schools. You will also have the opportunity to have industry attachments or experience on a regular basis to update your skills, knowledge and practices of your profession.
 Design, develop and deliver relevant course materials in On-Premise and Cloud based Networking, System Administration, IT Security, Digital Forensics, Cyber Security, Security Penetration Testing & Operations and Programming Facilitate e-learning, enrichment and other self-directed learning. Supervise students in project works, competitions, and internship. Handle other academic-related duties and administration. Be involved in student development and mentoring, outreach programmes and community works. Engage in relevant research activities for lifelong professional development purpose.
[What we are looking for]
 You should have at least 3 years of relevant experience in Computer Science, Information Systems, or Information Security, and preferably relevant work experience in the security industry. Passion for teaching and student development. Knowledge in networking concepts such as router, switches, wireless access points etc. operating systems such as Windows Servers, Linux, Mac etc. security concepts such as firewall, VPN, IDS/IPS, Antivirus, SIEM, IAM, web/app security etc. working in virtualized environment such as Hyper-V, VMWare, VirtualBox, Xen, KVM etc. Knowledge in programming / scripting languages such as Java, Python, C# etc. Aptitude to learn new technologies in the security suite. Professional certifications such as CCNA/CCNP, MCSE/MCSD, CEH/CHFI, CISSP/CISA, OSCP, Cloud Certifications (AWS/Google/Azure), will be an added advantage.
Those with good and relevant experience can look forward to Senior Lecturer or equivalent positions, with career development opportunities to leadership positions in the Colleges or Headquarters.
Applicants may check their application status at the end of 8 weeks from the closing date of this job posting.",19-Sep-2023,
Cybersecurity Fullstack Developer,3726680481,GovTech Singapore,"Singapore, Singapore (Hybrid)",19,Mid-Senior level,Full-time,Engineering:Information Technology,IT Services and IT Consulting,"The Government Technology Agency (GovTech) aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do. We also develop the Smart Nation infrastructure and applications, and facilitate collaboration with citizens and businesses to co-develop technologies.
Join us as we support Singapore’s vision of building a Smart Nation - a nation of possibilities empowered through info-communications technology and related engineering.
We are seeking a skilled full stack developer to join our Detection and Response Engineering (DARE) team and help Singapore strengthen her defence against cyber threats. The team you will be working with is at the forefront of developing innovative cybersecurity solutions. Recently, we released PhishMonSG, a phishing detection tool that proactively hunts for fake government agency websites, and we are looking to roll out more solutions to ensure the safety and security of Singaporeans' online activities.
The ideal candidate will have a strong understanding of software development principles and experience working in an Agile environment. As a full stack developer, you will be responsible for developing and maintaining web applications that ensure the security of our platform, collaborating with cross-functional teams, and implementing new features and functionalities.
What will you be working on: 
Develop and maintain web applications using Django and ReactJSCollaborate with cross-functional teams to develop high-quality software solutionsDesign and implement new features and functionalities based on business requirementsDevelop and maintain APIsImplement automated testing and quality assurance processes to ensure software reliability and scalabilityDeploy and maintain web applications on AWS Cloud infrastructureTroubleshoot and resolve software issues to maintain application availability and user experienceContinuously evaluate and implement new technologies and frameworks to improve software development processes and outcomesWrite clean, efficient, and maintainable code
What we are looking for: 
Bachelor's degree in Computer Science or related fieldAt least 2+ years of experience in software development in Python and/or JavaScriptStrong understanding of software development principles and Agile methodologiesExperience with AWS Cloud services, including EC2, S3, RDS, and LambdaStrong proficiency in JavaScript, HTML, CSS, and related web technologiesExperience with Git, JIRA, and other development tools
Added advantage if you possess the following: 
Experience with serverless architectures and microservicesFamiliarity with DevOps and Continuous Integration/Continuous Delivery (CI/CD) practicesFamiliarity with database technologies, such as MongoDB, PostgreSQLUnderstanding of security best practices in web application development
We are an equal opportunity employer and value diversity at our company as we believe that diversity is meaningful to innovation. Our employee benefits are based on a total rewards approach, offering a comprehensive and market-competitive suite of perks. This includes generous leave benefits to meet your work-life needs. We trust that you will get the job done wherever you are, and whatever works best for you – so work from home or take a break to exercise if you need to*. We also believe it’s important for you to keep developing your skill in the constantly-evolving tech landscape, so we provide and support a plethora of in-house and external learning and development opportunities all year round.
Subject to the nature of your job role that might require you to be onsite during fixed hours.",25-Sep-2023,JavaScript:Python (Programming Language):Software Development
Senior Cybersecurity Operations Officer,3728157310,AVALOQ ASIA PTE. LTD.,"Singapore, Singapore (Hybrid)",0,Mid-Senior level,Contract,Other:Information Technology:Management,,"Company Description
Founded and headquartered in Switzerland, Avaloq is continuously expanding its global footprint with around 2,500 colleagues in 10 countries, and more than 160 clients in 35 countries. We are an industry-leading provider of wealth management technology and services for financial institutions around the world, including private banks and wealth managers, investment managers, as well as retail and neo banks. Our research led approach and continual innovation is powered by the passion and creativity of our colleagues.
We are always looking for talented people to join us on our mission to orchestrate the financial ecosystem and democratize access to wealth management. Avaloq offers the opportunity to work closely with some of the world’s leading financial institutions as we jointly develop and shape careers. Championing a collaborative, supportive and flexible work environment empowers our colleagues to reach their full potential.
Job Description
Your team
You are part of the Security Operations team within the Chief Information Security office at Avaloq. Your team supports the security systems and processes across APAC to protect our internal and external clients. The team is responsible for administering security systems, develop security standards, manage, and resolve security incidents, provide guidance on security matters, among others. We collaborate with cybersecurity teams and specialists spread out globally across Avaloq and are thoroughly excited by the challenges that come our way.Security Operations team supports security systems and processes in Avaloq to secure Avaloq’s and our clients’ IT application systems and infrastructure. The team is responsible for administration of security systems, and security processes such as standards development, security incident management, vulnerability assessment and Data Loss Prevention among others.You can expect a demanding and complex international environment, which is highly stimulating and encouraging. The international growth of the company demands your structured and innovative approach, as well as flexibility to a high degree. As a committed team player, you will support developing the maturity of the security operations, its controls, tools, and processes.
Your key tasks
Have at least 5 years of experience with administration, operations support and deployment of cybersecurity solutions/tools, including Data Loss Prevention, Privileged Access Management (PAM), Vulnerability Management, Endpoint Detection and Response (EDR), Security Incident and Event Management (SIEM), Firewall Management, Endpoint protection, Internet Content Filtering, Email Security and Multi-factor Authentication.Assist in preparing for and participating in security audits, including gathering evidence, providing documentation, and addressing auditor inquiriesDevelop and execute vulnerability management plan, including vulnerability scanning, assessment, prioritization, and remediation actions.Coordinate and conduct regular penetration testing exercises to identify potential weaknesses and validate the effectiveness of security controls.Administration of Privilege Management Solutions and support periodic review of privileges.Articulate systems and methodologies as well as reply to security-related events and support in remediation efforts.Liaise with other support teams, or product teams as required to resolve requests/issues in a timely mannerEscalations and Vendor management handling skillsBe on routine standby to support the security operations tasks.Develop and maintain a security control framework to ensure that security management systems and policies are effective, providing recommendation and remediation.Develop and support emergency procedures and oversee incident responses as well as the investigation of security breaches and assist with disciplinary and legal matters associated with such breaches as required.Support the development and implementation of security standards, guidelines, and processes to ensure the ongoing maintenance of logical security.Conduct independent security audits and risk management assessments to verify and provide an opinion on the security posture.Support and maintain the APAC’s Information Security Management System (ISMS) to assure continuous compliance with regulations, laws, and contractual obligations by adopting and deploying industry and market standards and accepted best practices. 
Qualifications
What you need
Minimum 5 years of experience in a similar role, i.e., in a combination role of Cybersecurity Operations, IT operations and Risk Management.Degree in tertiary studies in relevant fields such as Computer Science, Information Security, IT engineering etc., would be an advantage.Knowledge of security frameworks (e.g., NIST, ISO 27001) and regulatory standards.Excellent communication skills, both written and verbal.Familiarity and knowledge in major cloud platforms (e.g., AWS, Azure, GCP) and cloud security controls.Must have a minimum of one of the certifications such as CISSP, CEH, OSCP etc., and good to have security product related certifications such as firewall management, Endpoint Security, Email Security, Data Loss Prevention, SIEM etc., 
Additional Information
We realize that managing work life balance is a challenge we all face in our daily lives and in order to support with this we are pleased to offer hybrid and flexible working for most of our Avaloqers to maintain work life balance and still continue our fantastic Avaloq culture in our global offices.
In Avaloq we are proud to embrace diversity and understand the success of our business is built on the power of different opinions, we are whole heartedly committed to fostering an equal opportunity environment and inclusive culture where you can be your true authentic self.
We hire, compensate and promote regardless of origin, age, gender identity, sexual orientation or any other fantastic traits that make us all unique, we have done our best to write this advert in an inclusive and neutral way.
Please be aware that we will not accept speculative CV submissions for any of our roles from recruitment agencies, and any unsolicited candidate submissions will be exempt from any payment expectations.
Please only apply online - https://smrtr.io/g6Zq5, preferably with pdf documents",01-Sep-2023,
Cybersecurity Engineer (Binary Vulnerability Hunting) - Information Security,3694415004,Shopee,"Singapore, Singapore (On-site)",28,Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet","About The Team
We are seeking a highly motivated Cyber Security Engineer in the Binary Vulnerability Hunting domain to work with our Information Security team. As a Cybersecurity Engineer, you will play a crucial role in discovering undisclosed vulnerabilities (0-day) across various IT scenarios, including operating systems (Windows/Linux), cloud-native environments (Kubernetes/Docker), network devices (routers/switches/firewalls/VPNs), and endpoint management solutions (VMware Workspace ONE/IPMI). Your responsibilities will also include delivering exploit code and plugins for identified vulnerabilities, conducting red team engagements to simulate APT adversary scenarios, and performing real-time analysis of security log data from various sources.
Job Description
Vulnerability Research and Exploits:Focus on researching undisclosed vulnerabilities (0-day) in diverse IT scenarios. Deliver exploit code and plugins for identified vulnerabilities. Conduct red team engagements in various scenarios, including IDC networks, office environments, and cloud environments to emulate APT adversary scenarios.Security Log Analysis and Monitoring: Perform real-time analysis and trending of security log data from various security devices and systems. Maintain data sources feeding the log monitoring system.Develop and maintain detection and alerting rules.Incident Response: Respond to user incident reports and evaluate the type and severity of security events. Execute initial triage of incidents to rule out false positives. Identify recurring security issues and risks and develop mitigation plans.Recommend process improvements to enhance security posture.Policy Interpretation:Interpret and apply security policies and procedures.Establish escalation processes for security incidents.Develop contingency plans and disaster recovery procedures.
Requirements
Bachelor's degrees in Computer Science, Information Technology, Engineering, or related fields, with more than 5 years of relevant work experience are mandatory.Extensive experience in writing standalone PoCs of infrastructure vulnerabilities, including writing exploit codes based on known PoCs of vulnerability descriptions.Extensive experience with common vulnerability classes such as buffer overflows, command injection, and insecure deserialization.In-depth understanding of modern security mitigations and methods to bypass them (e.g., stack cookies, SafeSEH, DEP, ASLR, CFG, etc.).In-depth understanding of the security mechanisms of Windows and Linux systems, with familiarity with offensive techniques in ring0/ring3.Strong skills in vulnerability analysis, fuzzing, reverse engineering, and advanced exploitation techniques, including proficiency with tools such as IDA Pro, OllyDBG, WinDBG, GDB, Burp Suite, etc.Proficiency in programming languages like Python, Go, or Java, with the ability to understand and extend exploit techniques.Track record of bug bounty awards, CVEs, public security articles, speaking at security conferences, being a GitHub star author, etc.Good communication skills and an effective teamwork spirit, coupled with strong professional ethics.Self-starting and fast learning ability.
Preferred Experience
Experience in penetration testing and red teaming, with familiarity with kill chains according to the ATT&CK Framework (e.g., initial access, Windows AD testing, lateral movement).Experience in performing APT offensive and defensive operations.We are looking for a dedicated Cybersecurity Engineer (Binary Vulnerability Hunting) who is passionate about cybersecurity and can contribute to the continuous improvement of our security posture. If you meet these criteria and are ready to take on these exciting challenges, we encourage you to apply.",27-Sep-2023,APT:Buffer Social Media Management:Defining Requirements:Exploit:IDA Pro:Incident Response:Security Policy:Teaming:Vulnerability:Vulnerability Assessment
IT Project Manager(Cybersecurity),3705662136,Lenovo PCCW Solutions,"Singapore, Singapore (On-site)",53,Executive,Contract,Information Technology,IT Services and IT Consulting,"Job description:

Lenovo PCCW Solutions (Subsidiary: PCCW Insys) is a leading technology solutions powerhouse in Asia Pacific. A strategic partnership formed between Lenovo and PCCW in August 2022, the company offers market-leading solutions to help organizations transform their operations, increase competitiveness, and enhance innovation through technology. Its wide range of technology solutions and service offerings include system integration, application development and operation, IT outsourcing, managed services, digital solutions, and technical services. Job Responsibilities: Project Deliverables  Ensuring that all projects are delivered on-time, within scope and within budget Developing project scopes and objectives, involving all relevant stakeholders and ensuring technical feasibility Gather, analyze and plan requirements and standards in reference to scheduled projects     Project Management  Develop a detailed project plan to track progress Use appropriate verification techniques to manage changes in project scope, schedule and costs Measure project performance using appropriate systems, tools and techniques Manage project issues and escalation Manage the relationship with the client and all stakeholders Perform risk management to minimize project risks Establish and maintain relationships with third parties/vendors Create and maintain comprehensive project documentation    Job Requirements: Project Experiences: -  Strong experience in managing projects in Public Sector Project management stages from initiation till operation handover Infrastructure typed project management as secondary skills Experience in handling project management in Cybersecurity- conduct compliance / audit. Good exposure in cybersecurity solutions 5-10 years of experiences to work as a team internally and externally vendor resources Excellent communication and written skills Able to handle multiple projects concurrently",06-Sep-2023,Change Management:Cybersecurity:Handle Multiple Projects:Handover:IT Escalation:Project Documentation:Project Management:Project Performance:Project Planning:Project Plans
"Cyber Information, Technology and Third Party Risk Officer - Digital Business Services",3721107636,HSBC,"Singapore, Singapore (Hybrid)",43,Mid-Senior level,Full-time,Finance,Banking,"Some careers have more impact than others.
If you're looking for a career where you can make a real impression, join HSBC and discover how valued you'll be. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.
HSBC Digital Business Services is a pivotal part of the Group, providing essential operational and technical support to our global businesses and helping improve customer service and efficiency. Digital Business Services combines global expertise and technology to help keep us ahead of the competition.
We are currently seeking a high calibre professional to join our team as a Cyber Information, Technology and Third Party Risk Officer. 
Principal ResponsibilitiesProvide Information Security Risks related advisory and consultation - When required by the business, the CITTPRO can operate in a consultancy capacity for information security risks, on both an ad hoc and organised basis. This consulting role facilitates the maintenance of a framework of controls appropriate to the line of business and in line with the business's risk appetite.Support the relevant business/function with the implementation of Information Security controls - This also may involve supporting the implementation of ISR projects/programmes including but not limited to:Training and AwarenessSecuring Information (Storage, Transfer, Use, and Disposal)Secure Email/Email MonitoringIncident Management/Data Leakage PreventionEnd User Computing (EUC)Third Party Risk GovernanceSecuring Third Party Data TransfersSupport the business with the implementation of Systems and Data Integrity (SDI) controlsThis may involve supporting the implementation of remedial actions relating to SDI including but not limited to:Business Continuity, including IT Service Resilience and Data Back-up and Recovery Access ManagementEvergreeningIncident ManagementConfiguration ManagementIT Configuration Management and GovernanceMaintain oversight on all Third Party Management (TPM) risks and ensure continuous monitoring of Key Indicators which reflect the effectiveness of the controls for Third Party Risk. The CITTPRO is expected to participate in the Third Party Oversight Committee (TPOC) to represent the TPEMS within the relevant business/function to report the risk metrics of business engagements, and ensure processes and procedures are available to TPEMs as guidance and are complied withIn addition to these key responsibilities, the CITTPRO will be expected to:Actively challenge poor, inefficient or excessive controls, related tasks and behaviours and identify and drive thematic control reviews across the businesses/functionsSupport the relevant business/function with identification and management of their Information Security and Third PartyProvide regular reporting to the relevant business/function and/or the Non-Financial Risk team on risk management and project progress, as requiredEngage business/function management to ensure ownership and remediation of control issues raised from internal/external audits, controls assurance and regulatory changes amongst othersParticipate in the relevant conferences and meetings with regional/global business/function/ISR teams and IT Security structure and ensure any Singapore specific views or concerns are sharedEngage with and support relevant projects/initiatives emanating from Global ISR or Cyber SecurityAssess whether business projects adhere to Information and Cyber Security practices and raise awareness of the need to remediate any identified issues
QualificationsPrior experience in a Risk Management or Controls role (in either first, second or third line of defence) within a global organization, working across culturesFamiliarity with Cyber and Information Security Risks, preferably with relevant professional qualificationsExperience in managing third party suppliers/vendors, with good understanding of MAS and ABS outsourcing guidelines/requirementsProactive and delivery focused to ensure individual and team tasks are completed on time and to the required levels of qualityStrong communication and interpersonal skillsAble to multi-task and work well under pressureStrong business and commercial knowledge (in particular WPB), would be an added advantage
To be considered for this role, the relevant rights to work in Singapore is required.
You'll achieve more when you join HSBC.www.hsbc.com/careers
HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.
Issued by The Hongkong and Shanghai Banking Corporation Limited.",22-Sep-2023,Communication:Cybersecurity:Data Leakage:Defining Requirements:Multitasking:OnTime:Product Quality:Risk Appetite:Total Productive Maintenance (TPM)
IFRS 17 & Prophet Modelling Specialist,3715706033,Pando,"Singapore, Singapore (Hybrid)",36,Mid-Senior level,Full-time,Finance,Insurance,"The CompanyOur client, a prominent life insurer, is seeking a Manager / Senior Actuarial Manager to join their thriving team.
The RoleIFRS 17 Expert: Review and refine IFRS 17 implementation documentation, ensuring accuracy and compliance.Prophet Modelling: Take the lead in designing and implementing Prophet modelsRequirements Analysis: Analyze evolving IFRS 17 requirements and adjust project plans and models accordingly.System Integration: Collaborate on system integration by defining data and logic requirements for IFRS 17.Testing and Analysis: Review and analyze results from SIT/UAT testing to ensure compliance.
The RequirementsBachelor's Degree in Actuarial Science or equivalent.3 to 5 years of actuarial experience, with a preference for prior experience in valuation, reporting, ALM, or corporate actuarial work.Proven experience and expertise in IFRS 17 implementation.Knowledge of Prophet software is a plus.Familiarity with Singapore valuation and RBC (Risk-Based Capital) rules is preferred.",09-Sep-2023,Actuarial Science:Analytical Skills:Asset and Liability Management (ALM):International Financial Reporting Standards (IFRS):Prophet:Quantitative Analytics:Requirements Analysis:System Integration:User Acceptance Testing:Valuation
"Cloud security, Risk and Compliance Specialist",3561480452,OCBC,Singapore (On-site),83,,Full-time,Other:Information Technology:Management,Banking:Capital Markets:Financial Services,"Description
To deliver the following security, risk and compliance capabilities/outcomes for OCBC Group Cloud :
Implementing security controls and threat protection, managing identity and access, and protecting data, applications, and networks in cloud.Design, build, maintain, and enhance authentication and security services in public cloud.Provide detailed solution design with regard to public cloud authentication infrastructure and related services.Maintain security posture, identifying, and remediating vulnerabilities, implementing threat protection, and responding to cloud security incident escalations.Document Security procedures, guidelines, operation runbooks and best practices.Job Qualifications
Bachelor’s Degree or higher in Engineering, Computer Science or another relevant field;Minimum 5 years of experience in cloud risk and regulatory areasCertifications CISM, CISSP, ITIL, AWS/Azure/GCP Security Specialist is preferred
Primary Location
Singapore
Job
Technology Solutions
Organization
Group Operations & Technology Division
Schedule
Permanent
Full-time
Job Posting
11-May-2023, 3:21:03 AM",11-Sep-2023,Cloud Computing:Cloud Security:Security Controls:Vulnerability:Working Experience
