Cyber Risk,14
Cyber Security,82
Cyber Security Assessment,6
Cyber Security Management,4
Cyber Security Policies,6
Cyber Security Standards,3
Cyber Security Strategy,5
Cyber Security Systems,3
Cyber Threat Hunting,1
Cyber Threat Intelligence,21
Cyber-Physical Systems,1
CyberArk,5
Cybercrime,1
Dairy Farming,1
Damage Assessments,1
Dashboard,3
Data Analysis,4
Data Capture,1
Data Collection,2
Data Engineering,1
Data Governance,1
Data Integrity,1
Data Loss Prevention,3
Data Management,1
Data Modeling,1
Data Preprocessing,1
Data Recording,1
Data Science,3
Data Security,9
Data Storage,2
Data Structures,2
Data Validation,1
Data Visualization,1
Database Design,1
Database Servers,1
Decision Making,6
Decisiveness,1
Deep Learning,1
Defense In Depth,2
Delivery Focused,1
Demonstration Skills,2
Denial-Of-Service (DoS) Attacks,2
Design Elements And Principles,1
Design Reviews,1
Detail Oriented,7
DevOps,3
DevSecOps,10
Development Environment,3
Device Management,1
Digital Assets,3
Digital Banking,1
Digital Forensics,5
Digital Rights Management,1
Digital Signature,1
Digital Technology,2
Digital Transformation,5
Diplomacy,1
Disaster Recovery,3
Distributed Denial-Of-Service (DDoS) Attacks,5
Docker (Software),2
DocuSign (Software),1
Domain Controllers,2
Due Diligence,3
Dynamic Application Security Testing (DAST),2
Dynamic Host Configuration Protocol (DHCP),1
Early Intervention,1
Economic Growth,1
Electrical Engineering,4
Electronic Engineering,4
Embedded Systems,3
Emergency Response,1
Emerging Risk,2
Emerging Technologies,8
Encompass (Mortgage Software),1
Encryption,7
Endpoint Detection And Response,10
Endpoint Security,9
Energetic,2
English Language,13
Enterprise Architecture,1
Enterprise Information Management,1
Enterprise Security,3
Enthusiasm,4
Environmental Social And Corporate Governance (ESG),2
Equities,2
Ethical Hacking,2
Ethical Standards And Conduct,1
Event Management,2
Experimentation,1
Exploratory Data Analysis,1
External Auditing,3
Facility Management,1
Field Testing,1
Figma (Design Software),1
File Transfer Protocol (FTP),1
Finance,3
Financial Literacy,1
Financial Planning,1
Financial Risk,1
Financial Services,6
Financial Technology (FinTech),2
Firewall,21
Focus Group,1
Food Services,1
Forecasting,3
Forensic Identification,1
Forensic Sciences,1
Freight Forwarding,1
Front Office,1
Functional Safety,1
Functional Skills Qualification,2
Fuzz Testing,1
GIAC Certifications,12
GIAC Certified Enterprise Defender (GCED),2
GIAC Certified Forensics Analyst,1
GIAC Certified Incident Handler,5
GIAC Certified Intrusion Analyst,3
GIAC Global Industrial Cyber Security Professional,1
GIAC Information Security Fundamentals,1
GIAC Mobile Device Security Analyst (GMOB),1
GIAC Penetration Tester,1
GIAC Reverse Engineering Malware,1
GIAC Security Essentials Certification (GSEC),2
Game Theory,1
Gap Analysis,4
General Data Protection Regulation (GDPR),5
Geographic Information Systems,1
Git (Version Control System),1
Github,2
Gitlab,3
Global Management,1
Global Marketing,1
Go (Programming Language),6
Go-to-Market Strategy,1
Goal-Oriented,1
Google Cloud Platform (GCP),1
Governance,16
Governance Risk Management And Compliance,5
Group Policy,1
Growth Mindedness,2
Hardening,5
Hardware Design,1
Healthcare Industry Knowledge,2
Honeypots (Computing),1
Human Capital,1
Hyper-V,3
HyperText Markup Language (HTML),2
IBM Websphere Application Server,1
ISO 26262 Standard,1
ISO/IEC 27000 Series,3
ISO/IEC 27001,17
ISO/IEC Standards,1
IT Capacity Management,1
IT General Controls (ITGC),1
IT Governance,2
IT Infrastructure,6
IT Risk Management,4
IT Security Architecture,11
IT Security Documentation,1
Ideation,1
Identity And Access Management,7
IdentityIQ,1
Imagination,1
Imperva,1
Incident Communication,1
Incident Management,8
Incident Reporting,4
Incident Response,24
Industrial Control Systems,2
Industrial Internet Of Things (IIoT),2
Influencing Skills,3
Infographics,1
Information Access,1
Information And Communications Technology,8
Information Assurance,3
Information Governance,2
Information Infrastructure,2
Information Management,1
Information Privacy,7
Information Systems,11
Information Systems Security,1
Information Technology,21
Information Technology Architecture,1
Information Technology Consulting,1
Information Technology Infrastructure Library,5
Information Technology Operations,1
Information Technology Security Systems,1
Infrastructure Security,8
Infrastructure as Code (IaC),3
Innovation,26
InsightVM (Vulnerability Scanning Software),1
Institutional Investing,1
Integrated Service Routers,1
Intellectual Curiosity,2
Internal Auditing,4
Internal Controls,2
International Software Testing Qualifications Board (ISTQB) Certified,2
International Standards,1
Internet Of Things (IoT),4
Internet Protocol Security (IP SEC),1
Internet Protocols Suite,1
Internet Security,1
Interoperability,1
Interpersonal Communications,12
Intrusion Detection And Prevention,5
Intrusion Detection Systems,2
Intrusion Prevention Systems,1
Investigation,9
Investment Banking,2
Investment Management,1
Investments,3
JIRA,2
Java (Programming Language),8
Java Web Start,1
JavaScript (Programming Language),2
Jenkins,3
Job Safety Analysis,1
Joint Ventures,1
Kernel-Based Virtual Machine,2
Key Management,1
Key Performance Indicators (KPIs),2
Key Risk Indicator,1
Kubernetes,2
Leadership,24
Leadership Development,1
Learning Development,1
Learning Management Systems,1
Learning Platforms,1
Learning Strategies,1
Learning Support,1
Lecturing,1
Lifelong Learning,5
Linux,9
Log Analysis,1
Log Monitoring,1
MISRA C (C Programming Language),1
MITRE ATT&CK Framework,3
Mac OS,1
Machine Learning,5
Machine Learning Algorithms,1
Malware Analysis,1
Managed Services,1
Management,49
Management Control,1
Management Reporting,2
Mandarin Chinese,3
Maritime Logistics,1
Market Positioning,1
Market Research,1
Market Share,1
Marketing,4
Marketing Management,1
Master Data Management,1
Mathematics,4
Matrix Management,1
Medical Devices,2
Mental Health,1
Mentorship,6
Merger Integration,1
Mergers And Acquisitions,1
Microcontrollers,1
Microsoft 365,1
Microsoft Azure,10
Microsoft Certified Professional,1
Microsoft Certified Solution Developer (MCSD),3
Microsoft Certified Systems Administrator,1
Microsoft Certified Systems Engineer,4
Microsoft Excel,3
Microsoft Intune (Mobile Device Management Software),1
Microsoft Office,3
Microsoft Power Automate/Flow,1
Microsoft PowerPoint,3
Microsoft SharePoint,1
Microsoft Teams,1
Microsoft Windows 10,1
Microsoft Word,1
Middleware,3
Milestones (Project Management),2
Mitigation,13
Mobile Application Development,4
Mobile Device Management,1
Mobile Security,1
Multitasking,6
NIST Cybersecurity Framework (CSF),6
Natural Language Processing,2
Needs Assessment,2
Negotiation,3
Nessus,2
Net Zero,1
Network Access Control,1
Network Analysis,2
Network Architecture,2
Network Engineering,1
Network Infrastructure,4
Network Layer,1
Network Monitoring,1
Network Performance Management,3
Network Planning And Design,3
Network Protocol Analysis,1
Network Protocols,2
Network Quality Of Service (QoS),1
Network Routing,3
Network Security,15
Network Segmentation,1
Network Switches,4
Network Troubleshooting,1
Networking Hardware,1
New Product Development,1
Nexpose (Vulnerability Scanning Software),1
Node.js (Javascript Library),1
Non-Fungible Tokens (NFT),1
Offensive Security,1
Offensive Security Certified Professional,5
Offensive Security Wireless Professional,1
Okta,1
On Prem,1
Open Mindset,2
Open Systems Interconnection,2
Open Web Application Security Project (OWASP),5
Operating Systems,11
Operational Efficiency,2
Operational Risk,3
Operations,27
Operations Management,2
Operations Research,1
Operations Security,2
Operations Support Systems,1
Oracle Identity Manager,1
Organizational Change Management,1
Organizational Skills,1
Outsourcing,3
PHP (Scripting Language),1
PRINCE2  (PRojects IN Controlled Environments 2),2
Pattern Recognition,1
Payment Card Industry (PCI) Data Security Standards,4
Pedagogy,2
Penetration Testing,19
People Management,1
Performance Appraisal,1
Performance Management,1
Personal Finance,1
Phishing,3
Phone Sales,2
Physical And Environmental Security,1
Physical Security,2
Ping (Networking Utility),1
Planning,14
Policy Development,1
Policy Enforcement,1
Positivity,3
Power BI,3
Presentations,9
Prioritization,3
Privilege Escalation,1
Privileged Access Management,2
Proactivity,4
Problem Management,2
Problem Solving,24
Process Improvement,1
Procurement,3
Product Certification,1
Product Classification,1
Product Design,1
Product Innovation,1
Product Lining,2
Product Management,2
Product Requirements Documents,1
Product Roadmaps,1
Production Management,1
Professionalism,2
Program Assessment Rating Tool,1
Program Management,3
Programming Tools,1
Progress Reporting,1
Project Assessments,2
Project Documentation,1
Project Implementation,1
Project Management,13
Project Management Institute (PMI) Methodology,1
Project Management Professional Certification,1
Project Management Software,1
Project Performance,1
Project Planning,3
Project Portfolio Management,1
Project Risk Management,1
Project Scoping,2
Project Sponsorship,1
Proposal Development,1
Proxy Servers,1
Public Cloud,2
Public Key Certificates,1
Public Key Infrastructure,1
Python (Programming Language),13
QlikView (Data Analytics Software),1
Quality Auditing,2
Quality Control,1
Qualys,1
Quantum Cryptography,1
Quantum Information,1
R (Programming Language),1
RAID,1
RSA (Cryptosystem),1
Railway Bridges,1
Reference Architecture,1
Regional Sales,2
Regular Expressions,3
Regulatory Compliance,5
Regulatory Developments,1
Regulatory Requirements,1
Relationship Building,4
Remedial Action,2
Remote Desktop Protocol (RDP),1
Report Writing,1
Request For Proposal,3
Requirements Analysis,1
Research,17
Resilience,8
Resource Management,1
Resource Planning,1
Resource Utilization,1
Resourcefulness,3
Revenue Forecasting,1
Revenue Growth,1
Risk Analysis,27
Risk Appetite,1
Risk Control,2
Risk Governance,1
Risk Management,33
Risk Management Tools,1
Risk Mitigation,2
Risk Reduction,1
Robotics,1
Root Cause Analysis,1
Routing Protocols,1
Ruby (Programming Language),2
SMTP (Simple Mail Transfer Protocol),1
SQL (Programming Language),5
Sales,9
Sales Enablement,1
Sales Engineering,2
Sales Forecasting,1
Sales Management,1
Sales Plays,1
Sales Presentations,1
Sales Prospecting,1
Sales Strategy,4
Sales Support,1
Scalability,3
Scheduling,1
Scripting,7
Scrum (Software Development),2
Secure Coding,4
Securities (Finance),1
Security Awareness,9
Security Controls,11
Security Devices,1
Security Engineering,3
Security Information And Event Management (SIEM),22
Security Investigations,2
Security Log,1
Security Management,1
Security Operations (SecOps),1
Security Policies,15
Security Requirements Analysis,2
Security Software,1
Security Strategies,2
Security Systems,12
Security Technology,3
Security Testing,6
Self-Directed Learning,4
Self-Motivation,7
Selling Techniques,3
Sensors,1
Server Administration,1
Server Response,1
Serverless Computing,1
Service Assurance,1
Service Delivery Improvement,3
Service Industries,1
Service Management,3
Service Strategy,1
Service-Level Agreement,1
ServiceNow,1
Sherwood Applied Business Security Architecture,2
Signal Processing,1
Simple Network Management Protocols,1
Simulations,1
Smart Buildings,1
Smart Systems,2
Social Development,1
Social Engineering,1
Software Architecture,1
Software As A Service (SaaS),3
Software Development,5
Software Development Life Cycle,2
Software Engineering,10
Software Quality (SQA/SQC),1
Software Security,2
Software Systems,1
Software Technical Review,1
Software Testing,2
Software Validation,2
Solution Design,2
Solution Selling,1
Sonatype,2
Sovereign Wealth Fund,1
Splunk,6
Stakeholder Management,2
Standard Operating Procedure,2
Statement On Standards For Attestation Engagements (SSAE),1
Static Application Security Testing (SAST),2
Statistical Analysis,1
Statistical Hypothesis Testing,1
Statistical Modeling,1
Statistics,1
Strategic Leadership,1
Strategic Partnership,2
Strategic Planning,2
Strong Work Ethic,1
Student Development,5
Student Recruitment,1
Student Services,1
Supervisory Control And Data Acquisition (SCADA),3
Supply Chain,3
Supply Chain Security,2
Sustainable Insurance,2
System Administration,4
System Implementation,1
Systems Architecture,2
Systems Design,1
Systems Development Life Cycle,4
Systems Engineering,3
Systems Integration,5
TCP/IP,4
Tableau (Business Intelligence Software),3
Taking Meeting Minutes,1
Talent Acquisition,2
Tcpdump,1
Teaching,6
Team Building,2
Team Leadership,2
Team Oriented,4
Teamwork,10
Technical Consulting,1
Technical Documentation,3
Technical Management,3
Technical Sales,2
Technical Services,2
Technical Support,2
Technical Training,2
Technical Writing,2
Technology Assessment,1
Technology Ecosystems,1
Technology Sales,1
Technology Solutions,6
Telecommunications,3
Templates,1
Terraform,1
Test Data,1
Test Equipment,1
Test Method,1
Test Planning,2
Test Strategy,1
Text Manipulation,1
The Open Group Architecture Framework (TOGAF),2
Threat Detection,6
Threat Management,1
Threat Modeling,9
Time Management,2
Timelines,2
Toolchain,1
Tooling,2
Training And Development,12
Translational Research,1
Transport Layer Security (TLS),1
Triage,3
Troubleshooting (Problem Solving),6
Unix,1
Upselling,1
User Accounts,1
User Experience (UX),1
User Profile,1
User Provisioning,1
User Requirements Documents,1
Vendor Management,3
Vendor Relationship Management,1
Verbal Communication Skills,7
Version Control,1
Video Analytics,1
Virtual Learning Environments,1
Virtual Local Area Network (VLAN),1
Virtual Machines,1
Virtual Private Networks (VPN),7
Virtual Reality,1
VirtualBox,2
Visionary,1
Vulnerability,37
Vulnerability Assessments,18
Vulnerability Management,11
Vulnerability Scanning,3
Waterfall Methodology,2
Wealth Management,2
Web 2.0,1
Web Applications,2
Web Servers,1
Wholesaling,1
Willingness To Learn,3
Windows Messaging,1
Windows PowerShell,2
Windows Servers,4
Wireless Communications,2
Wireshark,1
Writing,11
Written Composition,2
Written English,1
Xen Servers,2
Zoning (Networking),1
Zoom (Video Conferencing Tool),1
